trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,5,0.0,left,171,353,11.0601,22.8317,11.7716,1,1,
1,5,0.0,left,405,594,26.1950,38.4194,12.2244,1,1,
2,5,0.0,left,625,778,40.4245,50.3204,9.8959,1,1,
3,5,0.0,right,797,1006,51.5493,65.0672,13.5179,1,1,
4,5,0.0,left,1059,1239,68.4952,80.1374,11.6422,1,1,
5,5,0.0,right,1305,1509,84.4063,97.6008,13.1945,0,1,
6,5,0.0,left,1536,1686,99.3471,109.0490,9.7019,1,1,
7,5,0.0,left,1704,1892,110.2132,122.3729,12.1597,1,1,
8,5,0.0,left,1977,2175,127.8706,140.6771,12.8065,1,1,
9,5,0.0,right,2264,2496,146.4336,161.4391,15.0056,1,1,
10,5,0.0,right,2548,2742,164.8024,177.3502,12.5478,1,1,
11,5,0.0,right,2801,2966,181.1662,191.8383,10.6721,1,1,
12,5,0.0,right,3031,3209,196.0424,207.5553,11.5129,1,1,
13,5,0.0,left,3241,3408,209.6251,220.4265,10.8014,1,1,
14,5,0.0,right,3448,3653,223.0136,236.2729,13.2592,1,1,
15,5,0.0,left,3666,3842,237.1137,248.4972,11.3835,1,1,
16,5,0.0,left,3908,4095,252.7660,264.8610,12.0950,1,1,
17,5,0.0,left,4115,4288,266.1546,277.3441,11.1895,1,1,
18,5,0.0,right,4317,4500,279.2198,291.0561,11.8363,0,1,
19,5,0.0,right,4549,4733,294.2254,306.1263,11.9010,1,1,
20,5,1.0,right,5671,5899,366.7954,381.5422,14.7468,1,1,
21,5,1.0,right,5933,6083,383.7413,393.4432,9.7019,1,1,
22,5,1.0,right,6111,6277,395.2542,405.9909,10.7367,0,1,
23,5,1.0,right,6365,6537,411.6827,422.8075,11.1248,1,1,
24,5,1.0,right,6619,6797,428.1112,439.6241,11.5129,1,1,
25,5,1.0,right,6852,7006,443.1814,453.1420,9.9606,1,1,
26,5,1.0,left,7082,7266,458.0576,469.9586,11.9010,1,1,
27,5,1.0,left,7321,7508,473.5159,485.6109,12.0950,1,1,
28,5,1.0,right,7586,7795,490.6559,504.1738,13.5179,1,1,
29,5,1.0,left,7854,8024,507.9899,518.9853,10.9955,1,1,
30,5,1.0,left,8060,8232,521.3138,532.4386,11.1248,1,1,
31,5,1.0,right,8285,8499,535.8666,549.7079,13.8413,1,1,
32,5,1.0,left,8521,8725,551.1309,564.3254,13.1945,1,1,
33,5,1.0,left,8795,9009,568.8530,582.6943,13.8413,1,1,
34,5,1.0,right,9044,9232,584.9581,597.1177,12.1597,0,1,
35,5,1.0,right,9263,9428,599.1228,609.7948,10.6721,0,1,
36,5,1.0,right,9462,9648,611.9939,624.0243,12.0303,1,1,
37,5,1.0,right,9703,9881,627.5816,639.0945,11.5129,1,1,
38,5,1.0,right,9896,10071,640.0647,651.3835,11.3188,1,1,
39,5,1.0,left,10149,10336,656.4285,668.5235,12.0950,1,1,
40,5,2.0,right,11275,11461,729.2572,741.2875,12.0303,1,1,
41,5,2.0,left,11532,11703,745.8797,756.9399,11.0601,1,1,
42,5,2.0,left,11785,11954,762.2436,773.1743,10.9308,1,1,
43,5,2.0,right,11986,12175,775.2441,787.4684,12.2244,0,1,
44,5,2.0,right,12215,12398,790.0556,801.8919,11.8363,1,1,
45,5,2.0,right,12469,12648,806.4841,818.0616,11.5776,1,1,
46,5,2.0,left,12718,12892,822.5892,833.8434,11.2542,1,1,
47,5,2.0,right,12956,13139,837.9828,849.8191,11.8363,1,1,
48,5,2.0,left,13168,13348,851.6948,863.3370,11.6422,1,1,
49,5,2.0,right,13382,13558,865.5361,876.9197,11.3835,0,1,
50,5,2.0,right,13618,13768,880.8004,890.5023,9.7019,1,1,
51,5,2.0,left,13810,13984,893.2188,904.4730,11.2542,1,1,
52,5,2.0,left,14052,14203,908.8711,918.6377,9.7665,1,1,
53,5,2.0,left,14263,14445,922.5184,934.2900,11.7716,1,1,
54,5,2.0,right,14469,14650,935.8423,947.5493,11.7069,1,1,
