trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,2,0.0,left,163,249,10.4320,15.9360,5.5040,0,1,
1,2,0.0,left,321,405,20.5440,25.9200,5.3760,0,1,
2,2,0.0,left,478,578,30.5920,36.9920,6.4000,0,1,
3,2,0.0,left,631,726,40.3840,46.4640,6.0800,0,1,
4,2,0.0,left,774,876,49.5360,56.0640,6.5280,0,1,
5,2,0.0,left,884,972,56.5760,62.2080,5.6320,0,1,
6,2,0.0,left,1022,1126,65.4080,72.0640,6.6560,0,1,
7,2,0.0,left,1174,1262,75.1360,80.7680,5.6320,0,1,
8,2,0.0,left,1302,1414,83.3280,90.4960,7.1680,0,1,
9,2,0.0,left,1434,1517,91.7760,97.0880,5.3120,0,1,
10,2,0.0,left,1551,1634,99.2640,104.5760,5.3120,0,1,
11,2,0.0,left,1717,1811,109.8880,115.9040,6.0160,0,1,
12,2,0.0,left,1873,1955,119.8720,125.1200,5.2480,0,1,
13,2,0.0,left,2026,2129,129.6640,136.2560,6.5920,0,1,
14,2,0.0,left,2172,2263,139.0080,144.8320,5.8240,0,1,
15,2,0.0,left,2337,2457,149.5680,157.2480,7.6800,0,1,
16,2,0.0,left,2478,2570,158.5920,164.4800,5.8880,0,1,
17,2,0.0,left,2598,2715,166.2720,173.7600,7.4880,0,1,
18,2,0.0,left,2788,2892,178.4320,185.0880,6.6560,0,1,
19,2,0.0,left,2917,3009,186.6880,192.5760,5.8880,0,1,
20,2,1.0,left,3943,4041,252.3520,258.6240,6.2720,0,1,
21,2,1.0,left,4090,4185,261.7600,267.8400,6.0800,0,1,
22,2,1.0,left,4245,4412,271.6800,282.3680,10.6880,0,1,
23,2,1.0,left,4464,4559,285.6960,291.7760,6.0800,0,1,
24,2,1.0,left,4592,4675,293.8880,299.2000,5.3120,0,1,
25,2,1.0,left,4702,4790,300.9280,306.5600,5.6320,0,1,
26,2,1.0,left,4854,4942,310.6560,316.2880,5.6320,0,1,
27,2,1.0,left,4950,5031,316.8000,321.9840,5.1840,0,1,
28,2,1.0,left,5038,5127,322.4320,328.1280,5.6960,0,1,
29,2,1.0,left,5206,5306,333.1840,339.5840,6.4000,0,1,
30,2,1.0,left,5342,5432,341.8880,347.6480,5.7600,0,1,
31,2,1.0,left,5495,5583,351.6800,357.3120,5.6320,0,1,
32,2,1.0,left,5593,5702,357.9520,364.9280,6.9760,0,1,
33,2,1.0,left,5712,5807,365.5680,371.6480,6.0800,0,1,
34,2,1.0,left,5832,5924,373.2480,379.1360,5.8880,0,1,
35,2,1.0,left,5955,6037,381.1200,386.3680,5.2480,0,1,
36,2,1.0,left,6119,6200,391.6160,396.8000,5.1840,0,1,
37,2,1.0,left,6204,6293,397.0560,402.7520,5.6960,0,1,
38,2,1.0,left,6333,6424,405.3120,411.1360,5.8240,0,1,
39,2,1.0,left,6451,6540,412.8640,418.5600,5.6960,0,1,
40,2,2.0,left,7475,7552,478.4000,483.3280,4.9280,0,1,
41,2,2.0,left,7622,7702,487.8080,492.9280,5.1200,0,1,
42,2,2.0,left,7719,7796,494.0160,498.9440,4.9280,0,1,
43,2,2.0,left,7863,7960,503.2320,509.4400,6.2080,0,1,
44,2,2.0,left,7977,8061,510.5280,515.9040,5.3760,0,1,
45,2,2.0,left,8067,8149,516.2880,521.5360,5.2480,0,1,
46,2,2.0,left,8177,8262,523.3280,528.7680,5.4400,0,1,
47,2,2.0,left,8290,8381,530.5600,536.3840,5.8240,0,1,
48,2,2.0,left,8389,8472,536.8960,542.2080,5.3120,0,1,
49,2,2.0,left,8490,8578,543.3600,548.9920,5.6320,0,1,
50,2,2.0,left,8597,8685,550.2080,555.8400,5.6320,0,1,
51,2,2.0,left,8751,8852,560.0640,566.5280,6.4640,0,1,
52,2,2.0,left,8933,9016,571.7120,577.0240,5.3120,0,1,
53,2,2.0,left,9047,9128,579.0080,584.1920,5.1840,0,1,
54,2,2.0,left,9155,9230,585.9200,590.7200,4.8000,0,1,
55,2,2.0,left,9283,9371,594.1120,599.7440,5.6320,0,1,
56,2,2.0,left,9449,9542,604.7360,610.6880,5.9520,0,1,
57,2,2.0,left,9607,9690,614.8480,620.1600,5.3120,0,1,
58,2,2.0,left,9755,9836,624.3200,629.5040,5.1840,0,1,
59,2,2.0,left,9871,9952,631.7440,636.9280,5.1840,0,1,
60,2,3.0,left,10887,10965,696.7680,701.7600,4.9920,0,1,
61,2,3.0,left,11046,11142,706.9440,713.0880,6.1440,0,1,
62,2,3.0,left,11189,11283,716.0960,722.1120,6.0160,0,1,
63,2,3.0,left,11366,11446,727.4240,732.5440,5.1200,0,1,
64,2,3.0,left,11532,11611,738.0480,743.1040,5.0560,0,1,
65,2,3.0,left,11692,11772,748.2880,753.4080,5.1200,0,1,
66,2,3.0,left,11833,11910,757.3120,762.2400,4.9280,0,1,
67,2,3.0,left,11964,12038,765.6960,770.4320,4.7360,0,1,
68,2,3.0,left,12043,12121,770.7520,775.7440,4.9920,0,1,
69,2,3.0,left,12151,12225,777.6640,782.4000,4.7360,0,1,
70,2,3.0,left,12265,12340,784.9600,789.7600,4.8000,0,1,
71,2,3.0,left,12381,12464,792.3840,797.6960,5.3120,0,1,
72,2,3.0,left,12543,12622,802.7520,807.8080,5.0560,0,1,
73,2,3.0,left,12676,12762,811.2640,816.7680,5.5040,0,1,
74,2,3.0,left,12834,12906,821.3760,825.9840,4.6080,0,1,
75,2,3.0,left,13021,13151,833.3440,841.6640,8.3200,0,1,
76,2,3.0,left,13179,13284,843.4560,850.1760,6.7200,0,1,
77,2,3.0,left,13335,13410,853.4400,858.2400,4.8000,0,1,
78,2,3.0,left,13481,13568,862.7840,868.3520,5.5680,0,1,
79,2,3.0,left,13621,13708,871.7440,877.3120,5.5680,0,1,
80,2,4.0,left,14645,14723,937.2800,942.2720,4.9920,0,1,
81,2,4.0,left,14770,14859,945.2800,950.9760,5.6960,0,1,
82,2,4.0,left,14925,15022,955.2000,961.4080,6.2080,0,1,
83,2,4.0,left,15058,15129,963.7120,968.2560,4.5440,0,1,
84,2,4.0,left,15178,15246,971.3920,975.7440,4.3520,0,1,
85,2,4.0,left,15289,15363,978.4960,983.2320,4.7360,0,1,
86,2,4.0,left,15417,15488,986.6880,991.2320,4.5440,0,1,
87,2,4.0,left,15568,15653,996.3520,1001.7920,5.4400,0,1,
88,2,4.0,left,15724,15794,1006.3360,1010.8160,4.4800,0,1,
89,2,4.0,left,15840,15950,1013.7600,1020.8000,7.0400,0,1,
90,2,4.0,left,16028,16097,1025.7920,1030.2080,4.4160,0,1,
91,2,4.0,left,16179,16258,1035.4560,1040.5120,5.0560,0,1,
92,2,4.0,left,16296,16370,1042.9440,1047.6800,4.7360,0,1,
93,2,4.0,left,16401,16471,1049.6640,1054.1440,4.4800,0,1,
94,2,4.0,left,16513,16592,1056.8320,1061.8880,5.0560,0,1,
95,2,4.0,left,16600,16671,1062.4000,1066.9440,4.5440,0,1,
96,2,4.0,left,16695,16765,1068.4800,1072.9600,4.4800,0,1,
97,2,4.0,left,16770,16857,1073.2800,1078.8480,5.5680,0,1,
98,2,4.0,left,16889,16960,1080.8960,1085.4400,4.5440,0,1,
99,2,4.0,left,17024,17096,1089.5360,1094.1440,4.6080,0,1,
100,2,5.0,left,18031,18111,1153.9840,1159.1040,5.1200,0,1,
101,2,5.0,right,18119,18203,1159.6160,1164.9920,5.3760,0,1,
102,2,5.0,left,18218,18292,1165.9520,1170.6880,4.7360,0,1,
103,2,5.0,left,18302,18392,1171.3280,1177.0880,5.7600,0,1,
104,2,5.0,left,18414,18485,1178.4960,1183.0400,4.5440,0,1,
105,2,5.0,right,18517,18592,1185.0880,1189.8880,4.8000,0,1,
106,2,5.0,right,18611,18687,1191.1040,1195.9680,4.8640,0,1,
107,2,5.0,left,18750,18827,1200.0000,1204.9280,4.9280,0,1,
108,2,5.0,right,18853,18931,1206.5920,1211.5840,4.9920,0,1,
109,2,5.0,left,18948,19021,1212.6720,1217.3440,4.6720,0,1,
110,2,5.0,right,19055,19142,1219.5200,1225.0880,5.5680,0,1,
111,2,5.0,left,19190,19262,1228.1600,1232.7680,4.6080,0,1,
112,2,5.0,right,19270,19359,1233.2800,1238.9760,5.6960,0,1,
113,2,5.0,right,19365,19446,1239.3600,1244.5440,5.1840,0,1,
114,2,5.0,right,19514,19585,1248.8960,1253.4400,4.5440,0,1,
115,2,5.0,right,19595,19682,1254.0800,1259.6480,5.5680,0,1,
116,2,5.0,right,19716,19792,1261.8240,1266.6880,4.8640,0,1,
117,2,5.0,right,19845,19930,1270.0800,1275.5200,5.4400,0,1,
118,2,5.0,left,19937,20014,1275.9680,1280.8960,4.9280,0,1,
119,2,5.0,right,20044,20106,1282.8160,1286.7840,3.9680,0,1,
120,2,5.0,right,20132,20211,1288.4480,1293.5040,5.0560,0,1,
121,2,5.0,left,20284,20386,1298.1760,1304.7040,6.5280,0,1,
122,2,5.0,left,20434,20522,1307.7760,1313.4080,5.6320,0,1,
123,2,5.0,right,20543,20613,1314.7520,1319.2320,4.4800,0,1,
124,2,5.0,left,20645,20722,1321.2800,1326.2080,4.9280,0,1,
125,2,5.0,left,20744,20845,1327.6160,1334.0800,6.4640,0,1,
126,2,5.0,left,20900,20970,1337.6000,1342.0800,4.4800,0,1,
127,2,5.0,left,20987,21062,1343.1680,1347.9680,4.8000,0,1,
128,2,5.0,right,21067,21138,1348.2880,1352.8320,4.5440,0,1,
129,2,5.0,right,21153,21235,1353.7920,1359.0400,5.2480,0,1,
130,2,5.0,left,21280,21352,1361.9200,1366.5280,4.6080,0,1,
131,2,5.0,left,21408,21481,1370.1120,1374.7840,4.6720,0,1,
132,2,5.0,right,21537,21618,1378.3680,1383.5520,5.1840,0,1,
