run_id,trace_i,trace_j,L_pre,L_post,L_dmg,L_targ,L_gen,is_expected_linked,is_expected_unlinked
weak_overlap_n8,mu1,mu2,0.09625,0.1367615029072648,0.11856886347482531,0.14491293391466278,0.10928388840213325,False,True
