run_id,trace_i,trace_j,L_pre,L_post,L_dmg,L_targ,L_gen,is_expected_linked,is_expected_unlinked
sparse_random_n8_s42,ts0,ts1,0.3662500000000001,0.5701014727120539,0.44512686351993547,0.5754739971388765,0.37634153268853926,True,False
sparse_random_n8_s42,ts0,ts2,0.3662500000000001,0.5711281534892363,0.44610825697514417,0.576314506965956,0.3773709018825697,True,False
sparse_random_n8_s42,ts0,ts3,0.3662500000000001,0.572337547080702,0.44726430370535863,0.5772955399206405,0.37856716938979895,True,False
sparse_random_n8_s42,ts1,ts2,0.3662500000000001,0.5719812610373214,0.44692373358957693,0.5770182867564202,0.3782354278883105,True,False
sparse_random_n8_s42,ts1,ts3,0.3662500000000001,0.573190654628787,0.4480797803197914,0.5779993197111047,0.3794316953955397,True,False
sparse_random_n8_s42,ts2,ts3,0.3662500000000001,0.5742173354059695,0.4490611737750001,0.5788398295381842,0.3804610645895702,True,False
