run_id,trace_i,trace_j,L_pre,L_post,L_dmg,L_targ,L_gen,is_expected_linked,is_expected_unlinked
sparse_random_n32_s42,ts0,ts1,0.9775000000000001,1.4524749649744988,1.2894252169530278,1.4584207744113014,1.2133045357047045,True,False
sparse_random_n32_s42,ts0,ts2,0.6962500000000001,1.0142333083862312,0.9633087704537976,1.0106069319410742,0.9500729128711499,True,False
sparse_random_n32_s42,ts0,ts3,0.9775000000000001,1.4772073693764523,1.3130666645685796,1.4786899683740788,1.238261377098203,True,False
sparse_random_n32_s42,ts1,ts2,1.5400000000000003,2.3059924757517023,2.1980878962862906,2.28387135610128,2.1723081613917907,True,False
sparse_random_n32_s42,ts1,ts3,1.2587500000000003,1.9375572902669873,1.7531103563455692,1.9263433305000004,1.6732453295427463,True,False
sparse_random_n32_s42,ts2,ts3,1.5400000000000003,2.3700559632926073,2.2593255163798807,2.3354129364554046,2.234973523686221,True,False
