run_id,trace_i,trace_j,L_pre,L_post,L_dmg,L_targ,L_gen,is_expected_linked,is_expected_unlinked
strong_overlap_n8,mu1,mu2,0.5025,0.7978859665689255,0.6211762143867611,0.7997240078068079,0.5229794580266912,True,False
