run_id,trace_i,trace_j,L_pre,L_post,L_dmg,L_targ,L_gen,is_expected_linked,is_expected_unlinked
chain_overlap_n32,tc0,tc1,0.46249999999999997,0.6759716974818651,0.5397690901820448,0.708593380838736,0.46357238427158437,True,False
chain_overlap_n32,tc0,tc2,0.12250000000000001,0.1656803118962042,0.15211412990969753,0.16650243918532542,0.14579819608563746,False,True
chain_overlap_n32,tc1,tc2,0.46249999999999997,0.7028260752869832,0.6655661671938587,0.6924500161324069,0.6535585005949694,True,False
