run_id,trace_i,trace_j,L_pre,L_post,L_dmg,L_targ,L_gen,is_expected_linked,is_expected_unlinked
strong_overlap_n4,mu1,mu2,0.4975,0.7930284670131792,0.6165329811845467,0.7949087647696147,0.5185108478647408,True,False
