run_id,trace_i,trace_j,L_pre,L_post,L_dmg,L_targ,L_gen,is_expected_linked,is_expected_unlinked
canonical_n4,mu1,mu2,0.4075,0.6467484762482996,0.5053263889453824,0.6498641129773914,0.42720345217220146,True,False
