run_id,trace_i,trace_j,L_pre,L_post,L_dmg,L_targ,L_gen,is_expected_linked,is_expected_unlinked
sparse_random_n16_s42,ts0,ts1,0.4887500000000001,0.6891849361101282,0.5700621403641605,0.7448749402976613,0.505596091218518,True,False
sparse_random_n16_s42,ts0,ts2,0.4887500000000001,0.7134610640362932,0.6764448358246551,0.7136275190401321,0.6668084227946337,True,False
sparse_random_n16_s42,ts0,ts3,0.4887500000000001,0.736856428893332,0.698808221273371,0.7322681910248865,0.6893121689562557,True,False
sparse_random_n16_s42,ts1,ts2,0.4887500000000001,0.7420953909194419,0.7038160904755406,0.7358719688353331,0.6931662075526898,True,False
sparse_random_n16_s42,ts1,ts3,0.4887500000000001,0.745825214207005,0.7073813896852374,0.738876447624414,0.6968156932638458,True,False
sparse_random_n16_s42,ts2,ts3,0.7700000000000001,1.1883123215939078,1.1355487915547724,1.169803286043875,1.1246878635529158,True,False
