run_id,trace_i,trace_j,L_pre,L_post,L_dmg,L_targ,L_gen,is_expected_linked,is_expected_unlinked
chain_overlap_n8,tc0,tc1,0.4325,0.6466698668407118,0.5117597756453681,0.6795420228726359,0.436557495615727,True,False
chain_overlap_n8,tc0,tc2,0.09250000000000001,0.1363784812550509,0.1241048153730209,0.1374510812192252,0.11878330742978006,False,True
chain_overlap_n8,tc1,tc2,0.4325,0.6735242446458298,0.6375568526571821,0.6633986581663066,0.6265436119391121,True,False
