trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,1,0.0,left,172,333,11.1248,21.5382,10.4133,1,1,
1,1,0.0,left,363,518,23.4785,33.5038,10.0253,1,1,
2,1,0.0,left,548,670,35.4442,43.3350,7.8909,1,1,
3,1,0.0,left,684,781,44.2405,50.5144,6.2739,1,1,
4,1,0.0,left,815,914,52.7135,59.1167,6.4032,1,1,
5,1,0.0,left,967,1095,62.5447,70.8236,8.2789,1,1,
6,1,0.0,left,1104,1242,71.4058,80.3315,8.9257,1,1,
7,1,0.0,left,1287,1433,83.2420,92.6852,9.4432,1,1,
8,1,0.0,left,1501,1620,97.0834,104.7802,7.6968,0,1,
9,1,0.0,left,1656,1772,107.1086,114.6114,7.5028,0,1,
10,1,0.0,left,1857,1976,120.1091,127.8060,7.6968,1,1,
11,1,0.0,left,1990,2093,128.7115,135.3734,6.6620,1,1,
12,1,0.0,left,2158,2311,139.5776,149.4735,9.8959,1,1,
13,1,0.0,left,2387,2500,154.3891,161.6978,7.3087,1,1,
14,1,0.0,left,2523,2661,163.1854,172.1112,8.9257,1,1,
15,1,0.0,left,2728,2848,176.4447,184.2062,7.7615,1,1,
16,1,0.0,left,2904,3009,187.8282,194.6195,6.7913,1,1,
17,1,0.0,left,3090,3226,199.8585,208.6549,8.7964,1,1,
18,1,0.0,left,3303,3440,213.6352,222.4962,8.8610,1,1,
19,1,0.0,left,3477,3596,224.8893,232.5862,7.6968,1,1,
20,1,1.0,left,4531,4663,293.0611,301.5988,8.5376,1,1,
21,1,1.0,left,4709,4825,304.5740,312.0768,7.5028,1,1,
22,1,1.0,left,4831,4945,312.4649,319.8383,7.3734,1,1,
23,1,1.0,left,4989,5109,322.6842,330.4457,7.7615,1,1,
24,1,1.0,left,5177,5296,334.8439,342.5407,7.6968,1,1,
25,1,1.0,left,5359,5483,346.6155,354.6357,8.0202,1,1,
26,1,1.0,left,5497,5609,355.5412,362.7852,7.2441,1,1,
27,1,1.0,left,5620,5724,363.4967,370.2233,6.7266,1,1,
28,1,1.0,left,5801,5919,375.2036,382.8358,7.6321,1,1,
29,1,1.0,left,5989,6112,387.3633,395.3188,7.9555,1,1,
30,1,1.0,left,6184,6315,399.9757,408.4487,8.4730,1,1,
31,1,1.0,left,6337,6457,409.8717,417.6331,7.7615,0,1,
32,1,1.0,left,6509,6616,420.9965,427.9171,6.9207,1,1,
33,1,1.0,left,6696,6832,433.0915,441.8878,8.7964,1,1,
34,1,1.0,left,6908,7030,446.8034,454.6943,7.8909,1,1,
35,1,1.0,left,7076,7191,457.6695,465.1076,7.4381,1,1,
36,1,1.0,left,7265,7382,469.8939,477.4613,7.5675,1,1,
37,1,1.0,left,7465,7595,482.8297,491.2380,8.4083,1,1,
38,1,1.0,left,7647,7770,494.6013,502.5568,7.9555,1,1,
39,1,1.0,left,7849,7986,507.6665,516.5275,8.8610,1,1,
40,1,2.0,left,8923,9067,577.1319,586.4457,9.3138,1,1,
41,1,2.0,left,9077,9192,587.0925,594.5306,7.4381,1,1,
42,1,2.0,left,9224,9358,596.6003,605.2673,8.6670,1,1,
43,1,2.0,left,9422,9560,609.4068,618.3325,8.9257,1,1,
44,1,2.0,left,9604,9739,621.1784,629.9101,8.7317,1,1,
45,1,2.0,left,9789,9932,633.1440,642.3931,9.2491,1,1,
46,1,2.0,left,9988,10104,646.0152,653.5179,7.5028,1,1,
47,1,2.0,left,10145,10273,656.1698,664.4487,8.2789,1,1,
48,1,2.0,left,10330,10445,668.1354,675.5735,7.4381,1,1,
49,1,2.0,left,10461,10575,676.6084,683.9818,7.3734,1,1,
50,1,2.0,left,10621,10745,686.9570,694.9773,8.0202,1,1,
51,1,2.0,left,10826,10954,700.2163,708.4952,8.2789,1,1,
52,1,2.0,left,10966,11101,709.2713,718.0030,8.7317,1,1,
53,1,2.0,left,11122,11257,719.3613,728.0930,8.7317,1,1,
54,1,2.0,left,11328,11458,732.6852,741.0935,8.4083,1,1,
55,1,2.0,left,11493,11624,743.3573,751.8302,8.4730,1,1,
56,1,2.0,left,11702,11831,756.8752,765.2188,8.3436,1,1,
57,1,2.0,left,11846,11977,766.1890,774.6620,8.4730,1,1,
58,1,2.0,left,11994,12124,775.7615,784.1698,8.4083,1,1,
59,1,2.0,left,12190,12422,788.4386,803.4442,15.0056,1,1,
60,1,3.0,left,13358,13521,863.9838,874.5265,10.5427,1,1,
61,1,3.0,left,13529,13655,875.0440,883.1935,8.1496,1,1,
62,1,3.0,left,13687,13794,885.2633,892.1839,6.9207,1,1,
63,1,3.0,left,13868,14023,896.9702,906.9955,10.0253,1,1,
64,1,3.0,left,14069,14197,909.9707,918.2496,8.2789,1,1,
65,1,3.0,left,14210,14323,919.0904,926.3992,7.3087,1,1,
66,1,3.0,left,14378,14502,929.9565,937.9768,8.0202,1,1,
67,1,3.0,left,14527,14640,939.5937,946.9025,7.3087,1,1,
68,1,3.0,left,14693,14821,950.3305,958.6094,8.2789,1,1,
69,1,3.0,left,14904,15021,963.9778,971.5452,7.5675,1,1,
70,1,3.0,left,15099,15218,976.5902,984.2870,7.6968,1,1,
71,1,3.0,left,15268,15389,987.5210,995.3471,7.8262,0,1,
72,1,3.0,left,15458,15568,999.8100,1006.9247,7.1147,1,1,
73,1,3.0,left,15643,15780,1011.7756,1020.6367,8.8610,1,1,
74,1,3.0,left,15847,15955,1024.9702,1031.9555,6.9853,0,1,
75,1,3.0,left,16022,16144,1036.2890,1044.1799,7.8909,1,1,
76,1,3.0,left,16201,16328,1047.8666,1056.0808,8.2142,1,1,
77,1,3.0,left,16405,16571,1061.0611,1071.7979,10.7367,1,1,
78,1,3.0,left,16613,16748,1074.5144,1083.2461,8.7317,1,1,
79,1,3.0,left,16776,16893,1085.0571,1092.6246,7.5675,1,1,
80,1,4.0,left,17830,17988,1153.2289,1163.4482,10.2193,1,1,
81,1,4.0,left,18053,18188,1167.6523,1176.3840,8.7317,1,1,
82,1,4.0,left,18249,18378,1180.3295,1188.6731,8.3436,1,1,
83,1,4.0,left,18425,18546,1191.7130,1199.5392,7.8262,1,1,
84,1,4.0,left,18629,18758,1204.9075,1213.2511,8.3436,0,1,
85,1,4.0,left,18807,18927,1216.4204,1224.1819,7.7615,1,1,
86,1,4.0,left,18979,19106,1227.5452,1235.7595,8.2142,1,1,
87,1,4.0,left,19184,19316,1240.8044,1249.3421,8.5376,1,1,
88,1,4.0,left,19329,19458,1250.1829,1258.5265,8.3436,1,1,
89,1,4.0,left,19523,19659,1262.7307,1271.5270,8.7964,1,1,
90,1,4.0,left,19741,19851,1276.8307,1283.9454,7.1147,0,1,
91,1,4.0,left,19932,20051,1289.1844,1296.8813,7.6968,1,1,
92,1,4.0,left,20067,20198,1297.9161,1306.3891,8.4730,1,1,
93,1,4.0,left,20225,20343,1308.1354,1315.7676,7.6321,1,1,
94,1,4.0,left,20360,20488,1316.8671,1325.1460,8.2789,1,1,
