trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,0,0.0,right,233,388,15.0247,25.0196,9.9950,1,1,
1,0,0.0,right,462,652,29.7914,42.0433,12.2519,1,1,
2,0,0.0,right,670,814,43.2040,52.4897,9.2856,0,1,
3,0,0.0,right,883,1025,56.9390,66.0957,9.1567,1,1,
4,0,0.0,right,1059,1179,68.2882,76.0262,7.7380,1,1,
5,0,0.0,right,1223,1335,78.8635,86.0856,7.2222,1,1,
6,0,0.0,right,1371,1463,88.4071,94.3395,5.9325,1,1,
7,0,0.0,right,1474,1590,95.0489,102.5290,7.4801,1,1,
8,0,0.0,right,1625,1752,104.7859,112.9753,8.1894,1,1,
9,0,0.0,right,1828,1961,117.8761,126.4524,8.5763,1,1,
10,0,0.0,right,1968,2051,126.9038,132.2559,5.3521,1,1,
11,0,0.0,right,2081,2198,134.1904,141.7350,7.5446,1,1,
12,0,0.0,right,2213,2326,142.7023,149.9889,7.2866,1,1,
13,0,0.0,right,2373,2478,153.0196,159.7904,6.7708,1,1,
14,0,0.0,right,2539,2650,163.7239,170.8816,7.1577,1,1,
15,0,0.0,right,2729,2862,175.9758,184.5521,8.5763,1,1,
16,0,0.0,right,2887,3007,186.1642,193.9023,7.7380,1,1,
17,0,0.0,right,3019,3113,194.6761,200.7375,6.0615,1,1,
18,0,0.0,right,3119,3207,201.1244,206.7990,5.6746,1,1,
19,0,0.0,right,3247,3372,209.3783,217.4388,8.0605,1,1,
20,0,1.0,right,4310,4511,277.9244,290.8856,12.9612,0,1,
21,0,1.0,right,4559,4704,293.9809,303.3310,9.3501,1,1,
22,0,1.0,right,4746,4841,306.0393,312.1652,6.1259,0,1,
23,0,1.0,right,4882,4981,314.8091,321.1929,6.3839,1,1,
24,0,1.0,right,4993,5075,321.9668,327.2544,5.2877,1,1,
25,0,1.0,right,5124,5235,330.4141,337.5718,7.1577,0,1,
26,0,1.0,right,5261,5374,339.2484,346.5350,7.2866,1,1,
27,0,1.0,right,5416,5544,349.2433,357.4972,8.2539,1,1,
28,0,1.0,right,5617,5748,362.2045,370.6519,8.4474,1,1,
29,0,1.0,right,5784,5896,372.9733,380.1955,7.2222,1,1,
30,0,1.0,right,5951,6071,383.7421,391.4801,7.7380,1,1,
31,0,1.0,right,6125,6236,394.9622,402.1199,7.1577,1,1,
32,0,1.0,right,6277,6379,404.7637,411.3411,6.5773,0,1,
33,0,1.0,right,6440,6549,415.2746,422.3033,7.0287,1,1,
34,0,1.0,right,6558,6660,422.8836,429.4610,6.5773,1,1,
35,0,1.0,right,6714,6836,432.9431,440.8101,7.8670,1,1,
36,0,1.0,right,6910,7030,445.5819,453.3199,7.7380,1,1,
37,0,1.0,right,7098,7214,457.7048,465.1849,7.4801,1,1,
38,0,1.0,right,7251,7352,467.5708,474.0836,6.5128,1,1,
39,0,1.0,right,7365,7466,474.9219,481.4348,6.5128,1,1,
40,0,2.0,right,8402,8547,541.7914,551.1416,9.3501,1,1,
41,0,2.0,right,8605,8752,554.8816,564.3607,9.4791,1,1,
42,0,2.0,right,8794,8920,567.0690,575.1940,8.1249,1,1,
43,0,2.0,right,8988,9129,579.5788,588.6710,9.0922,1,1,
44,0,2.0,right,9173,9326,591.5083,601.3743,9.8660,1,1,
45,0,2.0,right,9339,9460,602.2126,610.0151,7.8025,1,1,
46,0,2.0,right,9527,9666,614.3355,623.2987,8.9632,1,1,
47,0,2.0,right,9715,9820,626.4584,633.2292,6.7708,1,1,
48,0,2.0,right,9835,9939,634.1965,640.9028,6.7063,1,1,
49,0,2.0,right,9958,10085,642.1280,650.3174,8.1894,1,1,
50,0,2.0,right,10104,10222,651.5426,659.1516,7.6091,1,1,
51,0,2.0,right,10273,10388,662.4403,669.8559,7.4156,1,1,
52,0,2.0,right,10460,10556,674.4987,680.6892,6.1904,1,1,
53,0,2.0,right,10621,10742,684.8806,692.6831,7.8025,1,1,
54,0,2.0,right,10812,10953,697.1970,706.2892,9.0922,1,1,
55,0,2.0,right,10968,11062,707.2564,713.3179,6.0615,1,1,
56,0,2.0,right,11141,11257,718.4121,725.8922,7.4801,1,1,
57,0,2.0,right,11340,11443,731.2443,737.8861,6.6418,1,1,
58,0,2.0,right,11450,11531,738.3375,743.5607,5.2232,1,1,
59,0,2.0,right,11588,11700,747.2363,754.4584,7.2222,0,1,
60,0,3.0,right,12635,12753,814.7506,822.3597,7.6091,1,1,
61,0,3.0,right,12822,12979,826.8091,836.9330,10.1239,1,1,
62,0,3.0,right,13018,13153,839.4479,848.1531,8.7053,1,1,
63,0,3.0,right,13158,13256,848.4756,854.7950,6.3194,1,1,
64,0,3.0,right,13320,13461,858.9219,868.0141,9.0922,1,1,
65,0,3.0,right,13494,13604,870.1421,877.2353,7.0932,1,1,
66,0,3.0,right,13608,13709,877.4932,884.0060,6.5128,1,1,
67,0,3.0,right,13714,13834,884.3285,892.0665,7.7380,1,1,
68,0,3.0,right,13879,14037,894.9683,905.1567,10.1884,1,1,
69,0,3.0,right,14069,14179,907.2202,914.3134,7.0932,0,1,
70,0,3.0,right,14216,14337,916.6992,924.5018,7.8025,1,1,
71,0,3.0,right,14388,14499,927.7904,934.9481,7.1577,1,1,
72,0,3.0,right,14581,14720,940.2358,949.1990,8.9632,1,1,
73,0,3.0,right,14737,14841,950.2952,957.0015,6.7063,1,1,
74,0,3.0,right,14895,15014,960.4836,968.1572,7.6736,1,1,
75,0,3.0,right,15028,15137,969.0599,976.0887,7.0287,1,1,
76,0,3.0,right,15195,15302,979.8287,986.7285,6.8997,0,1,
77,0,3.0,right,15383,15483,991.9516,998.4000,6.4484,1,1,
78,0,3.0,right,15562,15651,1003.4942,1009.2332,5.7390,0,1,
79,0,3.0,right,15713,15815,1013.2312,1019.8086,6.5773,1,1,
80,0,4.0,right,16750,16876,1080.1008,1088.2257,8.1249,1,1,
81,0,4.0,right,16948,17077,1092.8685,1101.1869,8.3184,1,1,
82,0,4.0,right,17085,17179,1101.7028,1107.7642,6.0615,1,1,
83,0,4.0,right,17229,17341,1110.9884,1118.2106,7.2222,1,1,
84,0,4.0,right,17347,17452,1118.5975,1125.3683,6.7708,1,1,
85,0,4.0,right,17505,17619,1128.7859,1136.1370,7.3511,1,1,
86,0,4.0,right,17681,17821,1140.1350,1149.1627,9.0277,1,1,
87,0,4.0,right,17894,18032,1153.8700,1162.7688,8.8987,1,1,
88,0,4.0,right,18063,18164,1164.7678,1171.2806,6.5128,1,1,
89,0,4.0,right,18230,18348,1175.5365,1183.1456,7.6091,1,1,
90,0,4.0,right,18417,18532,1187.5950,1195.0106,7.4156,1,1,
91,0,4.0,right,18602,18713,1199.5244,1206.6821,7.1577,1,1,
92,0,4.0,right,18718,18830,1207.0045,1214.2267,7.2222,1,1,
93,0,4.0,right,18870,18979,1216.8060,1223.8348,7.0287,1,1,
94,0,4.0,right,19022,19135,1226.6076,1233.8942,7.2866,1,1,
