trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,3,0.0,left,164,353,10.6074,22.8317,12.2244,1,1,
1,3,0.0,left,385,571,24.9015,36.9318,12.0303,1,1,
2,3,0.0,left,600,733,38.8075,47.4098,8.6023,1,1,
3,3,0.0,left,809,1004,52.3254,64.9378,12.6124,1,1,
4,3,0.0,left,1056,1246,68.3012,80.5902,12.2890,1,1,
5,3,0.0,left,1306,1536,84.4709,99.3471,14.8762,0,1,
6,3,0.0,left,1546,1739,99.9939,112.4770,12.4831,1,1,
7,3,0.0,left,1810,2046,117.0692,132.3335,15.2643,1,1,
8,3,0.0,left,2121,2368,137.1844,153.1602,15.9757,1,1,
9,3,0.0,left,2380,2626,153.9363,169.8474,15.9111,1,1,
10,3,0.0,left,2675,2902,173.0167,187.6988,14.6822,1,1,
11,3,0.0,left,2937,3284,189.9626,212.4063,22.4437,1,1,
12,3,0.0,left,3345,3648,216.3517,235.9495,19.5978,1,1,
13,3,0.0,left,3658,3916,236.5963,253.2835,16.6872,1,1,
14,3,0.0,left,3995,4302,258.3931,278.2496,19.8565,1,1,
15,3,0.0,left,4355,4681,281.6776,302.7630,21.0854,0,1,
16,3,0.0,left,4764,5081,308.1314,328.6347,20.5033,1,1,
17,3,1.0,left,6027,6225,389.8211,402.6276,12.8065,1,1,
18,3,1.0,left,6253,6525,404.4386,422.0313,17.5927,1,1,
19,3,1.0,left,6578,7005,425.4593,453.0773,27.6180,1,1,
20,3,1.0,left,7042,7314,455.4704,473.0632,17.5927,1,1,
21,3,1.0,left,7360,7737,476.0384,500.4224,24.3840,1,1,
22,3,1.0,left,7793,8406,504.0445,543.6928,39.6483,1,1,
23,3,1.0,left,8476,8822,548.2203,570.5993,22.3790,1,1,
24,3,1.0,left,8875,9452,574.0273,611.3471,37.3199,1,1,
25,3,1.0,left,9547,9955,617.4917,643.8807,26.3891,1,1,
26,3,1.0,left,10040,10396,649.3785,672.4042,23.0258,1,1,
27,3,1.0,left,10415,10686,673.6331,691.1612,17.5280,1,1,
28,3,2.0,left,11628,11954,752.0889,773.1743,21.0854,1,1,
29,3,2.0,left,12027,12613,777.8959,815.7979,37.9020,1,1,
30,3,2.0,left,12630,12897,816.8974,834.1668,17.2693,1,1,
31,3,2.0,left,12923,13185,835.8484,852.7943,16.9459,1,1,
32,3,2.0,left,13272,13565,858.4214,877.3724,18.9510,1,1,
33,3,2.0,left,13643,14067,882.4174,909.8413,27.4240,1,1,
34,3,2.0,left,14105,15028,912.2991,971.9980,59.6988,1,1,
35,3,2.0,left,15048,15317,973.2916,990.6902,17.3987,0,1,
36,3,2.0,left,15354,15740,993.0834,1018.0495,24.9661,1,1,
37,3,2.0,left,15769,16016,1019.9252,1035.9010,15.9757,1,1,
38,3,2.0,left,16047,16276,1037.9060,1052.7175,14.8115,1,1,
