trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,0,0.0,left,181,452,11.7069,29.2350,17.5280,1,1,
1,0,0.0,left,510,659,32.9864,42.6235,9.6372,1,1,
2,0,0.0,left,700,900,45.2754,58.2112,12.9358,0,1,
3,0,0.0,left,920,1041,59.5048,67.3310,7.8262,1,1,
4,0,0.0,left,1074,1228,69.4654,79.4260,9.9606,1,1,
5,0,0.0,left,1239,1379,80.1374,89.1925,9.0551,1,1,
6,0,0.0,left,1394,1501,90.1627,97.0834,6.9207,1,1,
7,0,0.0,left,1579,1813,102.1283,117.2633,15.1349,1,1,
8,0,0.0,left,1884,2098,121.8555,135.6968,13.8413,1,1,
9,0,0.0,left,2126,2283,137.5078,147.6625,10.1546,1,1,
10,0,0.0,left,2318,2476,149.9262,160.1455,10.2193,1,1,
11,0,0.0,left,2525,2691,163.3148,174.0515,10.7367,1,1,
12,0,0.0,left,2778,2965,179.6786,191.7736,12.0950,1,1,
13,0,0.0,left,3013,3162,194.8782,204.5154,9.6372,1,1,
14,0,0.0,left,3197,3361,206.7792,217.3866,10.6074,1,1,
15,0,0.0,left,3373,3494,218.1627,225.9889,7.8262,1,1,
16,0,0.0,left,3556,3726,229.9990,240.9944,10.9955,1,1,
17,0,0.0,left,3790,3939,245.1339,254.7711,9.6372,1,1,
18,0,0.0,left,4022,4249,260.1395,274.8216,14.6822,1,1,
19,0,1.0,left,5183,5390,335.2319,348.6205,13.3886,1,1,
20,0,1.0,left,5467,5676,353.6008,367.1187,13.5179,1,1,
21,0,1.0,left,5757,5894,372.3578,381.2188,8.8610,1,1,
22,0,1.0,left,5970,6085,386.1344,393.5725,7.4381,1,1,
23,0,1.0,left,6168,6298,398.9409,407.3492,8.4083,1,1,
24,0,1.0,left,6315,6429,408.4487,415.8221,7.3734,1,1,
25,0,1.0,left,6451,6575,417.2451,425.2653,8.0202,1,1,
26,0,1.0,left,6631,6820,428.8873,441.1117,12.2244,1,1,
27,0,1.0,left,6886,7054,445.3805,456.2466,10.8661,1,1,
28,0,1.0,left,7105,7267,459.5452,470.0232,10.4780,1,1,
29,0,1.0,left,7326,7479,473.8393,483.7352,9.8959,1,1,
30,0,1.0,left,7486,7595,484.1880,491.2380,7.0500,1,1,
31,0,1.0,left,7673,7799,496.2830,504.4325,8.1496,1,1,
32,0,1.0,left,7834,7954,506.6963,514.4578,7.7615,1,1,
33,0,1.0,left,7965,8077,515.1693,522.4133,7.2441,1,1,
34,0,1.0,left,8147,8303,526.9409,537.0308,10.0899,1,1,
35,0,1.0,left,8369,8520,541.2996,551.0662,9.7665,1,1,
36,0,1.0,left,8529,8669,551.6483,560.7034,9.0551,1,1,
37,0,1.0,left,8691,8816,562.1263,570.2112,8.0849,1,1,
38,0,1.0,left,8886,9010,574.7388,582.7590,8.0202,1,1,
39,0,2.0,left,9945,10116,643.2340,654.2941,11.0601,1,1,
40,0,2.0,left,10133,10257,655.3936,663.4138,8.0202,1,1,
41,0,2.0,left,10300,10434,666.1950,674.8621,8.6670,1,1,
42,0,2.0,left,10488,10615,678.3547,686.5690,8.2142,1,1,
43,0,2.0,left,10637,10875,687.9919,703.3855,15.3936,0,1,
44,0,2.0,left,10934,11037,707.2016,713.8636,6.6620,1,1,
45,0,2.0,left,11061,11192,715.4159,723.8888,8.4730,1,1,
46,0,2.0,left,11221,11346,725.7645,733.8494,8.0849,1,1,
47,0,2.0,left,11423,11576,738.8297,748.7256,9.8959,1,1,
48,0,2.0,left,11652,11788,753.6412,762.4376,8.7964,1,1,
49,0,2.0,left,11871,12003,767.8060,776.3436,8.5376,1,1,
50,0,2.0,left,12020,12150,777.4432,785.8514,8.4083,1,1,
51,0,2.0,left,12198,12355,788.9560,799.1107,10.1546,1,1,
52,0,2.0,left,12414,12567,802.9267,812.8226,9.8959,1,1,
53,0,2.0,left,12603,12817,815.1511,828.9924,13.8413,0,1,
54,0,2.0,left,12884,13016,833.3259,841.8636,8.5376,1,1,
55,0,2.0,left,13044,13200,843.6746,853.7645,10.0899,1,1,
