trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,0,0.0,right,174,423,11.2542,27.3593,16.1051,1,1,
1,0,0.0,right,447,669,28.9116,43.2703,14.3588,1,1,
2,0,0.0,right,757,930,48.9621,60.1516,11.1895,1,1,
3,0,0.0,right,952,1116,61.5745,72.1819,10.6074,1,1,
4,0,0.0,right,1149,1320,74.3163,85.3765,11.0601,1,1,
5,0,0.0,right,1346,1525,87.0581,98.6357,11.5776,1,1,
6,0,0.0,right,1585,1734,102.5164,112.1536,9.6372,0,1,
7,0,0.0,right,1777,1942,114.9348,125.6069,10.6721,1,1,
8,0,0.0,right,2003,2146,129.5523,138.8014,9.2491,1,1,
9,0,0.0,right,2200,2373,142.2941,153.4836,11.1895,1,1,
10,0,0.0,right,2415,2575,156.2001,166.5488,10.3487,1,1,
11,0,0.0,right,2640,2805,170.7529,181.4250,10.6721,1,1,
12,0,0.0,right,2862,3003,185.1117,194.2314,9.1198,1,1,
13,0,0.0,right,3066,3219,198.3062,208.2021,9.8959,1,1,
14,0,0.0,right,3270,3441,211.5008,222.5609,11.0601,1,1,
15,0,0.0,right,3518,3657,227.5412,236.5316,8.9904,1,1,
16,0,0.0,right,3891,4042,251.6665,261.4330,9.7665,1,1,
17,0,0.0,right,4078,4226,263.7615,273.3340,9.5725,1,1,
18,0,0.0,right,4288,4463,277.3441,288.6630,11.3188,1,1,
19,0,0.0,right,4474,4674,289.3744,302.3103,12.9358,1,1,
20,0,1.0,right,5614,5733,363.1086,370.8055,7.6968,0,1,
21,0,1.0,right,5784,5988,374.1041,387.2986,13.1945,1,1,
22,0,1.0,right,6061,6267,392.0202,405.3441,13.3239,1,1,
23,0,1.0,right,6334,6488,409.6776,419.6382,9.9606,1,1,
24,0,1.0,right,6516,6703,421.4492,433.5442,12.0950,1,1,
25,0,1.0,right,6736,6911,435.6786,446.9975,11.3188,1,1,
26,0,1.0,right,6923,7121,447.7736,460.5801,12.8065,1,1,
27,0,1.0,right,7174,7353,464.0081,475.5856,11.5776,1,1,
28,0,1.0,right,7430,7622,480.5659,492.9843,12.4184,1,1,
29,0,1.0,right,7639,7822,494.0839,505.9202,11.8363,1,1,
30,0,1.0,right,7866,8016,508.7660,518.4679,9.7019,1,1,
31,0,1.0,right,8054,8221,520.9257,531.7271,10.8014,1,1,
32,0,1.0,right,8273,8403,535.0904,543.4987,8.4083,1,1,
33,0,1.0,right,8415,8547,544.2749,552.8125,8.5376,1,1,
34,0,1.0,right,8622,8816,557.6635,570.2112,12.5478,1,1,
35,0,1.0,right,8844,8972,572.0222,580.3012,8.2789,1,1,
36,0,1.0,right,9025,9165,583.7292,592.7842,9.0551,1,1,
37,0,1.0,right,9223,9354,596.5356,605.0086,8.4730,1,1,
38,0,1.0,right,9430,9569,609.9242,618.9146,8.9904,1,1,
