trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,4,0.0,left,158,263,10.1120,16.8320,6.7200,0,1,
1,4,0.0,left,333,417,21.3120,26.6880,5.3760,0,1,
2,4,0.0,left,494,591,31.6160,37.8240,6.2080,0,1,
3,4,0.0,left,627,711,40.1280,45.5040,5.3760,0,1,
4,4,0.0,left,764,848,48.8960,54.2720,5.3760,0,1,
5,4,0.0,left,875,1002,56.0000,64.1280,8.1280,0,1,
6,4,0.0,left,1078,1204,68.9920,77.0560,8.0640,0,1,
7,4,0.0,left,1265,1361,80.9600,87.1040,6.1440,0,1,
8,4,0.0,left,1386,1479,88.7040,94.6560,5.9520,0,1,
9,4,0.0,left,1558,1630,99.7120,104.3200,4.6080,0,1,
10,4,0.0,left,1692,1772,108.2880,113.4080,5.1200,0,1,
11,4,0.0,left,1831,1930,117.1840,123.5200,6.3360,0,1,
12,4,0.0,left,1978,2062,126.5920,131.9680,5.3760,0,1,
13,4,0.0,left,2122,2205,135.8080,141.1200,5.3120,0,1,
14,4,0.0,left,2264,2365,144.8960,151.3600,6.4640,0,1,
15,4,0.0,left,2371,2460,151.7440,157.4400,5.6960,0,1,
16,4,0.0,left,2471,2581,158.1440,165.1840,7.0400,0,1,
17,4,0.0,left,2626,2725,168.0640,174.4000,6.3360,0,1,
18,4,0.0,left,2737,2821,175.1680,180.5440,5.3760,0,1,
19,4,0.0,left,2874,2977,183.9360,190.5280,6.5920,0,1,
20,4,1.0,left,3912,3999,250.3680,255.9360,5.5680,0,1,
21,4,1.0,left,4069,4176,260.4160,267.2640,6.8480,0,1,
22,4,1.0,left,4224,4326,270.3360,276.8640,6.5280,0,1,
23,4,1.0,left,4355,4442,278.7200,284.2880,5.5680,0,1,
24,4,1.0,left,4456,4555,285.1840,291.5200,6.3360,0,1,
25,4,1.0,left,4613,4700,295.2320,300.8000,5.5680,0,1,
26,4,1.0,left,4722,4917,302.2080,314.6880,12.4800,0,1,
27,4,1.0,left,4975,5060,318.4000,323.8400,5.4400,0,1,
28,4,1.0,left,5124,5207,327.9360,333.2480,5.3120,0,1,
29,4,1.0,left,5282,5377,338.0480,344.1280,6.0800,0,1,
30,4,1.0,left,5453,5540,348.9920,354.5600,5.5680,0,1,
31,4,1.0,left,5605,5702,358.7200,364.9280,6.2080,0,1,
32,4,1.0,left,5753,5831,368.1920,373.1840,4.9920,0,1,
33,4,1.0,left,5869,5958,375.6160,381.3120,5.6960,0,1,
34,4,1.0,left,6029,6121,385.8560,391.7440,5.8880,0,1,
35,4,1.0,left,6148,6230,393.4720,398.7200,5.2480,0,1,
36,4,1.0,left,6237,6317,399.1680,404.2880,5.1200,0,1,
37,4,1.0,left,6380,6468,408.3200,413.9520,5.6320,0,1,
38,4,1.0,left,6516,6590,417.0240,421.7600,4.7360,0,1,
39,4,1.0,left,6604,6681,422.6560,427.5840,4.9280,0,1,
40,4,2.0,left,7617,7698,487.4880,492.6720,5.1840,0,1,
41,4,2.0,left,7712,7801,493.5680,499.2640,5.6960,0,1,
42,4,2.0,left,7869,7971,503.6160,510.1440,6.5280,0,1,
43,4,2.0,left,8025,8105,513.6000,518.7200,5.1200,0,1,
44,4,2.0,left,8123,8211,519.8720,525.5040,5.6320,0,1,
45,4,2.0,left,8232,8317,526.8480,532.2880,5.4400,0,1,
46,4,2.0,left,8326,8413,532.8640,538.4320,5.5680,0,1,
47,4,2.0,left,8456,8543,541.1840,546.7520,5.5680,0,1,
48,4,2.0,left,8572,8649,548.6080,553.5360,4.9280,0,1,
49,4,2.0,left,8674,8752,555.1360,560.1280,4.9920,0,1,
50,4,2.0,left,8827,8903,564.9280,569.7920,4.8640,0,1,
51,4,2.0,left,8936,9012,571.9040,576.7680,4.8640,0,1,
52,4,2.0,left,9031,9102,577.9840,582.5280,4.5440,0,1,
53,4,2.0,left,9122,9223,583.8080,590.2720,6.4640,0,1,
54,4,2.0,left,9288,9358,594.4320,598.9120,4.4800,0,1,
55,4,2.0,left,9427,9511,603.3280,608.7040,5.3760,0,1,
56,4,2.0,left,9528,9623,609.7920,615.8720,6.0800,0,1,
57,4,2.0,left,9651,9729,617.6640,622.6560,4.9920,0,1,
58,4,2.0,left,9746,9831,623.7440,629.1840,5.4400,0,1,
59,4,2.0,left,9845,9924,630.0800,635.1360,5.0560,0,1,
60,4,3.0,left,10857,10938,694.8480,700.0320,5.1840,0,1,
61,4,3.0,left,10978,11054,702.5920,707.4560,4.8640,0,1,
62,4,3.0,left,11078,11163,708.9920,714.4320,5.4400,0,1,
63,4,3.0,left,11249,11322,719.9360,724.6080,4.6720,0,1,
64,4,3.0,left,11354,11452,726.6560,732.9280,6.2720,0,1,
65,4,3.0,left,11515,11603,736.9600,742.5920,5.6320,0,1,
66,4,3.0,left,11662,11735,746.3680,751.0400,4.6720,0,1,
67,4,3.0,left,11777,11869,753.7280,759.6160,5.8880,0,1,
68,4,3.0,left,11919,12006,762.8160,768.3840,5.5680,0,1,
69,4,3.0,left,12065,12137,772.1600,776.7680,4.6080,0,1,
70,4,3.0,left,12162,12235,778.3680,783.0400,4.6720,0,1,
71,4,3.0,left,12313,12411,788.0320,794.3040,6.2720,0,1,
72,4,3.0,left,12438,12514,796.0320,800.8960,4.8640,0,1,
73,4,3.0,left,12529,12612,801.8560,807.1680,5.3120,0,1,
74,4,3.0,left,12648,12747,809.4720,815.8080,6.3360,0,1,
75,4,3.0,left,12756,12837,816.3840,821.5680,5.1840,0,1,
76,4,3.0,left,12883,12964,824.5120,829.6960,5.1840,0,1,
77,4,3.0,left,13034,13118,834.1760,839.5520,5.3760,0,1,
78,4,3.0,left,13141,13233,841.0240,846.9120,5.8880,0,1,
79,4,3.0,left,13272,13347,849.4080,854.2080,4.8000,0,1,
80,4,4.0,left,14280,14362,913.9200,919.1680,5.2480,0,1,
81,4,4.0,left,14413,14495,922.4320,927.6800,5.2480,0,1,
82,4,4.0,left,14568,14659,932.3520,938.1760,5.8240,0,1,
83,4,4.0,left,14713,14791,941.6320,946.6240,4.9920,0,1,
84,4,4.0,left,14872,14951,951.8080,956.8640,5.0560,0,1,
85,4,4.0,left,14983,15054,958.9120,963.4560,4.5440,0,1,
86,4,4.0,left,15122,15198,967.8080,972.6720,4.8640,0,1,
87,4,4.0,left,15222,15296,974.2080,978.9440,4.7360,0,1,
88,4,4.0,left,15378,15457,984.1920,989.2480,5.0560,0,1,
89,4,4.0,left,15486,15564,991.1040,996.0960,4.9920,0,1,
90,4,4.0,left,15589,15664,997.6960,1002.4960,4.8000,0,1,
91,4,4.0,left,15720,15806,1006.0800,1011.5840,5.5040,0,1,
92,4,4.0,left,15856,15941,1014.7840,1020.2240,5.4400,0,1,
93,4,4.0,left,15998,16087,1023.8720,1029.5680,5.6960,0,1,
94,4,4.0,left,16115,16189,1031.3600,1036.0960,4.7360,0,1,
95,4,4.0,left,16266,16389,1041.0240,1048.8960,7.8720,0,1,
96,4,4.0,left,16415,16508,1050.5600,1056.5120,5.9520,0,1,
97,4,4.0,left,16526,16612,1057.6640,1063.1680,5.5040,0,1,
98,4,4.0,left,16638,16733,1064.8320,1070.9120,6.0800,0,1,
99,4,4.0,left,16757,16849,1072.4480,1078.3360,5.8880,0,1,
100,4,5.0,left,17782,17850,1138.0480,1142.4000,4.3520,0,1,
101,4,5.0,left,17907,17982,1146.0480,1150.8480,4.8000,0,1,
102,4,5.0,right,18002,18087,1152.1280,1157.5680,5.4400,0,1,
103,4,5.0,left,18141,18241,1161.0240,1167.4240,6.4000,0,1,
104,4,5.0,left,18269,18357,1169.2160,1174.8480,5.6320,0,1,
105,4,5.0,left,18397,18477,1177.4080,1182.5280,5.1200,0,1,
106,4,5.0,left,18527,18602,1185.7280,1190.5280,4.8000,0,1,
107,4,5.0,left,18621,18704,1191.7440,1197.0560,5.3120,0,1,
108,4,5.0,right,18729,18807,1198.6560,1203.6480,4.9920,0,1,
109,4,5.0,right,18852,18936,1206.5280,1211.9040,5.3760,0,1,
110,4,5.0,right,18997,19073,1215.8080,1220.6720,4.8640,0,1,
