param_x_name,param_x_value,param_y_name,param_y_value,seed,SIG_A_score,SIG_B_score,SIG_C_score,SIG_D_score,SIG_E_score,SIG_A_protected_pass,SIG_B_protected_pass,SIG_C_protected_pass,SIG_D_protected_pass,SIG_E_protected_pass,joint_protected_pass,first_failed_signature,failure_mode
structural_decay,0.035,structural_lr,0.18,42,0.1314639501912005,0.14007862348476385,0.15264170574156397,20.818060700937174,1.9010233798762879,True,True,True,True,True,True,none,none
structural_decay,0.035,structural_lr,0.21,42,0.14260491919679108,0.1654994546479761,0.15317423150524218,21.15002023529531,1.8637228860937012,True,True,True,True,True,True,none,none
structural_decay,0.035,structural_lr,0.27,42,0.15930332263551217,0.20692000033148372,0.1538890783481725,21.658615456051532,1.7649805991211482,True,True,True,True,True,True,none,none
structural_decay,0.035,structural_lr,0.33,42,0.17039749210722344,0.23831176843507562,0.15432548167464596,22.01783928917419,1.6637295677080977,True,True,True,True,True,True,none,none
structural_decay,0.035,structural_lr,0.4,42,0.17852504621731458,0.26550265237155735,0.15464284119693014,22.31204569680847,1.5589938664759107,True,True,True,True,True,True,none,none
structural_decay,0.05,structural_lr,0.0,42,0.0,-0.15067336553722166,0.13590841042642512,15.72422168752713,0.0,False,False,True,True,False,False,SIG_A,SIG_A;SIG_B;SIG_E
structural_decay,0.05,structural_lr,0.03,42,0.03118089212771319,-0.09488656118804639,0.14118662428245976,16.336939206133586,1.1859190891434013,True,False,True,True,True,False,SIG_B,SIG_B
structural_decay,0.05,structural_lr,0.06,42,0.057718562595944434,-0.04581241966697025,0.1448118783670763,17.074389065696426,1.7431542517230247,True,False,True,True,True,False,SIG_B,SIG_B
structural_decay,0.05,structural_lr,0.09,42,0.08023109901069103,-0.00267955525093011,0.1473361761657147,17.8065684280553,1.999745930555993,True,False,True,True,True,False,SIG_B,SIG_B
structural_decay,0.05,structural_lr,0.12,42,0.09926617198964643,0.03520430864377416,0.14912538969988132,18.48068565897186,2.101609713221264,True,False,True,True,True,False,SIG_B,SIG_B
structural_decay,0.05,structural_lr,0.15,42,0.11530770120041683,0.0684592681486732,0.15041800490107893,19.079831364074106,2.121038826966201,True,True,True,True,True,True,none,none
structural_decay,0.05,structural_lr,0.18,42,0.12878201711539689,0.09763967355233039,0.15136972121525902,19.603138993276133,2.096383657396894,True,True,True,True,True,True,none,none
structural_decay,0.05,structural_lr,0.21,42,0.14006354711636726,0.12324009662477753,0.15208325945321888,20.05638864547568,2.048880199373026,True,True,True,True,True,True,none,none
structural_decay,0.05,structural_lr,0.27,42,0.15731744983587914,0.16541312876118397,0.15304890737862312,20.78511314043403,1.9283595115872525,True,True,True,True,True,True,none,none
structural_decay,0.05,structural_lr,0.33,42,0.16921547256924518,0.1979391255947941,0.1536440784721046,21.328850051160863,1.8060472921315873,True,True,True,True,True,True,none,none
structural_decay,0.05,structural_lr,0.4,42,0.17844964150656506,0.22675408801978947,0.15408093533581257,21.796331480811926,1.6791247126832531,True,True,True,True,True,True,none,none
structural_decay,0.08,structural_lr,0.0,42,0.0,-0.2150942444607281,0.12588873659741423,13.842639428219272,0.0,False,False,True,True,False,False,SIG_A,SIG_A;SIG_B;SIG_E
structural_decay,0.08,structural_lr,0.03,42,0.02910814189490607,-0.1621891893408722,0.1330377031222868,13.572984111136018,1.5209279135610105,True,False,True,True,True,False,SIG_B,SIG_B
structural_decay,0.08,structural_lr,0.06,42,0.05409855302310074,-0.11533003281122006,0.1381948895193661,13.797082375227978,2.1869788184478773,True,False,True,True,True,False,SIG_B,SIG_B
structural_decay,0.08,structural_lr,0.09,42,0.07551486202053931,-0.07383006335732795,0.14192562954711926,14.254581504000253,2.472852125606856,True,False,True,True,True,False,SIG_B,SIG_B
structural_decay,0.08,structural_lr,0.12,42,0.09383821633593298,-0.03707338291018386,0.1446506441186564,14.80865141901865,2.571770055310817,True,False,True,True,True,False,SIG_B,SIG_B
structural_decay,0.08,structural_lr,0.15,42,0.10949329873692815,-0.0045086150155486115,0.1466672364725705,15.387271064049852,2.574285386060645,True,False,True,True,True,False,SIG_B,SIG_B
structural_decay,0.08,structural_lr,0.18,42,0.12285387865386699,0.024356929426048723,0.1481813548262495,15.953152212729364,2.526692630470261,True,False,True,True,True,False,SIG_B,SIG_B
structural_decay,0.08,structural_lr,0.21,42,0.13424792543734615,0.04996265424437479,0.14933513802367163,16.48788618601148,2.453981371314918,True,False,True,True,True,False,SIG_B,SIG_B
structural_decay,0.08,structural_lr,0.27,42,0.15224711668246,0.0929154158736355,0.1509264344428287,17.437327023354396,2.2828145025067057,True,True,True,True,True,True,none,none
structural_decay,0.08,structural_lr,0.33,42,0.165367784802133,0.12697955473220135,0.15192838301126493,18.224475726500586,2.1138229099835852,True,True,True,True,True,True,none,none
structural_decay,0.08,structural_lr,0.4,42,0.17636480098523666,0.1582071714412101,0.15267781441454642,18.9638090144243,1.9393575807952546,True,True,True,True,True,True,none,none
