param_x_name,param_x_value,param_y_name,param_y_value,seed,SIG_A_score,SIG_B_score,SIG_C_score,SIG_D_score,SIG_E_score,SIG_A_protected_pass,SIG_B_protected_pass,SIG_C_protected_pass,SIG_D_protected_pass,SIG_E_protected_pass,joint_protected_pass,first_failed_signature,failure_mode
structural_lr,0.12,replay_gain,0.0,42,0.0,-0.017974996819294375,0.14801320585098252,19.21182983448674,0.0,False,False,True,True,False,False,SIG_A,SIG_A;SIG_B;SIG_E
structural_lr,0.12,replay_gain,0.1,42,0.06462477624200269,0.05805504035230741,0.15008055291569025,19.96486908650588,2.1134727644309885,True,True,True,True,True,True,none,none
structural_lr,0.12,replay_gain,0.25,42,0.11281165086470779,0.13191260547105654,0.15205759461132337,20.5253846796424,1.7421844207012853,True,True,True,True,True,True,none,none
structural_lr,0.12,replay_gain,0.4,42,0.11099563510431631,0.15710928352414677,0.15302508187682992,20.629908973205687,1.6128710173751735,True,True,True,True,True,True,none,none
structural_lr,0.12,replay_gain,0.6,42,0.10977582506066752,0.17132795131155087,0.15347204638525544,20.683860387278614,1.5445862659265723,True,True,True,True,True,True,none,none
structural_lr,0.12,replay_gain,0.8,42,0.10656584125587443,0.17656291490065446,0.15367154044228418,20.69386774326868,1.5218537037982185,True,True,True,True,True,True,none,none
structural_lr,0.12,replay_gain,1.0,42,0.10656180685963479,0.18122426318103746,0.1537873776202716,20.711806037660075,1.5002668919815818,True,True,True,True,True,True,none,none
structural_lr,0.12,replay_gain,1.25,42,0.10758429051997165,0.18519870168414854,0.1538646104094901,20.730173566037895,1.4815320908294352,True,True,True,True,True,True,none,none
structural_lr,0.12,replay_gain,1.5,42,0.10519455789797638,0.1855213155881178,0.15391224264941106,20.72358309827317,1.4814319491039654,True,True,True,True,True,True,none,none
structural_lr,0.15,replay_gain,0.0,42,0.0,-0.017974996819294375,0.14801320585098252,19.21182983448674,0.0,False,False,True,True,False,False,SIG_A,SIG_A;SIG_B;SIG_E
structural_lr,0.15,replay_gain,0.1,42,0.07845622559654375,0.07495444557115677,0.15048757989151654,20.113791784125944,2.269011862408723,True,True,True,True,True,True,none,none
structural_lr,0.15,replay_gain,0.25,42,0.13231053244879798,0.16066052831879385,0.1526239856617775,20.714275825734358,1.7951526110157316,True,True,True,True,True,True,none,none
structural_lr,0.15,replay_gain,0.4,42,0.1286859745106389,0.18874721782776982,0.15357309239219666,20.81105565258785,1.6504102524236215,True,True,True,True,True,True,none,none
structural_lr,0.15,replay_gain,0.6,42,0.1265958853679442,0.20427790679511215,0.1539867198205788,20.85915138092687,1.5756496210309185,True,True,True,True,True,True,none,none
structural_lr,0.15,replay_gain,0.8,42,0.12280327431553484,0.20993182913965036,0.15416586595064827,20.86625880249765,1.551122454541627,True,True,True,True,True,True,none,none
structural_lr,0.15,replay_gain,1.0,42,0.12262870412147753,0.21494449270655114,0.1542682980054466,20.882183718003194,1.5278282412878839,True,True,True,True,True,True,none,none
structural_lr,0.15,replay_gain,1.25,42,0.12363080513275426,0.2192113531206491,0.15433589524215374,20.899032673826614,1.5076094308492722,True,True,True,True,True,True,none,none
structural_lr,0.15,replay_gain,1.5,42,0.12102673172737977,0.21956290303037473,0.15437728033450995,20.89202393523049,1.5075183708690125,True,True,True,True,True,True,none,none
structural_lr,0.18,replay_gain,0.0,42,0.0,-0.017974996819294375,0.14801320585098252,19.21182983448674,0.0,False,False,True,True,False,False,SIG_A,SIG_A;SIG_B;SIG_E
structural_lr,0.18,replay_gain,0.1,42,0.09144162727936878,0.09107837272112279,0.15085928897862821,20.24897069180381,2.352692230041188,True,True,True,True,True,True,none,none
structural_lr,0.18,replay_gain,0.25,42,0.14902214350069898,0.18652170276103885,0.15308627140691464,20.866561710942214,1.8009720776194895,True,True,True,True,True,True,none,none
structural_lr,0.18,replay_gain,0.4,42,0.14333302989614727,0.21653501644072948,0.15399032480861272,20.95123023600088,1.649067228559577,True,True,True,True,True,True,none,none
structural_lr,0.18,replay_gain,0.6,42,0.14030096456167307,0.2327840625602735,0.15436425784839128,20.991774666311294,1.572197682886101,True,True,True,True,True,True,none,none
structural_lr,0.18,replay_gain,0.8,42,0.13601950846626842,0.2386304214396444,0.15452201985993197,20.995806879648978,1.5473338336916809,True,True,True,True,True,True,none,none
structural_lr,0.18,replay_gain,1.0,42,0.13565184853446277,0.2437896257506048,0.15461104110575163,21.00931108258705,1.5237038481065608,True,True,True,True,True,True,none,none
structural_lr,0.18,replay_gain,1.25,42,0.13657579921583762,0.248173336720531,0.1546692712991115,21.024218809230053,1.5031813071288918,True,True,True,True,True,True,none,none
structural_lr,0.18,replay_gain,1.5,42,0.13385797741895988,0.24854024266310948,0.1547046932758744,21.017035387319932,1.5031056018853843,True,True,True,True,True,True,none,none
structural_lr,0.21,replay_gain,0.0,42,0.0,-0.017974996819294375,0.14801320585098252,19.21182983448674,0.0,False,False,True,True,False,False,SIG_A,SIG_A;SIG_B;SIG_E
