trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,3,0.0,left,196,447,12.5440,28.6080,16.0640,0,1,
1,3,0.0,left,522,760,33.4080,48.6400,15.2320,0,1,
2,3,0.0,left,782,1058,50.0480,67.7120,17.6640,0,1,
3,3,0.0,left,1096,1341,70.1440,85.8240,15.6800,0,1,
4,3,0.0,left,1393,1584,89.1520,101.3760,12.2240,0,1,
5,3,0.0,left,1600,1784,102.4000,114.1760,11.7760,0,1,
6,3,0.0,left,1865,2055,119.3600,131.5200,12.1600,0,1,
7,3,0.0,left,2079,2240,133.0560,143.3600,10.3040,0,1,
8,3,0.0,left,2325,2525,148.8000,161.6000,12.8000,0,1,
9,3,0.0,left,2585,2762,165.4400,176.7680,11.3280,0,1,
10,3,0.0,left,2846,3074,182.1440,196.7360,14.5920,0,1,
11,3,0.0,left,3129,3362,200.2560,215.1680,14.9120,0,1,
12,3,0.0,left,3408,3607,218.1120,230.8480,12.7360,0,1,
13,3,0.0,left,3677,3877,235.3280,248.1280,12.8000,0,1,
14,3,0.0,left,3901,4104,249.6640,262.6560,12.9920,0,1,
15,3,0.0,left,4168,4400,266.7520,281.6000,14.8480,0,1,
16,3,0.0,left,4448,4655,284.6720,297.9200,13.2480,0,1,
17,3,0.0,left,4735,4977,303.0400,318.5280,15.4880,0,1,
18,3,1.0,left,5919,6148,378.8160,393.4720,14.6560,0,1,
19,3,1.0,left,6188,6369,396.0320,407.6160,11.5840,0,1,
20,3,1.0,left,6455,6678,413.1200,427.3920,14.2720,0,1,
21,3,1.0,left,6693,6838,428.3520,437.6320,9.2800,0,1,
22,3,1.0,left,6918,7125,442.7520,456.0000,13.2480,0,1,
23,3,1.0,left,7203,7377,460.9920,472.1280,11.1360,0,1,
24,3,1.0,left,7415,7597,474.5600,486.2080,11.6480,0,1,
25,3,1.0,left,7653,7858,489.7920,502.9120,13.1200,0,1,
26,3,1.0,left,7930,8174,507.5200,523.1360,15.6160,0,1,
27,3,1.0,left,8210,8400,525.4400,537.6000,12.1600,0,1,
28,3,1.0,left,8480,8877,542.7200,568.1280,25.4080,0,1,
29,3,1.0,left,8892,9035,569.0880,578.2400,9.1520,0,1,
30,3,1.0,left,9081,9268,581.1840,593.1520,11.9680,0,1,
31,3,1.0,left,9318,9488,596.3520,607.2320,10.8800,0,1,
32,3,1.0,left,9569,9762,612.4160,624.7680,12.3520,0,1,
33,3,1.0,left,9791,9940,626.6240,636.1600,9.5360,0,1,
34,3,1.0,left,10027,10184,641.7280,651.7760,10.0480,0,1,
35,3,1.0,left,10258,10455,656.5120,669.1200,12.6080,0,1,
36,3,1.0,left,10466,10692,669.8240,684.2880,14.4640,0,1,
37,3,2.0,left,11630,11870,744.3200,759.6800,15.3600,0,1,
38,3,2.0,left,11888,12031,760.8320,769.9840,9.1520,0,1,
39,3,2.0,left,12065,12241,772.1600,783.4240,11.2640,0,1,
40,3,2.0,left,12302,12498,787.3280,799.8720,12.5440,0,1,
41,3,2.0,left,12566,12766,804.2240,817.0240,12.8000,0,1,
42,3,2.0,left,12780,12938,817.9200,828.0320,10.1120,0,1,
43,3,2.0,left,12989,13214,831.2960,845.6960,14.4000,0,1,
44,3,2.0,left,13231,13355,846.7840,854.7200,7.9360,0,1,
45,3,2.0,left,13429,13651,859.4560,873.6640,14.2080,0,1,
46,3,2.0,left,13688,13899,876.0320,889.5360,13.5040,0,1,
47,3,2.0,left,13961,14096,893.5040,902.1440,8.6400,0,1,
48,3,2.0,left,14140,14292,904.9600,914.6880,9.7280,0,1,
49,3,2.0,left,14316,14462,916.2240,925.5680,9.3440,0,1,
50,3,2.0,left,14545,14737,930.8800,943.1680,12.2880,0,1,
51,3,2.0,left,14784,14921,946.1760,954.9440,8.7680,0,1,
52,3,2.0,left,15003,15162,960.1920,970.3680,10.1760,0,1,
53,3,2.0,left,15170,15312,970.8800,979.9680,9.0880,0,1,
54,3,2.0,left,15394,15547,985.2160,995.0080,9.7920,0,1,
55,3,2.0,left,15615,15803,999.3600,1011.3920,12.0320,0,1,
56,3,2.0,left,15877,16091,1016.1280,1029.8240,13.6960,0,1,
57,3,3.0,left,17026,17228,1089.6640,1102.5920,12.9280,0,1,
58,3,3.0,left,17270,17427,1105.2800,1115.3280,10.0480,0,1,
59,3,3.0,left,17484,17652,1118.9760,1129.7280,10.7520,0,1,
60,3,3.0,left,17702,17885,1132.9280,1144.6400,11.7120,0,1,
61,3,3.0,left,17921,18081,1146.9440,1157.1840,10.2400,0,1,
62,3,3.0,left,18112,18279,1159.1680,1169.8560,10.6880,0,1,
63,3,3.0,left,18362,18520,1175.1680,1185.2800,10.1120,0,1,
64,3,3.0,left,18555,18743,1187.5200,1199.5520,12.0320,0,1,
65,3,3.0,left,18751,18917,1200.0640,1210.6880,10.6240,0,1,
66,3,3.0,left,18995,19233,1215.6800,1230.9120,15.2320,0,1,
67,3,3.0,left,19250,19403,1232.0000,1241.7920,9.7920,0,1,
68,3,3.0,left,19455,19589,1245.1200,1253.6960,8.5760,0,1,
69,3,3.0,left,19666,19835,1258.6240,1269.4400,10.8160,0,1,
70,3,3.0,left,19904,20100,1273.8560,1286.4000,12.5440,0,1,
71,3,3.0,left,20122,20236,1287.8080,1295.1040,7.2960,0,1,
72,3,3.0,left,20293,20483,1298.7520,1310.9120,12.1600,0,1,
73,3,3.0,left,20572,20729,1316.6080,1326.6560,10.0480,0,1,
74,3,3.0,left,20780,20930,1329.9200,1339.5200,9.6000,0,1,
75,3,3.0,left,20971,21142,1342.1440,1353.0880,10.9440,0,1,
76,3,3.0,left,21163,21315,1354.4320,1364.1600,9.7280,0,1,
77,3,4.0,left,22251,22431,1424.0640,1435.5840,11.5200,0,1,
78,3,4.0,left,22465,22617,1437.7600,1447.4880,9.7280,0,1,
79,3,4.0,left,22694,22906,1452.4160,1465.9840,13.5680,0,1,
80,3,4.0,left,22954,23284,1469.0560,1490.1760,21.1200,0,1,
81,3,4.0,left,23333,23532,1493.3120,1506.0480,12.7360,0,1,
82,3,4.0,left,23609,23789,1510.9760,1522.4960,11.5200,0,1,
83,3,4.0,left,23807,23983,1523.6480,1534.9120,11.2640,0,1,
84,3,4.0,left,24048,24213,1539.0720,1549.6320,10.5600,0,1,
85,3,4.0,left,24261,24445,1552.7040,1564.4800,11.7760,0,1,
86,3,4.0,left,24510,24679,1568.6400,1579.4560,10.8160,0,1,
87,3,4.0,left,24719,24934,1582.0160,1595.7760,13.7600,0,1,
88,3,4.0,left,24986,25138,1599.1040,1608.8320,9.7280,0,1,
89,3,4.0,left,25175,25336,1611.2000,1621.5040,10.3040,0,1,
90,3,4.0,left,25406,25559,1625.9840,1635.7760,9.7920,0,1,
91,3,4.0,left,25621,25749,1639.7440,1647.9360,8.1920,0,1,
92,3,4.0,left,25775,26014,1649.6000,1664.8960,15.2960,0,1,
93,3,4.0,left,26064,26236,1668.0960,1679.1040,11.0080,0,1,
94,3,4.0,left,26250,26393,1680.0000,1689.1520,9.1520,0,1,
95,3,4.0,left,26461,26589,1693.5040,1701.6960,8.1920,0,1,
96,3,4.0,left,26670,26795,1706.8800,1714.8800,8.0000,0,1,
97,3,5.0,left,27740,27928,1775.3600,1787.3920,12.0320,0,1,
98,3,5.0,right,27940,28134,1788.1600,1800.5760,12.4160,0,1,
99,3,5.0,right,28153,28327,1801.7920,1812.9280,11.1360,0,1,
100,3,5.0,right,28339,28488,1813.6960,1823.2320,9.5360,0,1,
101,3,5.0,left,28552,28743,1827.3280,1839.5520,12.2240,0,1,
102,3,5.0,left,28760,28916,1840.6400,1850.6240,9.9840,0,1,
103,3,5.0,right,28962,29137,1853.5680,1864.7680,11.2000,0,1,
104,3,5.0,right,29152,29349,1865.7280,1878.3360,12.6080,0,1,
105,3,5.0,right,29399,29710,1881.5360,1901.4400,19.9040,0,1,
106,3,5.0,left,29758,29969,1904.5120,1918.0160,13.5040,0,1,
107,3,5.0,left,29990,30137,1919.3600,1928.7680,9.4080,0,1,
108,3,5.0,left,30151,30322,1929.6640,1940.6080,10.9440,0,1,
109,3,5.0,left,30354,30529,1942.6560,1953.8560,11.2000,0,1,
110,3,5.0,right,30551,30741,1955.2640,1967.4240,12.1600,0,1,
111,3,5.0,left,30776,31004,1969.6640,1984.2560,14.5920,0,1,
112,3,5.0,right,31034,31227,1986.1760,1998.5280,12.3520,0,1,
113,3,5.0,right,31270,31429,2001.2800,2011.4560,10.1760,0,1,
114,3,5.0,left,31479,31617,2014.6560,2023.4880,8.8320,0,1,
115,3,5.0,left,31703,31834,2028.9920,2037.3760,8.3840,0,1,
116,3,5.0,right,31858,32047,2038.9120,2051.0080,12.0960,0,1,
117,3,5.0,left,32071,32220,2052.5440,2062.0800,9.5360,0,1,
118,3,5.0,left,32228,32399,2062.5920,2073.5360,10.9440,0,1,
119,3,5.0,left,32434,32540,2075.7760,2082.5600,6.7840,0,1,
120,3,5.0,right,32574,32757,2084.7360,2096.4480,11.7120,0,1,
121,3,5.0,right,32807,33009,2099.6480,2112.5760,12.9280,0,1,
122,3,5.0,right,33062,33257,2115.9680,2128.4480,12.4800,0,1,
123,3,5.0,right,33285,33503,2130.2400,2144.1920,13.9520,0,1,
124,3,5.0,left,33537,33655,2146.3680,2153.9200,7.5520,0,1,
125,3,5.0,left,33701,33829,2156.8640,2165.0560,8.1920,0,1,
126,3,5.0,left,33895,34113,2169.2800,2183.2320,13.9520,0,1,
127,3,5.0,right,34184,34386,2187.7760,2200.7040,12.9280,0,1,
128,3,5.0,left,34397,34811,2201.4080,2227.9040,26.4960,0,1,
129,3,5.0,left,34823,34950,2228.6720,2236.8000,8.1280,0,1,
130,3,5.0,left,35001,35127,2240.0640,2248.1280,8.0640,0,1,
131,3,5.0,right,35187,35364,2251.9680,2263.2960,11.3280,0,1,
132,3,5.0,left,35451,35620,2268.8640,2279.6800,10.8160,0,1,
133,3,5.0,left,35647,35814,2281.4080,2292.0960,10.6880,0,1,
134,3,5.0,right,35868,36048,2295.5520,2307.0720,11.5200,0,1,
135,3,5.0,right,36071,36251,2308.5440,2320.0640,11.5200,0,1,
136,3,5.0,left,36321,36464,2324.5440,2333.6960,9.1520,0,1,
