trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,2,0.0,left,200,457,12.8000,29.2480,16.4480,0,1,
1,2,0.0,left,496,699,31.7440,44.7360,12.9920,0,1,
2,2,0.0,left,752,960,48.1280,61.4400,13.3120,0,1,
3,2,0.0,left,1024,1207,65.5360,77.2480,11.7120,0,1,
4,2,0.0,left,1230,1371,78.7200,87.7440,9.0240,0,1,
5,2,0.0,left,1380,1532,88.3200,98.0480,9.7280,0,1,
6,2,0.0,left,1574,1807,100.7360,115.6480,14.9120,0,1,
7,2,0.0,left,1827,1985,116.9280,127.0400,10.1120,0,1,
8,2,0.0,left,1995,2136,127.6800,136.7040,9.0240,0,1,
9,2,0.0,left,2171,2314,138.9440,148.0960,9.1520,0,1,
10,2,0.0,left,2331,2475,149.1840,158.4000,9.2160,0,1,
11,2,0.0,left,2528,2754,161.7920,176.2560,14.4640,0,1,
12,2,0.0,left,2812,3011,179.9680,192.7040,12.7360,0,1,
13,2,0.0,left,3032,3179,194.0480,203.4560,9.4080,0,1,
14,2,0.0,left,3196,3369,204.5440,215.6160,11.0720,0,1,
15,2,0.0,left,3439,3602,220.0960,230.5280,10.4320,0,1,
16,2,0.0,left,3663,3933,234.4320,251.7120,17.2800,0,1,
17,2,0.0,left,3989,4167,255.2960,266.6880,11.3920,0,1,
18,2,0.0,left,4201,4381,268.8640,280.3840,11.5200,0,1,
19,2,0.0,left,4440,4613,284.1600,295.2320,11.0720,0,1,
20,2,1.0,left,5548,5760,355.0720,368.6400,13.5680,0,1,
21,2,1.0,left,5809,5961,371.7760,381.5040,9.7280,0,1,
22,2,1.0,left,6024,6203,385.5360,396.9920,11.4560,0,1,
23,2,1.0,left,6212,6349,397.5680,406.3360,8.7680,0,1,
24,2,1.0,left,6423,6627,411.0720,424.1280,13.0560,0,1,
25,2,1.0,left,6693,6850,428.3520,438.4000,10.0480,0,1,
26,2,1.0,left,6934,7112,443.7760,455.1680,11.3920,0,1,
27,2,1.0,left,7164,7316,458.4960,468.2240,9.7280,0,1,
28,2,1.0,left,7378,7543,472.1920,482.7520,10.5600,0,1,
29,2,1.0,left,7616,7789,487.4240,498.4960,11.0720,0,1,
30,2,1.0,left,7806,7978,499.5840,510.5920,11.0080,0,1,
31,2,1.0,left,8061,8281,515.9040,529.9840,14.0800,0,1,
32,2,1.0,left,8299,8480,531.1360,542.7200,11.5840,0,1,
33,2,1.0,left,8528,8701,545.7920,556.8640,11.0720,0,1,
34,2,1.0,left,8736,8875,559.1040,568.0000,8.8960,0,1,
35,2,1.0,left,8896,9045,569.3440,578.8800,9.5360,0,1,
36,2,1.0,left,9085,9233,581.4400,590.9120,9.4720,0,1,
37,2,1.0,left,9317,9469,596.2880,606.0160,9.7280,0,1,
38,2,1.0,left,9538,9728,610.4320,622.5920,12.1600,0,1,
39,2,1.0,left,9765,9912,624.9600,634.3680,9.4080,0,1,
40,2,2.0,left,10850,11075,694.4000,708.8000,14.4000,0,1,
41,2,2.0,left,11131,11324,712.3840,724.7360,12.3520,0,1,
42,2,2.0,left,11353,11523,726.5920,737.4720,10.8800,0,1,
43,2,2.0,left,11541,11735,738.6240,751.0400,12.4160,0,1,
44,2,2.0,left,11751,11943,752.0640,764.3520,12.2880,0,1,
45,2,2.0,left,12026,12190,769.6640,780.1600,10.4960,0,1,
46,2,2.0,left,12216,12379,781.8240,792.2560,10.4320,0,1,
47,2,2.0,left,12455,12638,797.1200,808.8320,11.7120,0,1,
48,2,2.0,left,12718,12892,813.9520,825.0880,11.1360,0,1,
49,2,2.0,left,12962,13124,829.5680,839.9360,10.3680,0,1,
