roi_id,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49
12,,,,,,,,,,,,,,0.000013,0.000419,0.000400,0.000122,0.000142,0.000110,0.000130,0.000211,0.000175,0.000105,0.000089,0.000139,0.000162,0.000203,0.000225,0.000159,0.000117,0.000122,0.000101,0.000157,0.000369,0.000509,0.000554,0.000743,0.000309,0.000166,0.000317,0.000436,0.000420,0.000370,0.000396,0.000135,0.000227,0.000023,0.000065,0.000110,0.000127
13,,,,,,,,,,,,,,0.000014,0.000347,0.000290,0.000125,0.000145,0.000583,0.000556,0.001204,0.001732,0.002317,0.002146,0.001774,0.000589,0.000726,0.000380,0.000287,0.000096,0.000090,0.000113,0.000167,0.000632,0.001162,0.001258,0.000421,0.000241,0.000128,0.000088,0.000187,0.000408,0.000665,0.001019,0.000294,0.000751,0.000049,0.000112,0.000104,0.000065
14,,,,,,,,,,,,,,0.000033,0.000697,0.000607,0.000159,0.000236,0.000620,0.000838,0.002120,0.003109,0.004325,0.004826,0.004316,0.001226,0.002143,0.000853,0.000795,0.000349,0.000245,0.000191,0.000266,0.000347,0.000350,0.000315,0.000123,0.000046,0.000040,0.000049,0.000114,0.000144,0.000235,0.000304,0.000175,0.000345,0.000032,0.000080,0.000257,0.000474
15,,,,,,,,,,,,,,0.000022,0.000408,0.000465,0.000151,0.000093,0.000164,0.000124,0.000214,0.000275,0.000279,0.000290,0.000272,0.000230,0.000306,0.000216,0.000213,0.000146,0.000156,0.000212,0.000618,0.001869,0.002461,0.001900,0.000595,0.000285,0.000144,0.000141,0.000135,0.000161,0.000157,0.000179,0.000084,0.000128,0.000036,0.000078,0.000147,0.000202
16,,,,,,,,,,,,,,0.000025,0.000601,0.000540,0.000121,0.000073,0.000107,0.000058,0.000111,0.000158,0.000227,0.000229,0.000237,0.000198,0.000227,0.000316,0.000570,0.000588,0.000933,0.000835,0.001417,0.001588,0.001301,0.001028,0.000409,0.000109,0.000087,0.000161,0.000186,0.000230,0.000205,0.000251,0.000097,0.000180,0.000018,0.000048,0.000141,0.000240
17,,,,,,,,,,,,,,0.000031,0.001670,0.001706,0.000582,0.000143,0.000263,0.000156,0.000184,0.000244,0.000345,0.000283,0.000178,0.000147,0.000215,0.000178,0.000184,0.000066,0.000102,0.000094,0.000106,0.000194,0.000242,0.000224,0.000169,0.000095,0.000068,0.000120,0.000103,0.000101,0.000110,0.000078,0.000062,0.000074,0.000030,0.000064,0.000117,0.000184
18,,,,,,,,,,,,,,0.000216,0.003343,0.003217,0.000637,0.000374,0.000749,0.000479,0.000631,0.000679,0.000663,0.000543,0.000388,0.000387,0.000796,0.000198,0.000233,0.000102,0.000136,0.000121,0.000240,0.000542,0.000501,0.000431,0.000253,0.000142,0.000171,0.000273,0.000257,0.000331,0.000309,0.000400,0.000154,0.000288,0.000050,0.000151,0.000917,0.002108
19,,,,,,,,,,,,,,0.000068,0.000981,0.000756,0.000176,0.000116,0.000128,0.000150,0.000210,0.000167,0.000232,0.000325,0.000332,0.000155,0.000218,0.000234,0.000123,0.000069,0.000130,0.000101,0.000160,0.000243,0.000272,0.000225,0.000127,0.000074,0.000062,0.000154,0.000262,0.000365,0.000425,0.000459,0.000130,0.000290,0.000045,0.000196,0.001068,0.001828
20,,,,,,,,,,,,,,0.000037,0.000598,0.000630,0.000143,0.000109,0.000108,0.000122,0.000124,0.000283,0.000546,0.000663,0.000936,0.000460,0.000994,0.000987,0.001365,0.000853,0.000510,0.000310,0.000613,0.000479,0.000524,0.000537,0.000230,0.000081,0.000040,0.000083,0.000216,0.000385,0.000580,0.000943,0.000422,0.001050,0.000098,0.000368,0.000506,0.001080
21,,,,,,,,,,,,,,0.000035,0.000815,0.000756,0.000202,0.000217,0.000249,0.000191,0.000321,0.000345,0.000383,0.000307,0.000246,0.000194,0.000212,0.000248,0.000209,0.000166,0.000199,0.000230,0.000291,0.000458,0.000467,0.000485,0.000232,0.000132,0.000109,0.000278,0.000316,0.000696,0.001089,0.002123,0.000613,0.001845,0.000112,0.000253,0.000287,0.000441
22,,,,,,,,,,,,,,0.000105,0.003022,0.002714,0.000992,0.000466,0.000772,0.000512,0.000427,0.000508,0.000706,0.000585,0.000491,0.000204,0.000488,0.000195,0.000118,0.000074,0.000137,0.000111,0.000397,0.000291,0.000284,0.000323,0.000202,0.000118,0.000084,0.000179,0.000202,0.000187,0.000169,0.000126,0.000078,0.000137,0.000039,0.000114,0.000420,0.000708
23,,,,,,,,,,,,,,0.000019,0.000427,0.000418,0.000124,0.000104,0.000097,0.000120,0.000125,0.000169,0.000216,0.000251,0.000262,0.000154,0.000183,0.000108,0.000116,0.000084,0.000141,0.000091,0.000163,0.000251,0.000298,0.000297,0.000153,0.000095,0.000138,0.000246,0.000213,0.000182,0.000187,0.000237,0.000118,0.000277,0.000033,0.000072,0.000128,0.000188
24,,,,,,,,,,,,,,0.000075,0.000885,0.000741,0.000170,0.000103,0.000138,0.000153,0.000218,0.000279,0.000232,0.000374,0.000368,0.000158,0.000317,0.000130,0.000134,0.000103,0.000083,0.000087,0.000120,0.000281,0.000361,0.000352,0.000153,0.000080,0.000053,0.000119,0.000175,0.000164,0.000186,0.000145,0.000123,0.000178,0.000041,0.000308,0.001604,0.002591
25,,,,,,,,,,,,,,0.000024,0.000735,0.000442,0.000241,0.000146,0.000188,0.000152,0.000244,0.000301,0.000557,0.000450,0.000398,0.000161,0.000426,0.000865,0.000962,0.000613,0.000460,0.000272,0.000428,0.000692,0.000933,0.001196,0.000926,0.000311,0.000176,0.000247,0.000220,0.000276,0.000308,0.000162,0.000120,0.000135,0.000035,0.000068,0.000151,0.000170
26,,,,,,,,,,,,,,0.000018,0.000443,0.000478,0.000182,0.000124,0.000193,0.000195,0.000305,0.000561,0.000623,0.000443,0.000329,0.000418,0.000213,0.000432,0.000144,0.000121,0.000185,0.000172,0.000135,0.000194,0.000191,0.000220,0.000163,0.000110,0.000152,0.000163,0.000177,0.000205,0.000245,0.000247,0.000180,0.000187,0.000054,0.000089,0.000127,0.000189
27,,,,,,,,,,,,,,0.000129,0.001651,0.001425,0.000295,0.000193,0.000239,0.000193,0.000226,0.000167,0.000282,0.000362,0.000381,0.000217,0.000324,0.000510,0.000597,0.000767,0.000894,0.001135,0.001491,0.001679,0.001711,0.001282,0.000504,0.000180,0.000095,0.000189,0.000139,0.000144,0.000138,0.000153,0.000114,0.000098,0.000039,0.000083,0.000390,0.001019
28,,,,,,,,,,,,,,0.000024,0.000530,0.000735,0.000638,0.000602,0.001780,0.001033,0.001374,0.001698,0.002096,0.001985,0.001829,0.000651,0.000784,0.000348,0.000338,0.000238,0.000210,0.000269,0.000897,0.001900,0.002547,0.002933,0.001670,0.000460,0.000196,0.000222,0.000249,0.000205,0.000148,0.000128,0.000099,0.000072,0.000038,0.000088,0.000136,0.000153
29,,,,,,,,,,,,,,0.000024,0.000529,0.000418,0.000268,0.000364,0.000788,0.000424,0.000596,0.000673,0.000785,0.000823,0.000511,0.000191,0.000303,0.000191,0.000174,0.000117,0.000111,0.000109,0.000214,0.000710,0.001273,0.001373,0.000467,0.000266,0.000171,0.000167,0.000208,0.000203,0.000170,0.000150,0.000078,0.000122,0.000024,0.000096,0.000113,0.000177
30,,,,,,,,,,,,,,0.000083,0.001901,0.001917,0.000513,0.000356,0.000799,0.000587,0.000696,0.000654,0.000770,0.000856,0.000679,0.000163,0.000158,0.000265,0.000271,0.000163,0.000362,0.000279,0.000303,0.000316,0.000312,0.000293,0.000223,0.000117,0.000083,0.000203,0.000427,0.000381,0.000302,0.000406,0.000190,0.000221,0.000028,0.000085,0.000167,0.000188
31,,,,,,,,,,,,,,0.000060,0.001831,0.001592,0.000485,0.000175,0.000224,0.000146,0.000218,0.000120,0.000163,0.000203,0.000129,0.000124,0.000348,0.000126,0.000154,0.000095,0.000085,0.000130,0.000224,0.000401,0.000885,0.001186,0.000476,0.000266,0.000179,0.000286,0.000321,0.000360,0.000347,0.000331,0.000098,0.000173,0.000022,0.000059,0.000097,0.000166
32,,,,,,,,,,,,,,0.000053,0.001036,0.001033,0.000267,0.000208,0.000749,0.000265,0.000280,0.000439,0.000610,0.000605,0.000619,0.000250,0.000300,0.000142,0.000206,0.000106,0.000125,0.000129,0.000211,0.000269,0.000268,0.000323,0.000191,0.000089,0.000082,0.000146,0.000153,0.000145,0.000168,0.000121,0.000077,0.000121,0.000023,0.000053,0.000133,0.000222
33,,,,,,,,,,,,,,0.000030,0.000723,0.000527,0.000143,0.000127,0.000592,0.000907,0.002285,0.003388,0.004647,0.004354,0.003513,0.001699,0.001559,0.000607,0.000739,0.000372,0.000197,0.000157,0.000239,0.000422,0.000463,0.000356,0.000131,0.000099,0.000081,0.000209,0.000404,0.000588,0.000597,0.000787,0.000225,0.000471,0.000031,0.000078,0.000126,0.000163
34,,,,,,,,,,,,,,0.000037,0.000879,0.000887,0.000272,0.000117,0.000217,0.000206,0.000214,0.000316,0.000606,0.000561,0.000531,0.003407,0.000572,0.000311,0.000347,0.000179,0.000176,0.000169,0.000226,0.000461,0.000442,0.000457,0.000176,0.000131,0.000104,0.000179,0.000213,0.000268,0.000247,0.000166,0.000126,0.000174,0.000041,0.000101,0.000229,0.000325
35,,,,,,,,,,,,,,0.000091,0.001749,0.001298,0.000300,0.000162,0.000239,0.000188,0.000166,0.000368,0.000507,0.000617,0.000416,0.000221,0.000250,0.000325,0.000175,0.000130,0.000218,0.000142,0.000197,0.000396,0.000532,0.000463,0.000214,0.000141,0.000141,0.000317,0.000503,0.000714,0.000665,0.000730,0.000198,0.000380,0.000047,0.000122,0.000293,0.000348
36,,,,,,,,,,,,,,0.000029,0.000796,0.000717,0.000198,0.000124,0.000114,0.000117,0.000177,0.000263,0.000296,0.000240,0.000382,0.000221,0.000353,0.000195,0.000227,0.000169,0.000203,0.000240,0.000485,0.001034,0.001503,0.001452,0.000472,0.000366,0.000246,0.000372,0.000473,0.000362,0.000338,0.000281,0.000098,0.000182,0.000037,0.000105,0.000201,0.000246
37,,,,,,,,,,,,,,0.000024,0.000752,0.000599,0.000120,0.000119,0.000342,0.000623,0.001382,0.002300,0.004259,0.005604,0.006559,0.002467,0.003623,0.001753,0.001841,0.000520,0.000290,0.000208,0.000255,0.000344,0.000517,0.000414,0.000228,0.000078,0.000081,0.000142,0.000176,0.000189,0.000231,0.000243,0.000136,0.000192,0.000023,0.000074,0.000146,0.000183
38,,,,,,,,,,,,,,0.000031,0.000772,0.000711,0.000157,0.000105,0.000094,0.000089,0.000134,0.000150,0.000289,0.000426,0.000433,0.000224,0.000229,0.000247,0.000218,0.000091,0.000119,0.000145,0.000231,0.000427,0.000651,0.000539,0.000178,0.000104,0.000102,0.000510,0.001192,0.001733,0.001876,0.002519,0.000727,0.001772,0.000095,0.000231,0.000183,0.000237
39,,,,,,,,,,,,,,0.000106,0.001346,0.001355,0.000307,0.000154,0.000328,0.000169,0.000351,0.000332,0.000293,0.000389,0.000278,0.000244,0.000404,0.000162,0.000066,0.000099,0.000176,0.000162,0.000263,0.000352,0.000363,0.000304,0.000240,0.000077,0.000073,0.000239,0.000717,0.001228,0.001621,0.002672,0.000871,0.002086,0.000153,0.000720,0.002378,0.003402
40,,,,,,,,,,,,,,0.000120,0.001727,0.001438,0.000366,0.000190,0.000329,0.000251,0.000318,0.000383,0.000545,0.000629,0.000670,0.000225,0.000419,0.000164,0.000186,0.000104,0.000131,0.000121,0.000155,0.000250,0.000309,0.000286,0.000140,0.000076,0.000062,0.000152,0.000158,0.000160,0.000122,0.000085,0.000094,0.000149,0.000052,0.000234,0.000957,0.001362
41,,,,,,,,,,,,,,0.000024,0.000532,0.000467,0.000139,0.000082,0.000117,0.000085,0.000224,0.000166,0.000215,0.000390,0.000404,0.000158,0.000189,0.000142,0.000116,0.000076,0.000090,0.000095,0.000150,0.000237,0.000294,0.000299,0.000161,0.000067,0.000062,0.000125,0.000130,0.000139,0.000134,0.000146,0.000173,0.000147,0.000027,0.000069,0.000156,0.000336
42,,,,,,,,,,,,,,0.000026,0.000621,0.000418,0.000144,0.000127,0.000151,0.000127,0.000208,0.000167,0.000310,0.000391,0.000353,0.000243,0.000338,0.000197,0.000184,0.000092,0.000134,0.000090,0.000141,0.000251,0.000337,0.000331,0.000220,0.000080,0.000078,0.000225,0.000300,0.000494,0.000523,0.000535,0.000167,0.000246,0.000026,0.000078,0.000148,0.000225
43,,,,,,,,,,,,,,0.000031,0.000680,0.000783,0.000200,0.000124,0.000163,0.000246,0.000201,0.000155,0.000267,0.000145,0.000166,0.000179,0.000281,0.000146,0.000186,0.000162,0.000184,0.000211,0.000377,0.000949,0.001478,0.001493,0.000595,0.000525,0.000315,0.000277,0.000265,0.000258,0.000262,0.000273,0.000130,0.000227,0.000039,0.000091,0.000168,0.000246
44,,,,,,,,,,,,,,0.000017,0.000409,0.000331,0.000112,0.000072,0.000113,0.000110,0.000106,0.000155,0.000271,0.000226,0.000233,0.000073,0.000134,0.000326,0.000248,0.000135,0.000141,0.000091,0.000109,0.000158,0.000162,0.000181,0.000112,0.000071,0.000060,0.000084,0.000110,0.000125,0.000115,0.000109,0.000056,0.000075,0.000022,0.000067,0.000164,0.000173
45,,,,,,,,,,,,,,0.000038,0.000700,0.000663,0.000208,0.000099,0.000133,0.000148,0.000222,0.000263,0.000356,0.000561,0.000523,0.000385,0.000592,0.000535,0.000572,0.000314,0.000388,0.000407,0.000623,0.001071,0.001152,0.001020,0.000463,0.000190,0.000123,0.000112,0.000186,0.000198,0.000195,0.000205,0.000099,0.000189,0.000040,0.000094,0.000176,0.000214
46,,,,,,,,,,,,,,0.000108,0.002214,0.001897,0.000522,0.000263,0.000455,0.000315,0.000413,0.000616,0.000608,0.000624,0.000547,0.000262,0.000307,0.000155,0.000183,0.000103,0.000147,0.000229,0.000585,0.000560,0.000670,0.000841,0.000505,0.000131,0.000076,0.000099,0.000138,0.000157,0.000175,0.000121,0.000144,0.000150,0.000026,0.000062,0.000123,0.000211
47,,,,,,,,,,,,,,0.000033,0.000960,0.000759,0.000259,0.000112,0.000292,0.000195,0.000218,0.000163,0.000389,0.000413,0.000566,0.000235,0.000316,0.000219,0.000138,0.000110,0.000158,0.000148,0.000185,0.000324,0.000353,0.000388,0.000267,0.000127,0.000096,0.000158,0.000166,0.000172,0.000176,0.000172,0.000120,0.000196,0.000036,0.000081,0.000200,0.000267
48,,,,,,,,,,,,,,0.000038,0.000793,0.000640,0.000163,0.000117,0.000159,0.000163,0.000157,0.000209,0.000390,0.000505,0.000478,0.000222,0.000205,0.000201,0.000100,0.000130,0.000158,0.000299,0.000544,0.001230,0.001939,0.002145,0.001501,0.000696,0.000343,0.000502,0.000419,0.000360,0.000393,0.000378,0.000192,0.000309,0.000035,0.000095,0.000201,0.000362
49,,,,,,,,,,,,,,0.000051,0.000987,0.000873,0.000180,0.000133,0.000262,0.000188,0.000269,0.000326,0.000390,0.000337,0.000409,0.000150,0.000274,0.000178,0.000146,0.000110,0.000119,0.000131,0.000223,0.000421,0.000342,0.000408,0.000274,0.000106,0.000088,0.000202,0.000271,0.000431,0.000457,0.000553,0.000210,0.000452,0.000038,0.000103,0.000313,0.000631
50,,,,,,,,,,,,,,0.000021,0.000505,0.000436,0.000167,0.000173,0.000506,0.000283,0.000345,0.000417,0.000475,0.000462,0.000310,0.000167,0.000216,0.000143,0.000145,0.000140,0.000123,0.000129,0.000202,0.000286,0.000316,0.000342,0.000205,0.000090,0.000081,0.000189,0.000202,0.000240,0.000209,0.000204,0.000096,0.000158,0.000023,0.000068,0.000119,0.000147
51,,,,,,,,,,,,,,0.000037,0.000858,0.000675,0.000172,0.000083,0.000132,0.000154,0.000194,0.000232,0.000490,0.000547,0.000430,0.000417,0.000404,0.000330,0.000449,0.000245,0.000337,0.000328,0.000501,0.000834,0.000855,0.000769,0.000236,0.000142,0.000137,0.000429,0.000633,0.000760,0.000784,0.000580,0.000150,0.000277,0.000035,0.000080,0.000136,0.000225
52,,,,,,,,,,,,,,0.000020,0.000500,0.000352,0.000080,0.000091,0.000097,0.000121,0.000232,0.000198,0.000242,0.000373,0.000406,0.000276,0.000406,0.000597,0.000884,0.000451,0.000315,0.000387,0.001101,0.001938,0.001916,0.001331,0.000463,0.000120,0.000082,0.000148,0.000161,0.000188,0.000240,0.000254,0.000108,0.000174,0.000024,0.000062,0.000116,0.000170
53,,,,,,,,,,,,,,0.000047,0.000951,0.000748,0.000216,0.000116,0.000208,0.000173,0.000229,0.000323,0.000460,0.000540,0.000719,0.000349,0.000621,0.000359,0.000333,0.000169,0.000180,0.000194,0.000253,0.000459,0.000630,0.000610,0.000232,0.000154,0.000085,0.000171,0.000286,0.000298,0.000261,0.000352,0.000250,0.000447,0.000075,0.000356,0.000561,0.000681
54,,,,,,,,,,,,,,0.000041,0.000786,0.000822,0.000220,0.000159,0.000353,0.000278,0.000235,0.000230,0.000449,0.000489,0.000715,0.000574,0.001149,0.000929,0.001410,0.000790,0.000438,0.000286,0.000338,0.000382,0.000534,0.000429,0.000177,0.000104,0.000107,0.000135,0.000200,0.000207,0.000260,0.000328,0.000158,0.000426,0.000063,0.000201,0.000236,0.000363
55,,,,,,,,,,,,,,0.000034,0.000999,0.000777,0.000251,0.000193,0.000167,0.000114,0.000114,0.000206,0.000306,0.000275,0.000261,0.000441,0.000227,0.000280,0.000136,0.000121,0.000184,0.000177,0.000285,0.000373,0.000475,0.000414,0.000220,0.000218,0.000139,0.000182,0.000183,0.000202,0.000231,0.000119,0.000170,0.000165,0.000048,0.000081,0.000134,0.000250
56,,,,,,,,,,,,,,0.000050,0.001413,0.001308,0.000257,0.000127,0.000212,0.000257,0.000208,0.000417,0.000544,0.000689,0.001252,0.001466,0.001040,0.000499,0.000667,0.000228,0.000234,0.000171,0.000261,0.000452,0.000516,0.000531,0.000224,0.000144,0.000110,0.000220,0.000274,0.000315,0.000331,0.000234,0.000137,0.000409,0.000051,0.000165,0.000263,0.000350
57,,,,,,,,,,,,,,0.000015,0.000408,0.000348,0.000118,0.000061,0.000068,0.000100,0.000162,0.000181,0.000234,0.000223,0.000284,0.000145,0.000172,0.000084,0.000113,0.000074,0.000080,0.000098,0.000140,0.000157,0.000195,0.000215,0.000149,0.000065,0.000051,0.000097,0.000118,0.000112,0.000156,0.000127,0.000075,0.000371,0.000025,0.000058,0.000113,0.000127
58,,,,,,,,,,,,,,0.000023,0.000533,0.000415,0.000139,0.000067,0.000315,0.000150,0.000419,0.000393,0.000451,0.000479,0.000520,0.000270,0.000421,0.000179,0.000181,0.000077,0.000142,0.000143,0.000159,0.000198,0.000266,0.000348,0.000166,0.000113,0.000087,0.000221,0.000276,0.000359,0.000248,0.000235,0.000105,0.000200,0.000023,0.000062,0.000130,0.000219
59,,,,,,,,,,,,,,0.000033,0.000677,0.000580,0.000166,0.000256,0.000537,0.000771,0.001081,0.001859,0.002738,0.003077,0.002595,0.000989,0.001153,0.000391,0.000361,0.000175,0.000188,0.000141,0.000246,0.000337,0.000422,0.000549,0.000295,0.000089,0.000103,0.000154,0.000217,0.000259,0.000317,0.000334,0.000184,0.000303,0.000032,0.000075,0.000232,0.000351
60,,,,,,,,,,,,,,0.000030,0.000906,0.000714,0.000157,0.000111,0.000137,0.000154,0.000173,0.000196,0.000271,0.000298,0.000308,0.000259,0.000396,0.000145,0.000137,0.000106,0.000181,0.000133,0.000254,0.000280,0.000470,0.000472,0.000193,0.000102,0.000075,0.000167,0.000378,0.000467,0.000817,0.001381,0.000442,0.001321,0.000055,0.000154,0.000181,0.000282
61,,,,,,,,,,,,,,0.000031,0.000730,0.000710,0.000334,0.000141,0.000362,0.000431,0.000873,0.001323,0.002036,0.002309,0.002467,0.000847,0.001232,0.000569,0.000736,0.000311,0.000328,0.000290,0.000396,0.000584,0.000540,0.000583,0.000315,0.000129,0.000111,0.000230,0.000207,0.000280,0.000283,0.000333,0.000172,0.000260,0.000061,0.000160,0.000234,0.000333
62,,,,,,,,,,,,,,0.000053,0.001390,0.001512,0.000500,0.000274,0.000493,0.000546,0.000645,0.000885,0.001070,0.001062,0.000825,0.000718,0.000460,0.000291,0.000269,0.000083,0.000123,0.000096,0.000381,0.000984,0.001439,0.001307,0.000490,0.000194,0.000135,0.000203,0.000305,0.000330,0.000317,0.000476,0.000168,0.000279,0.000050,0.000092,0.000215,0.000345
63,,,,,,,,,,,,,,0.000043,0.000844,0.000718,0.000256,0.000127,0.000155,0.000199,0.000147,0.000214,0.000467,0.000542,0.000497,0.000220,0.000416,0.000301,0.000361,0.000240,0.000372,0.000366,0.000613,0.001021,0.001059,0.000799,0.000264,0.000112,0.000098,0.000210,0.000232,0.000326,0.000287,0.000362,0.000187,0.000407,0.000051,0.000131,0.000288,0.000477
64,,,,,,,,,,,,,,0.000022,0.000465,0.000509,0.000299,0.000169,0.000349,0.000217,0.000317,0.000437,0.000496,0.000601,0.000830,0.000521,0.000733,0.000530,0.000381,0.000150,0.000236,0.000253,0.000377,0.000567,0.000662,0.000544,0.000341,0.000138,0.000099,0.000144,0.000177,0.000211,0.000280,0.000381,0.000206,0.000405,0.000042,0.000113,0.000162,0.000353
65,,,,,,,,,,,,,,0.000039,0.001118,0.000906,0.000358,0.000385,0.001414,0.001117,0.001503,0.001849,0.002083,0.002152,0.001639,0.000472,0.000801,0.000289,0.000308,0.000145,0.000164,0.000124,0.000212,0.000328,0.000362,0.000377,0.000185,0.000079,0.000053,0.000153,0.000149,0.000183,0.000162,0.000158,0.000130,0.000193,0.000027,0.000055,0.000178,0.000148
66,,,,,,,,,,,,,,0.000050,0.001375,0.001225,0.000348,0.000199,0.000244,0.000148,0.000266,0.000260,0.000368,0.000329,0.000385,0.000250,0.000288,0.000235,0.000224,0.000120,0.000162,0.000117,0.000211,0.000361,0.000502,0.000452,0.000240,0.000106,0.000091,0.000197,0.000233,0.000293,0.000253,0.000295,0.000123,0.000197,0.000033,0.000080,0.000155,0.000226
