roi_id,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49
67,,,,,,,,,,,,,,0.000041,0.001266,0.000801,0.000292,0.000186,0.000161,0.000202,0.000221,0.000197,0.000254,0.000258,0.000265,0.000306,0.000464,0.000731,0.000380,0.000166,0.000265,0.000181,0.000194,0.000264,0.000371,0.000426,0.000241,0.000102,0.000152,0.000113,0.000219,0.000291,0.000357,0.000253,0.000239,0.000263,0.000067,0.000192,0.000417,0.000328
68,,,,,,,,,,,,,,0.000029,0.001002,0.001275,0.000987,0.000649,0.000341,0.000359,0.000332,0.000276,0.000261,0.000292,0.000284,0.000361,0.000379,0.000441,0.000244,0.000113,0.000242,0.000196,0.000178,0.000290,0.000328,0.000397,0.000397,0.000130,0.000153,0.000139,0.000232,0.000243,0.000268,0.000171,0.000199,0.000220,0.000052,0.000098,0.000218,0.000326
69,,,,,,,,,,,,,,0.000048,0.001432,0.000918,0.000343,0.000191,0.000221,0.000406,0.000684,0.000840,0.001454,0.001670,0.002211,0.002095,0.001938,0.001711,0.000679,0.000192,0.000376,0.000237,0.000310,0.000359,0.000453,0.000537,0.000505,0.000101,0.000145,0.000113,0.000198,0.000212,0.000362,0.000162,0.000169,0.000227,0.000025,0.000069,0.000220,0.000195
70,,,,,,,,,,,,,,0.000025,0.000635,0.000502,0.000185,0.000127,0.000110,0.000115,0.000118,0.000132,0.000163,0.000144,0.000226,0.000233,0.000220,0.000353,0.000184,0.000094,0.000158,0.000160,0.000155,0.000227,0.000229,0.000285,0.000347,0.000091,0.000121,0.000096,0.000293,0.000521,0.000454,0.000138,0.000149,0.000181,0.000024,0.000057,0.000158,0.000109
71,,,,,,,,,,,,,,0.000048,0.001402,0.001096,0.000369,0.000260,0.000241,0.000186,0.000184,0.000284,0.000656,0.000725,0.001137,0.001405,0.001633,0.001664,0.000586,0.000210,0.000318,0.000212,0.000263,0.000642,0.001263,0.002768,0.002118,0.000338,0.000470,0.000218,0.000399,0.000440,0.000417,0.000153,0.000215,0.000229,0.000033,0.000101,0.000298,0.000222
72,,,,,,,,,,,,,,0.000034,0.000910,0.000589,0.000214,0.000165,0.000110,0.000131,0.000169,0.000127,0.000127,0.000184,0.000304,0.000290,0.000267,0.000438,0.000408,0.000177,0.000291,0.000260,0.000257,0.000331,0.000342,0.000530,0.000377,0.000124,0.000183,0.000240,0.000884,0.000810,0.000688,0.000200,0.000166,0.000181,0.000034,0.000068,0.000158,0.000150
73,,,,,,,,,,,,,,0.000101,0.002337,0.001544,0.000800,0.000415,0.000285,0.000302,0.000251,0.000201,0.000205,0.000137,0.000206,0.000202,0.000224,0.000347,0.000229,0.000111,0.000203,0.000167,0.000183,0.000186,0.000204,0.000357,0.000142,0.000079,0.000115,0.000085,0.000153,0.000172,0.000253,0.000202,0.000196,0.000289,0.000042,0.000091,0.000216,0.000334
74,,,,,,,,,,,,,,0.000052,0.001159,0.000831,0.000421,0.000184,0.000209,0.000237,0.000229,0.000163,0.000188,0.000312,0.000390,0.000377,0.000546,0.000504,0.000294,0.000153,0.000278,0.000226,0.000282,0.000298,0.000386,0.000728,0.000549,0.000127,0.000158,0.000132,0.000258,0.000332,0.000384,0.000234,0.000225,0.000471,0.000066,0.000225,0.000672,0.000535
75,,,,,,,,,,,,,,0.000035,0.000887,0.000701,0.000369,0.000219,0.000147,0.000173,0.000194,0.000198,0.000194,0.000223,0.000302,0.000289,0.000337,0.000312,0.000234,0.000120,0.000162,0.000173,0.000226,0.000434,0.000546,0.000616,0.000443,0.000116,0.000119,0.000083,0.000249,0.000343,0.000377,0.000194,0.000161,0.000171,0.000029,0.000130,0.000262,0.000268
76,,,,,,,,,,,,,,0.000043,0.001172,0.000982,0.000505,0.000316,0.000267,0.000243,0.000232,0.000165,0.000220,0.000221,0.000335,0.000271,0.000245,0.000343,0.000211,0.000127,0.000186,0.000132,0.000178,0.000254,0.000279,0.000489,0.000477,0.000138,0.000138,0.000102,0.000234,0.000259,0.000318,0.000149,0.000160,0.000168,0.000035,0.000076,0.000226,0.000234
77,,,,,,,,,,,,,,0.000043,0.001009,0.000745,0.000278,0.000107,0.000116,0.000090,0.000158,0.000160,0.000207,0.000184,0.000292,0.000265,0.000236,0.000280,0.000156,0.000101,0.000167,0.000112,0.000143,0.000147,0.000220,0.000437,0.000384,0.000071,0.000088,0.000086,0.000212,0.000427,0.000697,0.000322,0.000266,0.000398,0.000038,0.000146,0.000447,0.000446
78,,,,,,,,,,,,,,0.000052,0.001824,0.001861,0.001420,0.000861,0.000586,0.000469,0.000422,0.000292,0.000266,0.000304,0.000336,0.000275,0.000333,0.000492,0.000203,0.000081,0.000133,0.000112,0.000118,0.000215,0.000317,0.000444,0.000468,0.000108,0.000156,0.000114,0.000236,0.000222,0.000247,0.000124,0.000118,0.000138,0.000021,0.000059,0.000133,0.000150
79,,,,,,,,,,,,,,0.000022,0.000570,0.000575,0.000241,0.000152,0.000100,0.000093,0.000106,0.000080,0.000114,0.000165,0.000216,0.000194,0.000205,0.000298,0.000173,0.000095,0.000138,0.000130,0.000129,0.000189,0.000252,0.000362,0.000304,0.000096,0.000098,0.000084,0.000144,0.000142,0.000159,0.000113,0.000075,0.000103,0.000027,0.000050,0.000139,0.000115
80,,,,,,,,,,,,,,0.000043,0.001050,0.000813,0.000370,0.000300,0.000345,0.000300,0.000264,0.000178,0.000240,0.000334,0.000324,0.000401,0.000508,0.000439,0.000274,0.000123,0.000194,0.000125,0.000149,0.000220,0.000431,0.000471,0.000369,0.000111,0.000134,0.000096,0.000206,0.000228,0.000309,0.000179,0.000122,0.000179,0.000029,0.000064,0.000162,0.000175
81,,,,,,,,,,,,,,0.000032,0.000964,0.000717,0.000250,0.000135,0.000159,0.000125,0.000120,0.000156,0.000184,0.000187,0.000202,0.000399,0.000675,0.001152,0.000812,0.000397,0.000516,0.000311,0.000224,0.000270,0.000262,0.000359,0.000295,0.000088,0.000110,0.000090,0.000225,0.000225,0.000279,0.000162,0.000128,0.000186,0.000023,0.000053,0.000175,0.000196
82,,,,,,,,,,,,,,0.000072,0.002230,0.001633,0.000611,0.000219,0.000181,0.000137,0.000162,0.000331,0.000575,0.000493,0.000503,0.000482,0.000542,0.000470,0.000285,0.000127,0.000184,0.000204,0.000210,0.000285,0.000364,0.000701,0.000608,0.000163,0.000275,0.000161,0.000462,0.000509,0.000467,0.000177,0.000148,0.000191,0.000027,0.000078,0.000282,0.000232
83,,,,,,,,,,,,,,0.000044,0.001282,0.000947,0.000413,0.000198,0.000207,0.000214,0.000286,0.000197,0.000234,0.000183,0.000230,0.000414,0.000455,0.000472,0.000239,0.000121,0.000202,0.000173,0.000183,0.000296,0.000546,0.000854,0.000452,0.000143,0.000231,0.000182,0.000579,0.000541,0.000568,0.000218,0.000206,0.000249,0.000033,0.000088,0.000174,0.000223
84,,,,,,,,,,,,,,0.000049,0.001255,0.001068,0.000607,0.000289,0.000232,0.000245,0.000211,0.000212,0.000185,0.000174,0.000245,0.000315,0.000246,0.000459,0.000206,0.000114,0.000223,0.000121,0.000159,0.000255,0.000351,0.000585,0.000553,0.000144,0.000197,0.000159,0.000351,0.000303,0.000290,0.000191,0.000207,0.000233,0.000033,0.000096,0.000322,0.000278
85,,,,,,,,,,,,,,0.000046,0.001146,0.000930,0.000360,0.000156,0.000168,0.000170,0.000204,0.000192,0.000249,0.000331,0.000400,0.000468,0.000630,0.000896,0.000505,0.000205,0.000358,0.000282,0.000347,0.000632,0.000632,0.000985,0.000541,0.000125,0.000145,0.000124,0.000236,0.000269,0.000269,0.000142,0.000140,0.000147,0.000027,0.000068,0.000161,0.000176
86,,,,,,,,,,,,,,0.000041,0.001133,0.000854,0.000329,0.000177,0.000151,0.000197,0.000213,0.000202,0.000214,0.000253,0.000301,0.000330,0.000392,0.000493,0.000253,0.000109,0.000200,0.000120,0.000193,0.000258,0.000279,0.000328,0.000324,0.000072,0.000123,0.000075,0.000241,0.000570,0.000735,0.000323,0.000270,0.000285,0.000033,0.000089,0.000198,0.000216
87,,,,,,,,,,,,,,0.000056,0.001495,0.001134,0.000442,0.000264,0.000269,0.000322,0.000282,0.000317,0.000277,0.000210,0.000213,0.000202,0.000292,0.000492,0.000317,0.000185,0.000265,0.000199,0.000225,0.000157,0.000310,0.000437,0.000432,0.000127,0.000201,0.000104,0.000278,0.000339,0.000410,0.000136,0.000178,0.000214,0.000032,0.000111,0.000464,0.000290
88,,,,,,,,,,,,,,0.000045,0.001220,0.000870,0.000259,0.000159,0.000142,0.000143,0.000140,0.000174,0.000200,0.000154,0.000184,0.000244,0.000362,0.000397,0.000186,0.000095,0.000144,0.000163,0.000169,0.000285,0.000305,0.000528,0.000398,0.000084,0.000094,0.000094,0.000225,0.000181,0.000287,0.000127,0.000142,0.000242,0.000036,0.000121,0.000319,0.000322
89,,,,,,,,,,,,,,0.000018,0.000519,0.000430,0.000206,0.000142,0.000138,0.000098,0.000106,0.000084,0.000085,0.000130,0.000153,0.000142,0.000261,0.000295,0.000166,0.000096,0.000144,0.000103,0.000107,0.000147,0.000146,0.000204,0.000183,0.000095,0.000094,0.000056,0.000121,0.000124,0.000119,0.000096,0.000057,0.000074,0.000023,0.000044,0.000093,0.000119
90,,,,,,,,,,,,,,0.000041,0.001144,0.000982,0.000372,0.000145,0.000135,0.000204,0.000173,0.000162,0.000243,0.000335,0.000603,0.000864,0.001243,0.001764,0.000917,0.000273,0.000371,0.000246,0.000195,0.000244,0.000273,0.000415,0.000307,0.000163,0.000143,0.000112,0.000256,0.000393,0.000458,0.000291,0.000180,0.000217,0.000032,0.000073,0.000147,0.000158
91,,,,,,,,,,,,,,0.000101,0.002514,0.001853,0.000743,0.000335,0.000212,0.000208,0.000258,0.000201,0.000205,0.000283,0.000393,0.000460,0.000390,0.000353,0.000276,0.000168,0.000265,0.000181,0.000169,0.000313,0.000352,0.000567,0.000652,0.000108,0.000163,0.000107,0.000261,0.000264,0.000319,0.000209,0.000141,0.000211,0.000030,0.000078,0.000245,0.000233
92,,,,,,,,,,,,,,0.000111,0.002131,0.001622,0.000696,0.000382,0.000343,0.000238,0.000176,0.000161,0.000191,0.000260,0.000315,0.000262,0.000304,0.000360,0.000207,0.000132,0.000210,0.000175,0.000146,0.000274,0.000398,0.000591,0.000779,0.000116,0.000137,0.000111,0.000304,0.000295,0.000287,0.000175,0.000139,0.000212,0.000028,0.000097,0.000263,0.000240
93,,,,,,,,,,,,,,0.000042,0.001119,0.000804,0.000267,0.000215,0.000363,0.000706,0.000920,0.000734,0.000566,0.000455,0.000520,0.000472,0.000484,0.000478,0.000333,0.000107,0.000172,0.000159,0.000190,0.000196,0.000247,0.000567,0.000551,0.000227,0.000368,0.000263,0.000545,0.000370,0.000348,0.000154,0.000126,0.000158,0.000025,0.000072,0.000109,0.000157
94,,,,,,,,,,,,,,0.000054,0.001475,0.001066,0.000298,0.000199,0.000154,0.000150,0.000152,0.000121,0.000169,0.000197,0.000311,0.000438,0.000506,0.000497,0.000221,0.000160,0.000186,0.000249,0.000325,0.000491,0.000619,0.000645,0.000546,0.000106,0.000133,0.000120,0.000359,0.000495,0.000494,0.000222,0.000189,0.000273,0.000034,0.000066,0.000185,0.000224
95,,,,,,,,,,,,,,0.000041,0.000999,0.000931,0.000325,0.000228,0.000256,0.000127,0.000194,0.000170,0.000197,0.000202,0.000245,0.000221,0.000389,0.000457,0.000370,0.000126,0.000123,0.000266,0.000288,0.000475,0.000620,0.000905,0.000717,0.000180,0.000173,0.000118,0.000280,0.000274,0.000334,0.000170,0.000176,0.000150,0.000035,0.000082,0.000251,0.000211
96,,,,,,,,,,,,,,0.000106,0.003232,0.002300,0.001040,0.000346,0.000280,0.000207,0.000215,0.000250,0.000249,0.000314,0.000436,0.000601,0.000734,0.000583,0.000248,0.000137,0.000191,0.000168,0.000209,0.000304,0.000552,0.000879,0.000741,0.000122,0.000141,0.000125,0.000235,0.000385,0.000384,0.000160,0.000211,0.000210,0.000028,0.000090,0.000249,0.000288
97,,,,,,,,,,,,,,0.000037,0.001013,0.001113,0.000358,0.000133,0.000123,0.000165,0.000301,0.000421,0.000771,0.001136,0.001792,0.002299,0.002533,0.002572,0.000846,0.000241,0.000212,0.000163,0.000186,0.000222,0.000271,0.000414,0.000349,0.000121,0.000137,0.000114,0.000287,0.000335,0.000397,0.000201,0.000160,0.000162,0.000030,0.000070,0.000154,0.000227
98,,,,,,,,,,,,,,0.000030,0.000751,0.000537,0.000232,0.000152,0.000124,0.000188,0.000178,0.000131,0.000172,0.000214,0.000246,0.000238,0.000322,0.000420,0.000418,0.000183,0.000261,0.000206,0.000177,0.000213,0.000266,0.000423,0.000348,0.000090,0.000105,0.000093,0.000214,0.000153,0.000238,0.000147,0.000213,0.000196,0.000020,0.000048,0.000126,0.000141
99,,,,,,,,,,,,,,0.000028,0.000689,0.000613,0.000254,0.000166,0.000162,0.000168,0.000139,0.000131,0.000143,0.000179,0.000232,0.000244,0.000405,0.000371,0.000241,0.000132,0.000164,0.000138,0.000142,0.000253,0.000306,0.000416,0.000312,0.000088,0.000100,0.000131,0.000167,0.000187,0.000230,0.000152,0.000118,0.000116,0.000027,0.000052,0.000117,0.000122
100,,,,,,,,,,,,,,0.000066,0.001600,0.001326,0.000463,0.000256,0.000210,0.000206,0.000193,0.000286,0.000236,0.000184,0.000172,0.000186,0.000200,0.000186,0.000303,0.000231,0.000323,0.000272,0.000225,0.000268,0.000458,0.000672,0.000474,0.000142,0.000171,0.000170,0.000390,0.000478,0.000477,0.000269,0.000238,0.000222,0.000031,0.000110,0.000223,0.000209
101,,,,,,,,,,,,,,0.000058,0.001534,0.001175,0.000436,0.000248,0.000216,0.000194,0.000253,0.000281,0.000487,0.000631,0.000650,0.000495,0.000602,0.000391,0.000378,0.000209,0.000209,0.000201,0.000211,0.000324,0.000447,0.000531,0.000475,0.000121,0.000162,0.000160,0.000383,0.000354,0.000479,0.000526,0.000310,0.000233,0.000051,0.000107,0.000234,0.000184
102,,,,,,,,,,,,,,0.000045,0.001218,0.000858,0.000357,0.000226,0.000204,0.000216,0.000211,0.000139,0.000170,0.000153,0.000193,0.000206,0.000195,0.000381,0.000263,0.000094,0.000192,0.000152,0.000213,0.000292,0.000458,0.000793,0.000852,0.000202,0.000196,0.000118,0.000279,0.000373,0.000340,0.000163,0.000150,0.000130,0.000029,0.000056,0.000148,0.000171
103,,,,,,,,,,,,,,0.000026,0.000719,0.000692,0.000192,0.000136,0.000136,0.000130,0.000168,0.000207,0.000178,0.000196,0.000323,0.000461,0.000617,0.000681,0.000294,0.000096,0.000150,0.000126,0.000141,0.000167,0.000214,0.000256,0.000179,0.000117,0.000067,0.000060,0.000139,0.000157,0.000204,0.000104,0.000100,0.000145,0.000022,0.000045,0.000121,0.000114
104,,,,,,,,,,,,,,0.000041,0.001027,0.000698,0.000257,0.000180,0.000152,0.000224,0.000223,0.000144,0.000225,0.000228,0.000253,0.000144,0.000421,0.000615,0.000229,0.000155,0.000174,0.000182,0.000216,0.000444,0.000821,0.001569,0.001122,0.000171,0.000194,0.000172,0.000545,0.000491,0.000466,0.000192,0.000177,0.000168,0.000027,0.000074,0.000201,0.000202
105,,,,,,,,,,,,,,0.000033,0.000746,0.000658,0.000414,0.000249,0.000186,0.000162,0.000155,0.000146,0.000179,0.000235,0.000246,0.000289,0.000403,0.000445,0.000208,0.000158,0.000278,0.000144,0.000186,0.000207,0.000283,0.000509,0.000323,0.000148,0.000130,0.000114,0.000216,0.000211,0.000216,0.000130,0.000099,0.000147,0.000044,0.000087,0.000207,0.000173
106,,,,,,,,,,,,,,0.000050,0.001372,0.000954,0.000336,0.000131,0.000161,0.000192,0.000221,0.000254,0.000354,0.000494,0.000682,0.000730,0.000873,0.001327,0.000639,0.000223,0.000417,0.000297,0.000368,0.000460,0.000490,0.000775,0.000605,0.000126,0.000133,0.000125,0.000304,0.000354,0.000390,0.000203,0.000197,0.000221,0.000036,0.000080,0.000210,0.000187
107,,,,,,,,,,,,,,0.000043,0.001129,0.000835,0.000206,0.000166,0.000218,0.000335,0.000427,0.000515,0.000723,0.000793,0.000949,0.000938,0.000947,0.001199,0.000445,0.000134,0.000319,0.000364,0.000394,0.000457,0.000507,0.000685,0.000354,0.000084,0.000185,0.000128,0.000327,0.000304,0.000380,0.000158,0.000169,0.000186,0.000025,0.000075,0.000158,0.000186
108,,,,,,,,,,,,,,0.000040,0.000970,0.000743,0.000280,0.000134,0.000126,0.000121,0.000182,0.000225,0.000236,0.000241,0.000302,0.000439,0.000513,0.000576,0.000359,0.000175,0.000249,0.000223,0.000236,0.000289,0.000351,0.000588,0.000277,0.000101,0.000136,0.000127,0.000204,0.000278,0.000404,0.000142,0.000129,0.000179,0.000024,0.000054,0.000141,0.000132
109,,,,,,,,,,,,,,0.000026,0.000666,0.000555,0.000230,0.000176,0.000120,0.000152,0.000196,0.000126,0.000208,0.000247,0.000255,0.000246,0.000243,0.000235,0.000212,0.000092,0.000156,0.000092,0.000137,0.000215,0.000335,0.000446,0.000288,0.000086,0.000119,0.000068,0.000173,0.000166,0.000220,0.000142,0.000096,0.000154,0.000021,0.000053,0.000131,0.000108
110,,,,,,,,,,,,,,0.000062,0.001362,0.000994,0.000403,0.000191,0.000186,0.000212,0.000176,0.000188,0.000248,0.000243,0.000355,0.000427,0.000442,0.000386,0.000205,0.000106,0.000247,0.000209,0.000199,0.000256,0.000449,0.000766,0.000565,0.000133,0.000153,0.000105,0.000294,0.000401,0.000504,0.000235,0.000191,0.000256,0.000028,0.000118,0.000641,0.000648
111,,,,,,,,,,,,,,0.000060,0.001497,0.001222,0.000607,0.000371,0.000473,0.000724,0.001059,0.001040,0.001219,0.001139,0.001046,0.000885,0.000785,0.000631,0.000353,0.000127,0.000305,0.000171,0.000288,0.000513,0.000503,0.000784,0.000639,0.000094,0.000147,0.000111,0.000330,0.000447,0.000727,0.000348,0.000416,0.000461,0.000030,0.000106,0.000281,0.000252
112,,,,,,,,,,,,,,0.000062,0.001478,0.001244,0.000507,0.000370,0.000409,0.000702,0.000844,0.000725,0.000866,0.001064,0.001110,0.001320,0.001231,0.001168,0.000690,0.000227,0.000337,0.000239,0.000324,0.000357,0.000403,0.000524,0.000501,0.000129,0.000155,0.000141,0.000326,0.000381,0.000602,0.000238,0.000227,0.000290,0.000035,0.000107,0.000306,0.000280
113,,,,,,,,,,,,,,0.000040,0.001064,0.000805,0.000343,0.000226,0.000189,0.000299,0.000410,0.000413,0.000567,0.000677,0.000982,0.001057,0.001297,0.001507,0.000629,0.000161,0.000194,0.000151,0.000202,0.000364,0.000406,0.000572,0.000401,0.000069,0.000093,0.000094,0.000190,0.000318,0.000379,0.000161,0.000153,0.000219,0.000016,0.000042,0.000158,0.000134
114,,,,,,,,,,,,,,0.000043,0.001251,0.000890,0.000323,0.000217,0.000190,0.000241,0.000316,0.000347,0.000330,0.000298,0.000305,0.000373,0.000424,0.000512,0.000293,0.000126,0.000201,0.000184,0.000183,0.000261,0.000443,0.000753,0.000523,0.000115,0.000150,0.000091,0.000245,0.000263,0.000308,0.000136,0.000124,0.000169,0.000032,0.000085,0.000177,0.000134
115,,,,,,,,,,,,,,0.000068,0.002005,0.001545,0.000516,0.000266,0.000207,0.000324,0.000336,0.000253,0.000228,0.000280,0.000288,0.000286,0.000453,0.000716,0.000401,0.000267,0.000314,0.000220,0.000240,0.000310,0.000406,0.000778,0.000646,0.000191,0.000228,0.000174,0.000357,0.000306,0.000404,0.000200,0.000176,0.000221,0.000035,0.000097,0.000279,0.000237
116,,,,,,,,,,,,,,0.000040,0.000872,0.000598,0.000291,0.000182,0.000253,0.000433,0.000406,0.000300,0.000262,0.000294,0.000351,0.000335,0.000351,0.000531,0.000311,0.000135,0.000196,0.000137,0.000150,0.000260,0.000346,0.000550,0.000414,0.000079,0.000112,0.000083,0.000230,0.000253,0.000327,0.000144,0.000129,0.000161,0.000025,0.000075,0.000176,0.000148
117,,,,,,,,,,,,,,0.000036,0.001001,0.000714,0.000325,0.000179,0.000152,0.000163,0.000182,0.000168,0.000158,0.000159,0.000191,0.000253,0.000269,0.000311,0.000157,0.000066,0.000181,0.000150,0.000158,0.000205,0.000292,0.000435,0.000356,0.000088,0.000159,0.000094,0.000209,0.000279,0.000341,0.000151,0.000115,0.000141,0.000019,0.000053,0.000166,0.000164
118,,,,,,,,,,,,,,0.000042,0.001039,0.000608,0.000323,0.000247,0.000165,0.000226,0.000223,0.000221,0.000250,0.000307,0.000351,0.000327,0.000345,0.000444,0.000225,0.000118,0.000232,0.000205,0.000200,0.000385,0.000555,0.000623,0.000371,0.000161,0.000186,0.000139,0.000263,0.000306,0.000352,0.000223,0.000208,0.000212,0.000049,0.000112,0.000327,0.000365
119,,,,,,,,,,,,,,0.000053,0.001490,0.001065,0.000339,0.000209,0.000207,0.000287,0.000249,0.000354,0.000525,0.000647,0.001017,0.001424,0.002316,0.003250,0.001351,0.000540,0.000573,0.000313,0.000317,0.000280,0.000503,0.000965,0.000524,0.000107,0.000150,0.000144,0.000390,0.000363,0.000407,0.000209,0.000225,0.000212,0.000039,0.000097,0.000268,0.000242
120,,,,,,,,,,,,,,0.000065,0.001781,0.001207,0.000384,0.000272,0.000370,0.000421,0.000640,0.000747,0.001064,0.001310,0.001918,0.002139,0.002132,0.001897,0.000650,0.000213,0.000306,0.000205,0.000251,0.000411,0.000543,0.000611,0.000404,0.000103,0.000148,0.000097,0.000293,0.000307,0.000373,0.000242,0.000177,0.000200,0.000031,0.000084,0.000266,0.000253
121,,,,,,,,,,,,,,0.000026,0.000658,0.000472,0.000222,0.000145,0.000144,0.000147,0.000170,0.000109,0.000116,0.000210,0.000296,0.000265,0.000273,0.000245,0.000184,0.000091,0.000151,0.000113,0.000131,0.000170,0.000184,0.000352,0.000221,0.000111,0.000087,0.000069,0.000157,0.000203,0.000205,0.000120,0.000114,0.000108,0.000019,0.000053,0.000178,0.000148
