trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,4,0.0,right,179,360,11.4560,23.0400,11.5840,0,1,
1,4,0.0,right,415,604,26.5600,38.6560,12.0960,0,1,
2,4,0.0,right,649,782,41.5360,50.0480,8.5120,0,1,
3,4,0.0,right,808,962,51.7120,61.5680,9.8560,0,1,
4,4,0.0,right,987,1211,63.1680,77.5040,14.3360,0,1,
5,4,0.0,right,1225,1353,78.4000,86.5920,8.1920,0,1,
6,4,0.0,right,1444,1629,92.4160,104.2560,11.8400,0,1,
7,4,0.0,right,1704,1860,109.0560,119.0400,9.9840,0,1,
8,4,0.0,right,1888,2095,120.8320,134.0800,13.2480,0,1,
9,4,0.0,right,2118,2283,135.5520,146.1120,10.5600,0,1,
10,4,0.0,right,2335,2484,149.4400,158.9760,9.5360,0,1,
11,4,0.0,right,2516,2671,161.0240,170.9440,9.9200,0,1,
12,4,0.0,right,2751,2917,176.0640,186.6880,10.6240,0,1,
13,4,0.0,right,2957,3095,189.2480,198.0800,8.8320,0,1,
14,4,0.0,right,3178,3332,203.3920,213.2480,9.8560,0,1,
15,4,0.0,right,3352,3483,214.5280,222.9120,8.3840,0,1,
16,4,0.0,right,3520,3656,225.2800,233.9840,8.7040,0,1,
17,4,0.0,right,3736,3913,239.1040,250.4320,11.3280,0,1,
18,4,0.0,right,3970,4111,254.0800,263.1040,9.0240,0,1,
19,4,0.0,right,4134,4292,264.5760,274.6880,10.1120,0,1,
20,4,1.0,right,5228,5447,334.5920,348.6080,14.0160,0,1,
21,4,1.0,right,5467,5614,349.8880,359.2960,9.4080,0,1,
22,4,1.0,right,5668,5797,362.7520,371.0080,8.2560,0,1,
23,4,1.0,right,5814,5949,372.0960,380.7360,8.6400,0,1,
24,4,1.0,right,5985,6179,383.0400,395.4560,12.4160,0,1,
25,4,1.0,right,6243,6388,399.5520,408.8320,9.2800,0,1,
26,4,1.0,right,6415,6561,410.5600,419.9040,9.3440,0,1,
27,4,1.0,right,6617,6763,423.4880,432.8320,9.3440,0,1,
28,4,1.0,right,6772,6924,433.4080,443.1360,9.7280,0,1,
29,4,1.0,right,6939,7115,444.0960,455.3600,11.2640,0,1,
30,4,1.0,right,7165,7316,458.5600,468.2240,9.6640,0,1,
31,4,1.0,right,7368,7529,471.5520,481.8560,10.3040,0,1,
32,4,1.0,right,7554,7680,483.4560,491.5200,8.0640,0,1,
33,4,1.0,right,7729,7912,494.6560,506.3680,11.7120,0,1,
34,4,1.0,right,7966,8106,509.8240,518.7840,8.9600,0,1,
35,4,1.0,right,8119,8269,519.6160,529.2160,9.6000,0,1,
36,4,1.0,right,8341,8494,533.8240,543.6160,9.7920,0,1,
37,4,1.0,right,8576,8724,548.8640,558.3360,9.4720,0,1,
38,4,1.0,right,8803,8955,563.3920,573.1200,9.7280,0,1,
39,4,1.0,right,8994,9130,575.6160,584.3200,8.7040,0,1,
40,4,2.0,right,10072,10217,644.6080,653.8880,9.2800,0,1,
41,4,2.0,right,10285,10427,658.2400,667.3280,9.0880,0,1,
42,4,2.0,right,10440,10592,668.1600,677.8880,9.7280,0,1,
43,4,2.0,right,10674,10848,683.1360,694.2720,11.1360,0,1,
44,4,2.0,right,10888,11039,696.8320,706.4960,9.6640,0,1,
45,4,2.0,right,11048,11174,707.0720,715.1360,8.0640,0,1,
46,4,2.0,right,11226,11376,718.4640,728.0640,9.6000,0,1,
47,4,2.0,right,11409,11628,730.1760,744.1920,14.0160,0,1,
48,4,2.0,right,11647,11802,745.4080,755.3280,9.9200,0,1,
49,4,2.0,right,11855,12015,758.7200,768.9600,10.2400,0,1,
50,4,2.0,right,12033,12178,770.1120,779.3920,9.2800,0,1,
51,4,2.0,right,12248,12419,783.8720,794.8160,10.9440,0,1,
52,4,2.0,right,12478,12655,798.5920,809.9200,11.3280,0,1,
53,4,2.0,right,12676,12829,811.2640,821.0560,9.7920,0,1,
54,4,2.0,right,12853,13171,822.5920,842.9440,20.3520,0,1,
55,4,2.0,right,13207,13439,845.2480,860.0960,14.8480,0,1,
56,4,2.0,right,13460,13597,861.4400,870.2080,8.7680,0,1,
57,4,2.0,right,13638,13803,872.8320,883.3920,10.5600,0,1,
58,4,2.0,right,13852,13994,886.5280,895.6160,9.0880,0,1,
