comparator,step,phase,trace_id,recall_support,readout_value,context_label
replay_no_structure,0,init,mu1,0.0,0.18242552380635632,none
replay_no_structure,0,init,mu2,0.0,0.18242552380635632,none
replay_no_structure,1,encode_mu_1,mu1,1.3693651244941076,0.9952593335954244,none
replay_no_structure,1,encode_mu_1,mu2,0.621098575351703,0.8327846909520257,none
replay_no_structure,2,encode_mu_1,mu1,1.3693651244941076,0.9952593335954244,none
replay_no_structure,2,encode_mu_1,mu2,0.621098575351703,0.8327846909520257,none
replay_no_structure,3,encode_mu_2,mu2,1.3693651244941076,0.9952593335954244,none
replay_no_structure,3,encode_mu_2,mu1,0.621098575351703,0.8327846909520257,none
replay_no_structure,4,encode_mu_2,mu2,1.3693651244941076,0.9952593335954244,none
replay_no_structure,4,encode_mu_2,mu1,0.621098575351703,0.8327846909520257,none
replay_no_structure,5,pre_consolidation_probe,mu1,1.3693651244941076,0.9952593335954244,none
replay_no_structure,5,pre_consolidation_probe,mu2,0.621098575351703,0.8327846909520257,none
replay_no_structure,6,pre_consolidation_probe,mu2,1.3693651244941076,0.9952593335954244,none
replay_no_structure,6,pre_consolidation_probe,mu1,0.621098575351703,0.8327846909520257,none
replay_no_structure,7,consolidation_replay,mu2,1.3693651244941076,0.9952593335954244,none
replay_no_structure,7,consolidation_replay,mu1,0.621098575351703,0.8327846909520257,none
replay_no_structure,8,consolidation_replay,mu2,1.3693651244941076,0.9952593335954244,none
replay_no_structure,8,consolidation_replay,mu1,0.621098575351703,0.8327846909520257,none
replay_no_structure,9,consolidation_replay,mu2,1.3693651244941076,0.9952593335954244,none
replay_no_structure,9,consolidation_replay,mu1,0.621098575351703,0.8327846909520257,none
replay_no_structure,10,consolidation_replay,mu2,1.3693651244941076,0.9952593335954244,none
replay_no_structure,10,consolidation_replay,mu1,0.621098575351703,0.8327846909520257,none
replay_no_structure,11,consolidation_replay,mu2,1.3693651244941076,0.9952593335954244,none
replay_no_structure,11,consolidation_replay,mu1,0.621098575351703,0.8327846909520257,none
replay_no_structure,12,consolidation_replay,mu2,1.3693651244941076,0.9952593335954244,none
replay_no_structure,12,consolidation_replay,mu1,0.621098575351703,0.8327846909520257,none
replay_no_structure,13,consolidation_replay,mu2,1.3693651244941076,0.9952593335954244,none
replay_no_structure,13,consolidation_replay,mu1,0.621098575351703,0.8327846909520257,none
replay_no_structure,14,consolidation_replay,mu2,1.3693651244941076,0.9952593335954244,none
replay_no_structure,14,consolidation_replay,mu1,0.621098575351703,0.8327846909520257,none
replay_no_structure,15,consolidation_replay,mu2,1.3693651244941076,0.9952593335954244,none
replay_no_structure,15,consolidation_replay,mu1,0.621098575351703,0.8327846909520257,none
replay_no_structure,16,post_consolidation_probe,mu1,1.360237771750148,0.9950390703909185,none
replay_no_structure,16,post_consolidation_probe,mu2,0.6169587110564881,0.8298823313699606,none
replay_no_structure,17,post_consolidation_probe,mu2,1.360237771750148,0.9950390703909185,none
replay_no_structure,17,post_consolidation_probe,mu1,0.6169587110564881,0.8298823313699606,none
replay_no_structure,18,overlap_damage,mu2,1.360237771750148,0.9950390703909185,none
replay_no_structure,18,overlap_damage,mu1,0.6169587110564881,0.8298823313699606,none
replay_no_structure,19,overlap_damage,mu2,1.360237771750148,0.9950390703909185,none
replay_no_structure,19,overlap_damage,mu1,0.6169587110564881,0.8298823313699606,none
replay_no_structure,20,overlap_damage,mu2,1.360237771750148,0.9950390703909185,none
replay_no_structure,20,overlap_damage,mu1,0.6169587110564881,0.8298823313699606,none
replay_no_structure,21,overlap_damage,mu2,1.360237771750148,0.9950390703909185,none
replay_no_structure,21,overlap_damage,mu1,0.6169587110564881,0.8298823313699606,none
replay_no_structure,22,overlap_damage,mu2,1.360237771750148,0.9950390703909185,none
replay_no_structure,22,overlap_damage,mu1,0.6169587110564881,0.8298823313699606,none
replay_no_structure,23,overlap_damage,mu2,1.360237771750148,0.9950390703909185,none
replay_no_structure,23,overlap_damage,mu1,0.6169587110564881,0.8298823313699606,none
replay_no_structure,24,overlap_damage,mu2,1.360237771750148,0.9950390703909185,none
replay_no_structure,24,overlap_damage,mu1,0.6169587110564881,0.8298823313699606,none
replay_no_structure,25,overlap_damage,mu2,1.360237771750148,0.9950390703909185,none
replay_no_structure,25,overlap_damage,mu1,0.6169587110564881,0.8298823313699606,none
replay_no_structure,26,overlap_damage,mu2,1.360237771750148,0.9950390703909185,none
replay_no_structure,26,overlap_damage,mu1,0.6169587110564881,0.8298823313699606,none
replay_no_structure,27,post_damage_probe,mu1,1.3256278802619046,0.994107350082531,none
replay_no_structure,27,post_damage_probe,mu2,0.5876996758462706,0.8082220091492295,none
replay_no_structure,28,post_damage_probe,mu2,1.3256278802619046,0.994107350082531,none
replay_no_structure,28,post_damage_probe,mu1,0.5876996758462706,0.8082220091492295,none
replay_no_structure,29,post_rescue_probe,mu1,1.2841126205996805,0.9927578100922279,none
replay_no_structure,29,post_rescue_probe,mu2,0.5518863674124728,0.7789282861888472,none
replay_no_structure,30,post_rescue_probe,mu2,1.2841126205996805,0.9927578100922279,none
replay_no_structure,30,post_rescue_probe,mu1,0.5518863674124728,0.7789282861888472,none
