comparator,step,phase,branch_id,is_overlap,x_b,fast_access,slow_access,effective_access,eligibility,translation_readiness,structural_accessibility,input_drive
fast_context_only,12,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.46440408678399997,1.0,0.5,nan
fast_context_only,12,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.21192648750000004,0.5,nan
fast_context_only,13,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.35963452480552954,1.0,0.5,nan
fast_context_only,13,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9525741268224334,0.8486513176329192,0.40867559636991996,1.0,0.5,nan
fast_context_only,13,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.40867559636991996,1.0,0.5,nan
fast_context_only,13,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.24133016312500002,0.5,nan
fast_context_only,14,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.316478381828866,1.0,0.5,nan
fast_context_only,14,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9525741268224334,0.8486513176329192,0.35963452480552954,1.0,0.5,nan
fast_context_only,14,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.35963452480552954,1.0,0.5,nan
fast_context_only,14,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.26926365496875004,0.5,nan
fast_context_only,15,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.2785009760094021,1.0,0.5,nan
fast_context_only,15,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9525741268224334,0.8486513176329192,0.316478381828866,1.0,0.5,nan
fast_context_only,15,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.316478381828866,1.0,0.5,nan
fast_context_only,15,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.2958004722203126,0.5,nan
fast_context_only,16,post_consolidation_probe,b0,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,1.0,0.95,0.5,1.0
fast_context_only,16,post_consolidation_probe,b1,True,0.6789210541063354,0.8909031788043871,0.9525741268224334,0.8486513176329192,0.9574220301157375,0.95,0.5,0.8
fast_context_only,16,post_consolidation_probe,b2,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.2785009760094021,0.95,0.5,0.0
fast_context_only,16,post_consolidation_probe,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.2810104486092969,0.5,0.0
fast_context_only,17,post_consolidation_probe,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.88,0.9025,0.5,0.0
fast_context_only,17,post_consolidation_probe,b1,True,0.6789210541063354,0.8909031788043871,0.9525741268224334,0.8486513176329192,1.0,0.9025,0.5,0.8
fast_context_only,17,post_consolidation_probe,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,1.0,0.9025,0.5,1.0
fast_context_only,17,post_consolidation_probe,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.2669599261788321,0.5,0.0
fast_context_only,18,overlap_damage,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.7744,1.0,0.5,nan
fast_context_only,18,overlap_damage,b1,True,0.6789210541063354,0.8909031788043871,0.9483385645339152,0.8448778417260544,0.88,1.0,0.485,nan
fast_context_only,18,overlap_damage,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.88,1.0,0.5,nan
fast_context_only,18,overlap_damage,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.2936119298698905,0.5,nan
fast_context_only,19,overlap_damage,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.681472,1.0,0.5,nan
fast_context_only,19,overlap_damage,b1,True,0.6789210541063354,0.8909031788043871,0.9438902338693019,0.8409148097965774,0.7744,1.0,0.47045,nan
fast_context_only,19,overlap_damage,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.7744,1.0,0.5,nan
fast_context_only,19,overlap_damage,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.318931333376396,0.5,nan
fast_context_only,20,overlap_damage,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.59969536,1.0,0.5,nan
fast_context_only,20,overlap_damage,b1,True,0.6789210541063354,0.8909031788043871,0.9392331309126224,0.8367657819684523,0.681472,1.0,0.4563365,nan
fast_context_only,20,overlap_damage,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.681472,1.0,0.5,nan
fast_context_only,20,overlap_damage,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.34298476670757616,0.5,nan
fast_context_only,21,overlap_damage,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.5277319168,1.0,0.5,nan
fast_context_only,21,overlap_damage,b1,True,0.6789210541063354,0.8909031788043871,0.9343723813099702,0.8324353246960774,0.59969536,1.0,0.44264640499999997,nan
fast_context_only,21,overlap_damage,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.59969536,1.0,0.5,nan
fast_context_only,21,overlap_damage,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.36583552837219735,0.5,nan
fast_context_only,22,overlap_damage,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.46440408678399997,1.0,0.5,nan
fast_context_only,22,overlap_damage,b1,True,0.6789210541063354,0.8909031788043871,0.929314192538243,0.8279289682403529,0.5277319168,1.0,0.42936701284999995,nan
fast_context_only,22,overlap_damage,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.5277319168,1.0,0.5,nan
fast_context_only,22,overlap_damage,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.3875437519535875,0.5,nan
fast_context_only,23,overlap_damage,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.40867559636991996,1.0,0.5,nan
fast_context_only,23,overlap_damage,b1,True,0.6789210541063354,0.8909031788043871,0.924065793639957,0.8232531529782364,0.46440408678399997,1.0,0.41648600246449996,nan
fast_context_only,23,overlap_damage,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.46440408678399997,1.0,0.5,nan
fast_context_only,23,overlap_damage,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.40816656435590815,0.5,nan
fast_context_only,24,overlap_damage,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.35963452480552954,1.0,0.5,nan
fast_context_only,24,overlap_damage,b1,True,0.6789210541063354,0.8909031788043871,0.9186353637692888,0.8184151657441838,0.40867559636991996,1.0,0.40399142239056496,nan
fast_context_only,24,overlap_damage,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.40867559636991996,1.0,0.5,nan
fast_context_only,24,overlap_damage,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.4277582361381127,0.5,nan
fast_context_only,25,overlap_damage,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.316478381828866,1.0,0.5,nan
fast_context_only,25,overlap_damage,b1,True,0.6789210541063354,0.8909031788043871,0.913031951082484,0.8134230675693567,0.35963452480552954,1.0,0.391871679718848,nan
fast_context_only,25,overlap_damage,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.35963452480552954,1.0,0.5,nan
fast_context_only,25,overlap_damage,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.44637032433120705,0.5,nan
fast_context_only,26,overlap_damage,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.2785009760094021,1.0,0.5,nan
fast_context_only,26,overlap_damage,b1,True,0.6789210541063354,0.8909031788043871,0.907265383644796,0.8082856143083306,0.316478381828866,1.0,0.38011552932728254,nan
fast_context_only,26,overlap_damage,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.316478381828866,1.0,0.5,nan
fast_context_only,26,overlap_damage,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.46405180811464664,0.5,nan
fast_context_only,27,post_damage_probe,b0,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,1.0,0.95,0.5,1.0
fast_context_only,27,post_damage_probe,b1,True,0.6466284914466645,0.8909031788043871,0.907265383644796,0.8082856143083306,0.9251294674560666,0.95,0.38011552932728254,0.8
fast_context_only,27,post_damage_probe,b2,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.2785009760094021,0.95,0.5,0.0
fast_context_only,27,post_damage_probe,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.4408492177089143,0.5,0.0
fast_context_only,28,post_damage_probe,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.88,0.9025,0.5,0.0
fast_context_only,28,post_damage_probe,b1,True,0.6466284914466645,0.8909031788043871,0.907265383644796,0.8082856143083306,1.0,0.9025,0.38011552932728254,0.8
fast_context_only,28,post_damage_probe,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,1.0,0.9025,0.5,1.0
fast_context_only,28,post_damage_probe,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.4188067568234685,0.5,0.0
fast_context_only,29,post_rescue_probe,b0,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.9578763808645481,0.95,0.5,1.0
fast_context_only,29,post_rescue_probe,b1,True,0.6057462380165276,0.8909031788043871,0.8499046984396401,0.7571827975206594,1.0,0.95,0.28897563127152043,0.8
fast_context_only,29,post_rescue_probe,b2,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.08813953822521545,0.95,0.5,0.0
fast_context_only,29,post_rescue_probe,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.40468585563995246,0.5,0.0
fast_context_only,30,post_rescue_probe,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.8429312151608023,0.9025,0.5,0.0
fast_context_only,30,post_rescue_probe,b1,True,0.6057462380165276,0.8909031788043871,0.8499046984396401,0.7571827975206594,1.0,0.9025,0.28897563127152043,0.8
fast_context_only,30,post_rescue_probe,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.9578763808645481,0.9025,0.5,1.0
fast_context_only,30,post_rescue_probe,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.38445156285795484,0.5,0.0
