comparator,step,phase,branch_id,is_overlap,x_b,fast_access,slow_access,effective_access,eligibility,translation_readiness,structural_accessibility,input_drive
random_slow_drift,0,init,b0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,nan
random_slow_drift,0,init,b1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,nan
random_slow_drift,0,init,b2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,nan
random_slow_drift,0,init,b3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,nan
random_slow_drift,1,encode_mu_1,b0,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.8803135872263584,0.0,0.5,1.0
random_slow_drift,1,encode_mu_1,b1,True,0.6789210541063354,0.8909031788043871,0.9525741268224334,0.8486513176329192,0.6789210541063354,0.0,0.5,0.8
random_slow_drift,1,encode_mu_1,b2,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.0,0.5,0.0
random_slow_drift,1,encode_mu_1,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.0,0.5,0.0
random_slow_drift,2,encode_mu_1,b0,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,1.0,0.0,0.5,1.0
random_slow_drift,2,encode_mu_1,b1,True,0.6789210541063354,0.8909031788043871,0.9525741268224334,0.8486513176329192,1.0,0.0,0.5,0.8
random_slow_drift,2,encode_mu_1,b2,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.0,0.5,0.0
random_slow_drift,2,encode_mu_1,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.0,0.5,0.0
random_slow_drift,3,encode_mu_2,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.88,0.0,0.5,0.0
random_slow_drift,3,encode_mu_2,b1,True,0.6789210541063354,0.8909031788043871,0.9525741268224334,0.8486513176329192,1.0,0.0,0.5,0.8
random_slow_drift,3,encode_mu_2,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,0.8803135872263584,0.0,0.5,1.0
random_slow_drift,3,encode_mu_2,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.0,0.5,0.0
random_slow_drift,4,encode_mu_2,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.7744,0.0,0.5,0.0
random_slow_drift,4,encode_mu_2,b1,True,0.6789210541063354,0.8909031788043871,0.9525741268224334,0.8486513176329192,1.0,0.0,0.5,0.8
random_slow_drift,4,encode_mu_2,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,1.0,0.0,0.5,1.0
random_slow_drift,4,encode_mu_2,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.0,0.5,0.0
random_slow_drift,5,pre_consolidation_probe,b0,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,1.0,0.0,0.5,1.0
random_slow_drift,5,pre_consolidation_probe,b1,True,0.6789210541063354,0.8909031788043871,0.9525741268224334,0.8486513176329192,1.0,0.0,0.5,0.8
random_slow_drift,5,pre_consolidation_probe,b2,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.88,0.0,0.5,0.0
random_slow_drift,5,pre_consolidation_probe,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.0,0.5,0.0
random_slow_drift,6,pre_consolidation_probe,b0,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.88,0.0,0.5,0.0
random_slow_drift,6,pre_consolidation_probe,b1,True,0.6789210541063354,0.8909031788043871,0.9525741268224334,0.8486513176329192,1.0,0.0,0.5,0.8
random_slow_drift,6,pre_consolidation_probe,b2,False,0.8803135872263584,0.9241418199787566,0.9525741268224334,0.8803135872263584,1.0,0.0,0.5,1.0
random_slow_drift,6,pre_consolidation_probe,b3,False,0.0,0.6224593312018546,0.9525741268224334,0.5929386539020824,0.0,0.0,0.5,0.0
random_slow_drift,7,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9515880921102537,0.5923248873945973,0.88,0.0,0.4963977417605518,nan
random_slow_drift,7,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9513885967471987,0.8475951251203244,1.0,0.0,0.495677409991712,nan
random_slow_drift,7,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9518140690551542,0.879611186058016,1.0,0.0,0.49721710346080844,nan
random_slow_drift,7,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9571107360251041,0.5957625086323011,0.0,0.0,0.5175495931274716,nan
random_slow_drift,8,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9506987688958564,0.5917713198613412,0.88,0.0,0.4932080346659796,nan
random_slow_drift,8,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9398829272132642,0.8373446875582694,1.0,0.0,0.45824357463318804,nan
random_slow_drift,8,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9540494800802172,0.8816770228711184,1.0,0.0,0.5055250620625014,nan
random_slow_drift,8,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9554341058510467,0.5947188745354844,0.0,0.0,0.5108661561650424,nan
random_slow_drift,9,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9491508533361583,0.5908078053772947,0.88,0.0,0.48778406756234977,nan
random_slow_drift,9,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9408576256697155,0.8382130495114977,1.0,0.0,0.4611406943007094,nan
random_slow_drift,9,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9555530964333353,0.8830665776242388,1.0,0.0,0.5113325054851694,nan
random_slow_drift,9,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9623023428843012,0.5989940727657399,0.0,0.0,0.5399551233300209,nan
random_slow_drift,10,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9536996770353151,0.593639263134827,0.88,0.0,0.5041999802323165,nan
random_slow_drift,10,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9417732817617482,0.8390288104345812,1.0,0.0,0.46390337373680524,nan
random_slow_drift,10,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9506048766512414,0.8784937207891595,1.0,0.0,0.4928744654265489,nan
random_slow_drift,10,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9563754868843107,0.5953048459438561,0.0,0.0,0.514588564142828,nan
random_slow_drift,11,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9553042394683053,0.5946380379937377,0.88,0.0,0.5103585351125965,nan
random_slow_drift,11,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9516661600890065,0.8478424071838606,1.0,0.0,0.4966803944169064,nan
random_slow_drift,11,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9508974531540935,0.8787641029709883,1.0,0.0,0.49391588702413347,nan
random_slow_drift,11,consolidation_replay,b3,False,0.0,0.6224593312018546,0.955705228878033,0.5948876375935358,0.0,0.0,0.5119304817985585,nan
random_slow_drift,12,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9585890705862521,0.5966827117745258,0.88,0.0,0.5236529406226182,nan
random_slow_drift,12,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9405903238948539,0.8379749095105733,1.0,0.0,0.46034176196668947,nan
random_slow_drift,12,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9486635765955099,0.8766996842225311,1.0,0.0,0.48610895409551946,nan
random_slow_drift,12,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9587166885682251,0.5967621487782341,0.0,0.0,0.5241895451133967,nan
random_slow_drift,13,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9634883251230983,0.5997322984769188,0.88,0.0,0.5454880502571045,nan
random_slow_drift,13,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9385409922083523,0.8361491533966445,1.0,0.0,0.4543260201503111,nan
random_slow_drift,13,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9513459955861211,0.8791786197904601,1.0,0.0,0.4955239505627172,nan
random_slow_drift,13,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9601653850126965,0.5976639033981743,0.0,0.0,0.5303948813466071,nan
random_slow_drift,14,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9673992920077708,0.6021667163083047,0.88,0.0,0.5650462204746955,nan
random_slow_drift,14,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9281740067368129,0.8269131730854312,1.0,0.0,0.42649546479410677,nan
random_slow_drift,14,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9551429953366646,0.8826875860503862,1.0,0.0,0.5097302177523518,nan
random_slow_drift,14,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9505082677257917,0.5916527406304296,0.0,0.0,0.49253187155347855,nan
random_slow_drift,15,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9524513444457064,0.5928622268659817,0.88,0.0,0.49954758491922424,nan
random_slow_drift,15,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9218634504341959,0.8212910784154057,1.0,0.0,0.4113231965891192,nan
random_slow_drift,15,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9488753076373979,0.8768953537329274,1.0,0.0,0.48683496659370196,nan
random_slow_drift,15,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9563363221162056,0.5952804674684947,0.0,0.0,0.5144321776298887,nan
random_slow_drift,16,post_consolidation_probe,b0,False,0.8802001188972687,0.9241418199787566,0.9524513444457064,0.8802001188972687,1.0,0.0,0.49954758491922424,1.0
random_slow_drift,16,post_consolidation_probe,b1,True,0.6570328627323246,0.8909031788043871,0.9218634504341959,0.8212910784154057,1.0,0.0,0.4113231965891192,0.8
random_slow_drift,16,post_consolidation_probe,b2,False,0.0,0.6224593312018546,0.9488753076373979,0.5906362893859287,0.88,0.0,0.48683496659370196,0.0
random_slow_drift,16,post_consolidation_probe,b3,False,0.0,0.6224593312018546,0.9563363221162056,0.5952804674684947,0.0,0.0,0.5144321776298887,0.0
random_slow_drift,17,post_consolidation_probe,b0,False,0.0,0.6224593312018546,0.9524513444457064,0.5928622268659817,0.88,0.0,0.49954758491922424,0.0
random_slow_drift,17,post_consolidation_probe,b1,True,0.6570328627323246,0.8909031788043871,0.9218634504341959,0.8212910784154057,1.0,0.0,0.4113231965891192,0.8
random_slow_drift,17,post_consolidation_probe,b2,False,0.8768953537329274,0.9241418199787566,0.9488753076373979,0.8768953537329274,1.0,0.0,0.48683496659370196,1.0
random_slow_drift,17,post_consolidation_probe,b3,False,0.0,0.6224593312018546,0.9563363221162056,0.5952804674684947,0.0,0.0,0.5144321776298887,0.0
random_slow_drift,18,overlap_damage,b0,False,0.0,0.6224593312018546,0.9567657422858913,0.5955477640601219,0.88,0.0,0.5161542324095466,nan
