comparator,step,phase,branch_id,is_overlap,x_b,fast_access,slow_access,effective_access,eligibility,translation_readiness,structural_accessibility,input_drive
replay_no_structure,9,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9505098387117359,0.8468122367931308,0.681472,1.0,0.4925374375,nan
replay_no_structure,9,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9505098387117359,0.8784058922547779,0.681472,1.0,0.4925374375,nan
replay_no_structure,9,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9505098387117359,0.5916537185052898,0.0,0.11410000000000002,0.4925374375,nan
replay_no_structure,10,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9498101115952218,0.5912181668323206,0.5277319168,1.0,0.49007475031250003,nan
replay_no_structure,10,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9498101115952218,0.8461888476807327,0.59969536,1.0,0.49007475031250003,nan
replay_no_structure,10,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9498101115952218,0.8777592451638341,0.59969536,1.0,0.49007475031250003,nan
replay_no_structure,10,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9498101115952218,0.5912181668323206,0.0,0.14839500000000003,0.49007475031250003,nan
replay_no_structure,11,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9491045899397788,0.5907790082945251,0.46440408678399997,1.0,0.48762437656093754,nan
replay_no_structure,11,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9491045899397788,0.8455602961951831,0.5277319168,1.0,0.48762437656093754,nan
replay_no_structure,11,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9491045899397788,0.8771072430971386,0.5277319168,1.0,0.48762437656093754,nan
replay_no_structure,11,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9491045899397788,0.5907790082945251,0.0,0.18097525000000003,0.48762437656093754,nan
replay_no_structure,12,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9483932876394221,0.5903362515403628,0.40867559636991996,1.0,0.48518625467813287,nan
replay_no_structure,12,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9483932876394221,0.8449265947147045,0.46440408678399997,1.0,0.48518625467813287,nan
replay_no_structure,12,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9483932876394221,0.8764498988947319,0.46440408678399997,1.0,0.48518625467813287,nan
replay_no_structure,12,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9483932876394221,0.5903362515403628,0.0,0.21192648750000004,0.48518625467813287,nan
replay_no_structure,13,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9476762194466967,0.5898899057526928,0.35963452480552954,1.0,0.4827603234047422,nan
replay_no_structure,13,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9476762194466967,0.844287756382386,0.40867559636991996,1.0,0.4827603234047422,nan
replay_no_structure,13,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9476762194466967,0.8757872261900578,0.40867559636991996,1.0,0.4827603234047422,nan
replay_no_structure,13,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9476762194466967,0.5898899057526928,0.0,0.24133016312500002,0.4827603234047422,nan
replay_no_structure,14,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9469534009695788,0.5894399806468457,0.316478381828866,1.0,0.4803465217877185,nan
replay_no_structure,14,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9469534009695788,0.8436437951034231,0.35963452480552954,1.0,0.4803465217877185,nan
replay_no_structure,14,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9469534009695788,0.8751192394070998,0.35963452480552954,1.0,0.4803465217877185,nan
replay_no_structure,14,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9469534009695788,0.5894399806468457,0.0,0.26926365496875004,0.4803465217877185,nan
replay_no_structure,15,consolidation_replay,b0,False,0.0,0.6224593312018546,0.9462248486680844,0.5889864864685119,0.2785009760094021,1.0,0.47794478917877986,nan
