trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,2,0.0,right,193,394,12.3520,25.2160,12.8640,0,1,
1,2,0.0,right,419,557,26.8160,35.6480,8.8320,0,1,
2,2,0.0,right,642,809,41.0880,51.7760,10.6880,0,1,
3,2,0.0,right,845,1005,54.0800,64.3200,10.2400,0,1,
4,2,0.0,right,1088,1267,69.6320,81.0880,11.4560,0,1,
5,2,0.0,right,1314,1485,84.0960,95.0400,10.9440,0,1,
6,2,0.0,right,1503,1665,96.1920,106.5600,10.3680,0,1,
7,2,0.0,right,1723,1910,110.2720,122.2400,11.9680,0,1,
8,2,0.0,right,1922,2068,123.0080,132.3520,9.3440,0,1,
9,2,0.0,right,2117,2266,135.4880,145.0240,9.5360,0,1,
10,2,0.0,right,2323,2483,148.6720,158.9120,10.2400,0,1,
11,2,0.0,right,2522,2671,161.4080,170.9440,9.5360,0,1,
12,2,0.0,right,2725,2877,174.4000,184.1280,9.7280,0,1,
13,2,0.0,right,2916,3070,186.6240,196.4800,9.8560,0,1,
14,2,0.0,right,3106,3246,198.7840,207.7440,8.9600,0,1,
15,2,0.0,right,3276,3422,209.6640,219.0080,9.3440,0,1,
16,2,0.0,right,3451,3580,220.8640,229.1200,8.2560,0,1,
17,2,0.0,right,3597,3746,230.2080,239.7440,9.5360,0,1,
18,2,0.0,right,3834,3991,245.3760,255.4240,10.0480,0,1,
19,2,0.0,right,4072,4215,260.6080,269.7600,9.1520,0,1,
20,2,1.0,right,5152,5281,329.7280,337.9840,8.2560,0,1,
21,2,1.0,right,5344,5485,342.0160,351.0400,9.0240,0,1,
22,2,1.0,right,5560,5720,355.8400,366.0800,10.2400,0,1,
23,2,1.0,right,5764,5896,368.8960,377.3440,8.4480,0,1,
24,2,1.0,right,5952,6097,380.9280,390.2080,9.2800,0,1,
25,2,1.0,right,6177,6329,395.3280,405.0560,9.7280,0,1,
26,2,1.0,right,6368,6519,407.5520,417.2160,9.6640,0,1,
27,2,1.0,right,6589,6719,421.6960,430.0160,8.3200,0,1,
28,2,1.0,right,6740,6896,431.3600,441.3440,9.9840,0,1,
29,2,1.0,right,6953,7102,444.9920,454.5280,9.5360,0,1,
30,2,1.0,right,7150,7304,457.6000,467.4560,9.8560,0,1,
31,2,1.0,right,7344,7492,470.0160,479.4880,9.4720,0,1,
32,2,1.0,right,7575,7721,484.8000,494.1440,9.3440,0,1,
33,2,1.0,right,7755,7907,496.3200,506.0480,9.7280,0,1,
34,2,1.0,right,7972,8116,510.2080,519.4240,9.2160,0,1,
35,2,1.0,right,8162,8307,522.3680,531.6480,9.2800,0,1,
36,2,1.0,right,8372,8540,535.8080,546.5600,10.7520,0,1,
37,2,1.0,right,8596,8751,550.1440,560.0640,9.9200,0,1,
38,2,1.0,right,8785,8931,562.2400,571.5840,9.3440,0,1,
39,2,1.0,right,9015,9208,576.9600,589.3120,12.3520,0,1,
40,2,2.0,right,10144,10273,649.2160,657.4720,8.2560,0,1,
41,2,2.0,right,10330,10482,661.1200,670.8480,9.7280,0,1,
42,2,2.0,right,10544,10705,674.8160,685.1200,10.3040,0,1,
43,2,2.0,right,10727,10871,686.5280,695.7440,9.2160,0,1,
44,2,2.0,right,10912,11069,698.3680,708.4160,10.0480,0,1,
45,2,2.0,right,11109,11288,710.9760,722.4320,11.4560,0,1,
46,2,2.0,right,11340,11486,725.7600,735.1040,9.3440,0,1,
47,2,2.0,right,11506,11654,736.3840,745.8560,9.4720,0,1,
48,2,2.0,right,11727,11885,750.5280,760.6400,10.1120,0,1,
49,2,2.0,right,11931,12079,763.5840,773.0560,9.4720,0,1,
50,2,2.0,right,12134,12315,776.5760,788.1600,11.5840,0,1,
51,2,2.0,right,12382,12542,792.4480,802.6880,10.2400,0,1,
52,2,2.0,right,12625,12782,808.0000,818.0480,10.0480,0,1,
53,2,2.0,right,12872,13044,823.8080,834.8160,11.0080,0,1,
54,2,2.0,right,13071,13217,836.5440,845.8880,9.3440,0,1,
55,2,2.0,right,13301,13459,851.2640,861.3760,10.1120,0,1,
56,2,2.0,right,13474,13634,862.3360,872.5760,10.2400,0,1,
57,2,2.0,right,13666,13831,874.6240,885.1840,10.5600,0,1,
58,2,2.0,right,13878,14034,888.1920,898.1760,9.9840,0,1,
59,2,2.0,right,14106,14384,902.7840,920.5760,17.7920,0,1,
60,2,3.0,right,15321,15486,980.5440,991.1040,10.5600,0,1,
61,2,3.0,right,15514,15682,992.8960,1003.6480,10.7520,0,1,
62,2,3.0,right,15726,15894,1006.4640,1017.2160,10.7520,0,1,
63,2,3.0,right,15976,16142,1022.4640,1033.0880,10.6240,0,1,
64,2,3.0,right,16152,16311,1033.7280,1043.9040,10.1760,0,1,
65,2,3.0,right,16369,16530,1047.6160,1057.9200,10.3040,0,1,
66,2,3.0,right,16559,16701,1059.7760,1068.8640,9.0880,0,1,
67,2,3.0,right,16729,16905,1070.6560,1081.9200,11.2640,0,1,
68,2,3.0,right,16956,17104,1085.1840,1094.6560,9.4720,0,1,
69,2,3.0,right,17125,17281,1096.0000,1105.9840,9.9840,0,1,
70,2,3.0,right,17367,17534,1111.4880,1122.1760,10.6880,0,1,
71,2,3.0,right,17602,17754,1126.5280,1136.2560,9.7280,0,1,
72,2,3.0,right,17830,18002,1141.1200,1152.1280,11.0080,0,1,
73,2,3.0,right,18032,18194,1154.0480,1164.4160,10.3680,0,1,
74,2,3.0,right,18234,18379,1166.9760,1176.2560,9.2800,0,1,
75,2,3.0,right,18397,18551,1177.4080,1187.2640,9.8560,0,1,
76,2,3.0,right,18632,18799,1192.4480,1203.1360,10.6880,0,1,
77,2,3.0,right,18871,19020,1207.7440,1217.2800,9.5360,0,1,
78,2,3.0,right,19037,19191,1218.3680,1228.2240,9.8560,0,1,
79,2,3.0,right,19250,19401,1232.0000,1241.6640,9.6640,0,1,
