comparator,motif,trace_i,trace_j,L_struct_pre,L_struct_post,L_behav_post,L_struct_dmg,is_expected_linked
hebbian_weight_only,strong_overlap_n4,mu1,mu2,0.4975,0.475555065232886,5.611747003547127,0.3701817729109571,True
