comparator,motif,trace_i,trace_j,L_struct_pre,L_struct_post,L_behav_post,L_struct_dmg,is_expected_linked
hebbian_weight_only,sparse_random_n8_s42,ts0,ts1,0.3662500000000001,0.35009455807345635,3.9756398045288535,0.27480279873380525,True
hebbian_weight_only,sparse_random_n8_s42,ts0,ts2,0.3662500000000001,0.35009455807345635,4.003393771010329,0.27480279873380525,True
hebbian_weight_only,sparse_random_n8_s42,ts0,ts3,0.3662500000000001,0.35009455807345635,4.039233087231242,0.27480279873380525,True
hebbian_weight_only,sparse_random_n8_s42,ts1,ts2,0.3662500000000001,0.35009455807345635,4.0248864426535835,0.27480279873380525,True
hebbian_weight_only,sparse_random_n8_s42,ts1,ts3,0.3662500000000001,0.35009455807345635,4.060725758874496,0.27480279873380525,True
hebbian_weight_only,sparse_random_n8_s42,ts2,ts3,0.3662500000000001,0.35009455807345635,4.088479725355972,0.27480279873380525,True
