comparator,motif,branch_id,mb_pre,mb_post,E_b_enc,P_b_post,delta_mb,is_overlap_branch
shuffled_replay,chain_overlap_n8,b0,0.5,0.5742212013645631,0.7022793438602071,0.8171533923831076,0.07422120136456312,False
shuffled_replay,chain_overlap_n8,b1,0.5,0.6029534780058456,0.832213336260261,0.803471197932376,0.10295347800584564,True
shuffled_replay,chain_overlap_n8,b2,0.5,0.591706591369112,0.832213336260261,0.8478021870423523,0.09170659136911197,False
shuffled_replay,chain_overlap_n8,b3,0.5,0.5721859666855537,1.0,0.6551638498494111,0.07218596668555366,True
shuffled_replay,chain_overlap_n8,b4,0.5,0.5620429752293485,1.0,0.7710369480087216,0.06204297522934854,False
shuffled_replay,chain_overlap_n8,b5,0.5,0.563173960229507,0.1372543733616051,0.6521918621366819,0.06317396022950705,False
shuffled_replay,chain_overlap_n8,b6,0.5,0.5996371410300687,0.1372543733616051,0.7187533343234427,0.09963714103006871,False
shuffled_replay,chain_overlap_n8,b7,0.5,0.5929704202970514,0.1372543733616051,0.6504366727301565,0.09297042029705138,False
