comparator,motif,branch_id,mb_pre,mb_post,E_b_enc,P_b_post,delta_mb,is_overlap_branch
shuffled_replay,canonical_n4,b0,0.5,0.645063805856885,0.832213336260261,1.0,0.14506380585688505,False
shuffled_replay,canonical_n4,b1,0.5,0.7458773092695419,1.0,1.0,0.24587730926954188,True
shuffled_replay,canonical_n4,b2,0.5,0.6531236317130036,1.0,1.0,0.15312363171300358,False
shuffled_replay,canonical_n4,b3,0.5,0.6663509866918076,0.1025839838602069,1.0,0.1663509866918076,False
