comparator,motif,branch_id,mb_pre,mb_post,E_b_enc,P_b_post,delta_mb,is_overlap_branch
resource_only,sparse_random_n8_s42,b0,0.5,0.47794478917877986,0.6016584601456053,1.0,-0.02205521082122014,False
resource_only,sparse_random_n8_s42,b1,0.5,0.47794478917877986,1.0,1.0,-0.02205521082122014,True
resource_only,sparse_random_n8_s42,b2,0.5,0.47794478917877986,0.16410312299148783,0.2958004722203126,-0.02205521082122014,False
resource_only,sparse_random_n8_s42,b3,0.5,0.47794478917877986,0.832213336260261,1.0,-0.02205521082122014,False
resource_only,sparse_random_n8_s42,b4,0.5,0.47794478917877986,0.7022793438602071,1.0,-0.02205521082122014,False
resource_only,sparse_random_n8_s42,b5,0.5,0.47794478917877986,1.0,1.0,-0.02205521082122014,False
resource_only,sparse_random_n8_s42,b6,0.5,0.47794478917877986,0.16410312299148783,0.2958004722203126,-0.02205521082122014,False
resource_only,sparse_random_n8_s42,b7,0.5,0.47794478917877986,0.16410312299148783,0.2958004722203126,-0.02205521082122014,False
