comparator,motif,trace_i,trace_j,L_struct_pre,L_struct_post,L_behav_post,L_struct_dmg,is_expected_linked
full_model,strong_overlap_n4,mu1,mu2,0.4975,0.7930284670131792,0.7930284670131792,0.6165329811845467,True
