comparator,motif,branch_id,mb_pre,mb_post,E_b_enc,P_b_post,delta_mb,is_overlap_branch
soma_global_gain_only,chain_overlap_n8,b0,0.5,0.7060507037132827,0.7022793438602071,1.0,0.2060507037132827,False
soma_global_gain_only,chain_overlap_n8,b1,0.5,0.7060507037132827,0.832213336260261,1.0,0.2060507037132827,True
soma_global_gain_only,chain_overlap_n8,b2,0.5,0.7060507037132827,0.832213336260261,1.0,0.2060507037132827,False
soma_global_gain_only,chain_overlap_n8,b3,0.5,0.7060507037132827,1.0,1.0,0.2060507037132827,True
soma_global_gain_only,chain_overlap_n8,b4,0.5,0.7060507037132827,1.0,1.0,0.2060507037132827,False
soma_global_gain_only,chain_overlap_n8,b5,0.5,0.7060507037132827,0.1372543733616051,1.0,0.2060507037132827,False
soma_global_gain_only,chain_overlap_n8,b6,0.5,0.7060507037132827,0.1372543733616051,1.0,0.2060507037132827,False
soma_global_gain_only,chain_overlap_n8,b7,0.5,0.7060507037132827,0.1372543733616051,1.0,0.2060507037132827,False
