comparator,motif,trace_i,trace_j,L_struct_pre,L_struct_post,L_behav_post,L_struct_dmg,is_expected_linked
shuffled_replay,sparse_random_n8_s42,ts0,ts1,0.3662500000000001,0.40746765322007666,0.40746765322007666,0.3201807708218795,True
shuffled_replay,sparse_random_n8_s42,ts0,ts2,0.3662500000000001,0.40831583899572566,0.40831583899572566,0.3209915427653335,True
shuffled_replay,sparse_random_n8_s42,ts0,ts3,0.3662500000000001,0.4067830206468862,0.4067830206468862,0.3195263376801626,True
shuffled_replay,sparse_random_n8_s42,ts1,ts2,0.3662500000000001,0.408581471237537,0.408581471237537,0.3212454578569567,True
shuffled_replay,sparse_random_n8_s42,ts1,ts3,0.3662500000000001,0.40704865288869757,0.40704865288869757,0.31978025277178584,True
shuffled_replay,sparse_random_n8_s42,ts2,ts3,0.3662500000000001,0.4078968386643465,0.4078968386643465,0.3205910247152398,True
