comparator,motif,trace_i,trace_j,L_struct_pre,L_struct_post,L_behav_post,L_struct_dmg,is_expected_linked
shuffled_replay,canonical_n4,mu1,mu2,0.4075,0.5989806681046185,0.5989806681046185,0.46711971500087746,True
