comparator,motif,trace_i,trace_j,L_struct_pre,L_struct_post,L_behav_post,L_struct_dmg,is_expected_linked
shuffled_replay,strong_overlap_n4,mu1,mu2,0.4975,0.733238583773136,0.733238583773136,0.56918675236231,True
