comparator,motif,branch_id,mb_pre,mb_post,E_b_enc,P_b_post,delta_mb,is_overlap_branch
full_model,sparse_random_n8_s42,b0,0.5,0.6467182605297114,0.6016584601456053,1.0,0.14671826052971138,False
full_model,sparse_random_n8_s42,b1,0.5,0.7972051974416083,1.0,1.0,0.29720519744160834,True
full_model,sparse_random_n8_s42,b2,0.5,0.4903797515966369,0.16410312299148783,0.2958004722203126,-0.009620248403363119,False
full_model,sparse_random_n8_s42,b3,0.5,0.6968459492035122,0.832213336260261,1.0,0.19684594920351217,False
full_model,sparse_random_n8_s42,b4,0.5,0.6694677951453144,0.7022793438602071,1.0,0.1694677951453144,False
full_model,sparse_random_n8_s42,b5,0.5,0.7290964449759301,1.0,1.0,0.22909644497593007,False
full_model,sparse_random_n8_s42,b6,0.5,0.4903797515966369,0.16410312299148783,0.2958004722203126,-0.009620248403363119,False
full_model,sparse_random_n8_s42,b7,0.5,0.4903797515966369,0.16410312299148783,0.2958004722203126,-0.009620248403363119,False
