trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,3,0.0,left,169,426,10.8160,27.2640,16.4480,0,1,
1,3,0.0,left,507,763,32.4480,48.8320,16.3840,0,1,
2,3,0.0,left,806,1025,51.5840,65.6000,14.0160,0,1,
3,3,0.0,left,1083,1572,69.3120,100.6080,31.2960,0,1,
4,3,0.0,left,1643,1891,105.1520,121.0240,15.8720,0,1,
5,3,0.0,left,1964,2184,125.6960,139.7760,14.0800,0,1,
6,3,0.0,left,2210,2418,141.4400,154.7520,13.3120,0,1,
7,3,0.0,left,2436,2617,155.9040,167.4880,11.5840,0,1,
8,3,0.0,left,2684,2908,171.7760,186.1120,14.3360,0,1,
9,3,0.0,left,2944,3144,188.4160,201.2160,12.8000,0,1,
10,3,0.0,left,3186,3404,203.9040,217.8560,13.9520,0,1,
11,3,0.0,left,3427,3593,219.3280,229.9520,10.6240,0,1,
12,3,0.0,left,3662,3864,234.3680,247.2960,12.9280,0,1,
13,3,0.0,left,3940,4164,252.1600,266.4960,14.3360,0,1,
14,3,0.0,left,4242,4451,271.4880,284.8640,13.3760,0,1,
15,3,0.0,left,4538,4711,290.4320,301.5040,11.0720,0,1,
16,3,0.0,left,4764,4978,304.8960,318.5920,13.6960,0,1,
17,3,1.0,left,5915,6102,378.5600,390.5280,11.9680,0,1,
18,3,1.0,left,6169,6378,394.8160,408.1920,13.3760,0,1,
19,3,1.0,left,6455,6658,413.1200,426.1120,12.9920,0,1,
20,3,1.0,left,6739,6926,431.2960,443.2640,11.9680,0,1,
21,3,1.0,left,6941,7129,444.2240,456.2560,12.0320,0,1,
22,3,1.0,left,7186,7386,459.9040,472.7040,12.8000,0,1,
23,3,1.0,left,7438,7654,476.0320,489.8560,13.8240,0,1,
24,3,1.0,left,7679,7870,491.4560,503.6800,12.2240,0,1,
25,3,1.0,left,7938,8100,508.0320,518.4000,10.3680,0,1,
26,3,1.0,left,8151,8328,521.6640,532.9920,11.3280,0,1,
27,3,1.0,left,8344,8574,534.0160,548.7360,14.7200,0,1,
28,3,1.0,left,8610,8818,551.0400,564.3520,13.3120,0,1,
29,3,1.0,left,8836,8996,565.5040,575.7440,10.2400,0,1,
30,3,1.0,left,9004,9453,576.2560,604.9920,28.7360,0,1,
31,3,1.0,left,9532,9742,610.0480,623.4880,13.4400,0,1,
32,3,1.0,left,9813,10045,628.0320,642.8800,14.8480,0,1,
33,3,1.0,left,10108,10311,646.9120,659.9040,12.9920,0,1,
34,3,1.0,left,10369,10589,663.6160,677.6960,14.0800,0,1,
35,3,2.0,left,11530,11748,737.9200,751.8720,13.9520,0,1,
36,3,2.0,left,11820,12059,756.4800,771.7760,15.2960,0,1,
37,3,2.0,left,12076,12271,772.8640,785.3440,12.4800,0,1,
38,3,2.0,left,12345,12564,790.0800,804.0960,14.0160,0,1,
39,3,2.0,left,12643,12824,809.1520,820.7360,11.5840,0,1,
40,3,2.0,left,12873,13057,823.8720,835.6480,11.7760,0,1,
41,3,2.0,left,13134,13302,840.5760,851.3280,10.7520,0,1,
42,3,2.0,left,13325,13497,852.8000,863.8080,11.0080,0,1,
43,3,2.0,left,13528,13761,865.7920,880.7040,14.9120,0,1,
44,3,2.0,left,13779,13984,881.8560,894.9760,13.1200,0,1,
45,3,2.0,left,14018,14202,897.1520,908.9280,11.7760,0,1,
46,3,2.0,left,14254,14448,912.2560,924.6720,12.4160,0,1,
47,3,2.0,left,14468,14694,925.9520,940.4160,14.4640,0,1,
48,3,2.0,left,14750,14929,944.0000,955.4560,11.4560,0,1,
49,3,2.0,left,14984,15142,958.9760,969.0880,10.1120,0,1,
50,3,2.0,left,15213,15408,973.6320,986.1120,12.4800,0,1,
51,3,2.0,left,15450,15613,988.8000,999.2320,10.4320,0,1,
52,3,2.0,left,15630,15808,1000.3200,1011.7120,11.3920,0,1,
53,3,2.0,left,15844,16020,1014.0160,1025.2800,11.2640,0,1,
54,3,2.0,left,16098,16266,1030.2720,1041.0240,10.7520,0,1,
55,3,3.0,left,17204,17385,1101.0560,1112.6400,11.5840,0,1,
56,3,3.0,left,17410,17622,1114.2400,1127.8080,13.5680,0,1,
57,3,3.0,left,17642,17812,1129.0880,1139.9680,10.8800,0,1,
58,3,3.0,left,17893,18079,1145.1520,1157.0560,11.9040,0,1,
59,3,3.0,left,18131,18335,1160.3840,1173.4400,13.0560,0,1,
60,3,3.0,left,18404,18588,1177.8560,1189.6320,11.7760,0,1,
61,3,3.0,left,18666,18895,1194.6240,1209.2800,14.6560,0,1,
62,3,3.0,left,18940,19096,1212.1600,1222.1440,9.9840,0,1,
63,3,3.0,left,19142,19292,1225.0880,1234.6880,9.6000,0,1,
64,3,3.0,left,19436,19648,1243.9040,1257.4720,13.5680,0,1,
