roi_id,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49
16,,,,,,,,,,,,,,0.000013,0.000203,0.000195,0.000171,0.000069,0.000047,0.000028,0.000030,0.000041,0.000030,0.000036,0.000058,0.000079,0.000109,0.000134,0.000058,0.000017,0.000030,0.000029,0.000050,0.000100,0.000176,0.000337,0.000385,0.000088,0.000091,0.000090,0.000408,0.000723,0.000767,0.000175,0.000131,0.000122,0.000005,0.000012,0.000033,0.000036
17,,,,,,,,,,,,,,0.000006,0.000191,0.000109,0.000072,0.000030,0.000019,0.000028,0.000036,0.000023,0.000026,0.000040,0.000050,0.000066,0.000124,0.000274,0.000384,0.000347,0.001062,0.000394,0.000229,0.000129,0.000127,0.000180,0.000142,0.000049,0.000040,0.000020,0.000069,0.000080,0.000043,0.000024,0.000021,0.000026,0.000006,0.000016,0.000039,0.000036
18,,,,,,,,,,,,,,0.000015,0.000571,0.000319,0.000149,0.000049,0.000048,0.000126,0.000132,0.000194,0.000552,0.000759,0.001370,0.001689,0.002508,0.002735,0.000819,0.000150,0.000260,0.000050,0.000039,0.000058,0.000055,0.000078,0.000077,0.000018,0.000032,0.000027,0.000098,0.000126,0.000103,0.000035,0.000027,0.000054,0.000005,0.000013,0.000053,0.000061
19,,,,,,,,,,,,,,0.000004,0.000105,0.000083,0.000056,0.000033,0.000032,0.000033,0.000023,0.000030,0.000036,0.000037,0.000039,0.000055,0.000071,0.000071,0.000042,0.000026,0.000100,0.000197,0.000209,0.000207,0.000117,0.000132,0.000068,0.000020,0.000023,0.000018,0.000030,0.000039,0.000115,0.000220,0.000076,0.000024,0.000006,0.000013,0.000031,0.000030
20,,,,,,,,,,,,,,0.000005,0.000095,0.000085,0.000046,0.000038,0.000038,0.000030,0.000036,0.000049,0.000064,0.000072,0.000149,0.000263,0.000703,0.001092,0.001134,0.000580,0.000496,0.000179,0.000092,0.000054,0.000043,0.000070,0.000062,0.000023,0.000018,0.000016,0.000025,0.000025,0.000019,0.000012,0.000018,0.000012,0.000007,0.000013,0.000024,0.000027
21,,,,,,,,,,,,,,0.000003,0.000057,0.000063,0.000107,0.000099,0.000102,0.000245,0.000435,0.000640,0.001013,0.001341,0.001880,0.001726,0.001442,0.000825,0.000155,0.000032,0.000061,0.000056,0.000127,0.000298,0.000557,0.000658,0.000340,0.000034,0.000014,0.000014,0.000031,0.000034,0.000041,0.000021,0.000026,0.000026,0.000005,0.000011,0.000023,0.000021
22,,,,,,,,,,,,,,0.000004,0.000085,0.000080,0.000049,0.000027,0.000027,0.000034,0.000032,0.000036,0.000040,0.000047,0.000056,0.000065,0.000079,0.000084,0.000033,0.000011,0.000017,0.000016,0.000014,0.000028,0.000041,0.000055,0.000051,0.000010,0.000014,0.000025,0.000201,0.000448,0.000727,0.000289,0.000229,0.000301,0.000013,0.000021,0.000049,0.000038
23,,,,,,,,,,,,,,0.000006,0.000237,0.000198,0.000144,0.000072,0.000062,0.000115,0.000296,0.000552,0.000706,0.000952,0.001672,0.002589,0.003539,0.004409,0.002139,0.000659,0.000821,0.000302,0.000113,0.000046,0.000081,0.000204,0.000195,0.000045,0.000057,0.000032,0.000114,0.000143,0.000133,0.000056,0.000046,0.000030,0.000009,0.000013,0.000019,0.000023
24,,,,,,,,,,,,,,0.000004,0.000092,0.000057,0.000063,0.000054,0.000031,0.000029,0.000031,0.000027,0.000030,0.000041,0.000051,0.000066,0.000144,0.000295,0.000246,0.000243,0.000444,0.000172,0.000110,0.000081,0.000130,0.000216,0.000240,0.000134,0.000421,0.000258,0.000587,0.000429,0.000366,0.000072,0.000038,0.000029,0.000005,0.000016,0.000025,0.000024
25,,,,,,,,,,,,,,0.000004,0.000090,0.000077,0.000054,0.000045,0.000034,0.000037,0.000033,0.000039,0.000058,0.000094,0.000129,0.000162,0.000189,0.000159,0.000076,0.000035,0.000222,0.000407,0.000664,0.000590,0.000323,0.000238,0.000103,0.000022,0.000018,0.000037,0.000022,0.000026,0.000011,0.000020,0.000021,0.000017,0.000005,0.000013,0.000025,0.000030
26,,,,,,,,,,,,,,0.000010,0.000305,0.000214,0.000189,0.000160,0.000261,0.000397,0.000600,0.000668,0.000745,0.000515,0.000284,0.000182,0.000137,0.000130,0.000053,0.000021,0.000021,0.000021,0.000024,0.000028,0.000026,0.000086,0.000094,0.000028,0.000045,0.000018,0.000036,0.000045,0.000048,0.000030,0.000061,0.000069,0.000006,0.000013,0.000028,0.000024
27,,,,,,,,,,,,,,0.000009,0.000103,0.000077,0.000054,0.000033,0.000025,0.000036,0.000031,0.000037,0.000047,0.000048,0.000051,0.000065,0.000075,0.000072,0.000037,0.000019,0.000036,0.000060,0.000086,0.000133,0.000092,0.000105,0.000087,0.000087,0.000020,0.000031,0.000037,0.000043,0.000050,0.000070,0.000022,0.000143,0.000011,0.000012,0.000039,0.000045
28,,,,,,,,,,,,,,0.000008,0.000525,0.000961,0.001644,0.000434,0.000118,0.000061,0.000038,0.000030,0.000042,0.000045,0.000064,0.000080,0.000082,0.000109,0.000051,0.000030,0.000083,0.000124,0.000149,0.000095,0.000070,0.000090,0.000078,0.000020,0.000020,0.000021,0.000028,0.000037,0.000048,0.000021,0.000025,0.000034,0.000006,0.000012,0.000036,0.000040
29,,,,,,,,,,,,,,0.000008,0.000175,0.000144,0.000118,0.000085,0.000175,0.000398,0.000556,0.000666,0.001081,0.001313,0.001525,0.001517,0.001362,0.000949,0.000188,0.000033,0.000043,0.000024,0.000021,0.000027,0.000046,0.000069,0.000054,0.000014,0.000013,0.000015,0.000014,0.000014,0.000023,0.000016,0.000020,0.000012,0.000005,0.000011,0.000018,0.000019
30,,,,,,,,,,,,,,0.000008,0.000307,0.000501,0.000792,0.000698,0.000604,0.000401,0.000192,0.000097,0.000067,0.000049,0.000055,0.000065,0.000072,0.000075,0.000031,0.000014,0.000019,0.000015,0.000018,0.000026,0.000033,0.000046,0.000053,0.000011,0.000014,0.000011,0.000023,0.000049,0.000046,0.000021,0.000015,0.000017,0.000003,0.000007,0.000024,0.000027
31,,,,,,,,,,,,,,0.000012,0.000226,0.001102,0.000105,0.000044,0.000033,0.000036,0.000037,0.000060,0.000121,0.000193,0.000317,0.000518,0.000608,0.000643,0.000174,0.000046,0.000057,0.000040,0.000126,0.000373,0.000448,0.000593,0.000223,0.000028,0.000049,0.000035,0.000093,0.000055,0.000047,0.000053,0.000027,0.000025,0.000008,0.000014,0.000037,0.000034
32,,,,,,,,,,,,,,0.000013,0.000364,0.000227,0.000133,0.000063,0.000030,0.000018,0.000024,0.000028,0.000039,0.000032,0.000063,0.000080,0.000090,0.000104,0.000052,0.000021,0.000027,0.000020,0.000014,0.000037,0.000153,0.000544,0.000910,0.000209,0.000104,0.000019,0.000030,0.000041,0.000058,0.000025,0.000027,0.000044,0.000016,0.000067,0.000213,0.000162
33,,,,,,,,,,,,,,0.000006,0.000174,0.000141,0.000102,0.000058,0.000091,0.000198,0.000334,0.000502,0.000777,0.000654,0.000651,0.000553,0.000559,0.000674,0.000184,0.000034,0.000039,0.000024,0.000024,0.000030,0.000038,0.000099,0.000064,0.000014,0.000024,0.000018,0.000057,0.000098,0.000176,0.000086,0.000061,0.000139,0.000007,0.000010,0.000050,0.000027
34,,,,,,,,,,,,,,0.000004,0.000117,0.000091,0.000061,0.000037,0.000033,0.000036,0.000052,0.000066,0.000068,0.000068,0.000093,0.000132,0.000105,0.000105,0.000040,0.000016,0.000019,0.000014,0.000019,0.000028,0.000044,0.000069,0.000063,0.000013,0.000017,0.000015,0.000041,0.000119,0.000261,0.000140,0.000147,0.000184,0.000008,0.000020,0.000057,0.000042
35,,,,,,,,,,,,,,0.000004,0.000068,0.000083,0.000117,0.000028,0.000031,0.000067,0.000149,0.000148,0.000143,0.000074,0.000061,0.000064,0.000076,0.000070,0.000049,0.000040,0.000407,0.000471,0.000584,0.000453,0.000277,0.000189,0.000091,0.000020,0.000017,0.000011,0.000023,0.000029,0.000032,0.000015,0.000017,0.000015,0.000004,0.000011,0.000024,0.000034
36,,,,,,,,,,,,,,0.000005,0.000102,0.000081,0.000061,0.000027,0.000024,0.000038,0.000044,0.000053,0.000068,0.000101,0.000212,0.000126,0.000124,0.000116,0.000049,0.000018,0.000026,0.000023,0.000023,0.000044,0.000072,0.000103,0.000064,0.000015,0.000020,0.000017,0.000041,0.000075,0.000166,0.000331,0.000151,0.000157,0.000008,0.000023,0.000043,0.000031
37,,,,,,,,,,,,,,0.000014,0.000401,0.000278,0.000159,0.000038,0.000047,0.000081,0.000119,0.000141,0.000218,0.000335,0.000547,0.000813,0.001127,0.001421,0.000795,0.000527,0.000807,0.000311,0.000210,0.000143,0.000413,0.000819,0.000707,0.000150,0.000111,0.000088,0.000234,0.000188,0.000195,0.000083,0.000099,0.000088,0.000016,0.000074,0.000107,0.000059
38,,,,,,,,,,,,,,0.000003,0.000074,0.000080,0.000184,0.000068,0.000070,0.000098,0.000098,0.000196,0.000118,0.000076,0.000065,0.000083,0.000090,0.000070,0.000117,0.000113,0.000351,0.000300,0.000464,0.000387,0.000180,0.000135,0.000083,0.000022,0.000043,0.000031,0.000058,0.000042,0.000043,0.000015,0.000017,0.000020,0.000004,0.000009,0.000028,0.000031
39,,,,,,,,,,,,,,0.000007,0.000170,0.000140,0.000114,0.000052,0.000048,0.000037,0.000039,0.000056,0.000065,0.000075,0.000063,0.000066,0.000068,0.000068,0.000041,0.000021,0.000045,0.000036,0.000078,0.000200,0.000357,0.000492,0.000286,0.000057,0.000128,0.000151,0.000765,0.001028,0.001342,0.000277,0.000118,0.000085,0.000005,0.000012,0.000030,0.000030
40,,,,,,,,,,,,,,0.000015,0.000187,0.000078,0.000046,0.000029,0.000023,0.000056,0.000182,0.000302,0.000662,0.000947,0.001371,0.001577,0.001236,0.000627,0.000142,0.000031,0.000053,0.000021,0.000021,0.000019,0.000028,0.000041,0.000037,0.000015,0.000014,0.000011,0.000031,0.000035,0.000036,0.000040,0.000023,0.000043,0.000010,0.000053,0.000334,0.000330
41,,,,,,,,,,,,,,0.000017,0.000378,0.000313,0.000146,0.000081,0.000040,0.000038,0.000043,0.000036,0.000039,0.000040,0.000055,0.000057,0.000087,0.000122,0.000047,0.000023,0.000067,0.000102,0.000203,0.000329,0.000709,0.000777,0.000329,0.000034,0.000044,0.000103,0.000125,0.000153,0.000156,0.000124,0.000048,0.000050,0.000013,0.000013,0.000050,0.000052
42,,,,,,,,,,,,,,0.000049,0.001075,0.000617,0.000241,0.000079,0.000079,0.000123,0.000307,0.000713,0.001059,0.001002,0.000793,0.000693,0.000581,0.000333,0.000077,0.000025,0.000033,0.000020,0.000020,0.000030,0.000030,0.000043,0.000041,0.000021,0.000015,0.000015,0.000024,0.000023,0.000033,0.000022,0.000018,0.000015,0.000007,0.000042,0.000387,0.000438
43,,,,,,,,,,,,,,0.000005,0.000107,0.000064,0.000043,0.000026,0.000026,0.000029,0.000036,0.000045,0.000042,0.000042,0.000058,0.000081,0.000085,0.000094,0.000056,0.000031,0.000113,0.000128,0.000167,0.000182,0.000156,0.000122,0.000064,0.000011,0.000016,0.000009,0.000023,0.000092,0.000203,0.000124,0.000091,0.000121,0.000018,0.000040,0.000101,0.000058
44,,,,,,,,,,,,,,0.000013,0.000186,0.000138,0.000150,0.000068,0.000035,0.000042,0.000044,0.000036,0.000028,0.000039,0.000052,0.000061,0.000065,0.000072,0.000044,0.000022,0.000032,0.000031,0.000040,0.000054,0.000035,0.000063,0.000049,0.000018,0.000019,0.000018,0.000028,0.000036,0.000026,0.000015,0.000020,0.000025,0.000015,0.000040,0.000080,0.000058
45,,,,,,,,,,,,,,0.000004,0.000125,0.000133,0.000064,0.000049,0.000106,0.000294,0.000588,0.000797,0.001175,0.001449,0.001931,0.002088,0.002072,0.001505,0.000353,0.000061,0.000077,0.000058,0.000057,0.000039,0.000021,0.000050,0.000048,0.000018,0.000016,0.000018,0.000035,0.000034,0.000027,0.000025,0.000015,0.000018,0.000005,0.000011,0.000032,0.000034
46,,,,,,,,,,,,,,0.000019,0.000940,0.001780,0.002511,0.001332,0.000550,0.000255,0.000097,0.000053,0.000054,0.000043,0.000044,0.000064,0.000074,0.000079,0.000040,0.000020,0.000035,0.000036,0.000043,0.000050,0.000110,0.000157,0.000286,0.000018,0.000023,0.000015,0.000031,0.000038,0.000049,0.000028,0.000018,0.000022,0.000004,0.000022,0.000042,0.000067
47,,,,,,,,,,,,,,0.000005,0.000098,0.000080,0.000054,0.000047,0.000041,0.000065,0.000155,0.000271,0.000613,0.001014,0.001858,0.002725,0.002967,0.002850,0.000771,0.000153,0.000151,0.000036,0.000029,0.000029,0.000038,0.000071,0.000043,0.000019,0.000027,0.000013,0.000027,0.000043,0.000029,0.000032,0.000028,0.000024,0.000006,0.000019,0.000041,0.000036
48,,,,,,,,,,,,,,0.000004,0.000083,0.000055,0.000041,0.000026,0.000029,0.000031,0.000037,0.000042,0.000041,0.000037,0.000045,0.000052,0.000053,0.000067,0.000036,0.000027,0.000024,0.000016,0.000027,0.000032,0.000052,0.000087,0.000097,0.000020,0.000017,0.000013,0.000027,0.000065,0.000147,0.000076,0.000094,0.000186,0.000029,0.000049,0.000106,0.000075
49,,,,,,,,,,,,,,0.000003,0.000079,0.000078,0.000051,0.000032,0.000032,0.000025,0.000038,0.000032,0.000039,0.000035,0.000045,0.000059,0.000048,0.000074,0.000051,0.000019,0.000039,0.000025,0.000025,0.000027,0.000052,0.000060,0.000038,0.000018,0.000021,0.000014,0.000038,0.000044,0.000044,0.000066,0.000120,0.000058,0.000032,0.000057,0.000070,0.000033
50,,,,,,,,,,,,,,0.000031,0.000335,0.000172,0.000082,0.000049,0.000027,0.000030,0.000050,0.000056,0.000070,0.000066,0.000071,0.000083,0.000169,0.000209,0.000067,0.000018,0.000038,0.000031,0.000033,0.000033,0.000047,0.000075,0.000057,0.000011,0.000020,0.000020,0.000099,0.000313,0.000395,0.000139,0.000088,0.000141,0.000015,0.000066,0.000589,0.000687
51,,,,,,,,,,,,,,0.000002,0.000088,0.000238,0.000250,0.000278,0.000161,0.000080,0.000036,0.000050,0.000023,0.000025,0.000028,0.000038,0.000061,0.000076,0.000139,0.000154,0.000224,0.000096,0.000124,0.000087,0.000054,0.000035,0.000042,0.000018,0.000051,0.000030,0.000054,0.000022,0.000033,0.000013,0.000012,0.000013,0.000002,0.000005,0.000016,0.000013
52,,,,,,,,,,,,,,0.000004,0.000102,0.000090,0.000068,0.000049,0.000028,0.000013,0.000025,0.000054,0.000075,0.000079,0.000158,0.000289,0.000614,0.000774,0.000680,0.000349,0.000484,0.000219,0.000149,0.000094,0.000127,0.000192,0.000142,0.000037,0.000037,0.000030,0.000124,0.000148,0.000148,0.000070,0.000075,0.000042,0.000014,0.000017,0.000043,0.000039
53,,,,,,,,,,,,,,0.000008,0.000097,0.000094,0.000052,0.000035,0.000034,0.000036,0.000024,0.000028,0.000040,0.000031,0.000042,0.000066,0.000057,0.000076,0.000030,0.000017,0.000020,0.000025,0.000020,0.000031,0.000034,0.000046,0.000046,0.000031,0.000023,0.000050,0.000255,0.000285,0.000342,0.000142,0.000087,0.000075,0.000008,0.000025,0.000027,0.000029
54,,,,,,,,,,,,,,0.000010,0.000275,0.000301,0.000245,0.000119,0.000117,0.000064,0.000042,0.000089,0.000113,0.000116,0.000114,0.000128,0.000119,0.000136,0.000078,0.000047,0.000106,0.000064,0.000187,0.000618,0.001086,0.001497,0.000797,0.000138,0.000217,0.000192,0.000454,0.000397,0.000457,0.000094,0.000044,0.000040,0.000004,0.000012,0.000026,0.000019
55,,,,,,,,,,,,,,0.000004,0.000072,0.000074,0.000040,0.000032,0.000022,0.000021,0.000029,0.000035,0.000061,0.000150,0.000143,0.000338,0.000755,0.001596,0.000838,0.000312,0.000719,0.000327,0.000186,0.000120,0.000085,0.000103,0.000069,0.000016,0.000019,0.000014,0.000030,0.000046,0.000052,0.000026,0.000023,0.000025,0.000005,0.000012,0.000031,0.000034
56,,,,,,,,,,,,,,0.000005,0.000094,0.000111,0.000069,0.000039,0.000042,0.000044,0.000051,0.000044,0.000059,0.000059,0.000076,0.000105,0.000145,0.000132,0.000061,0.000026,0.000041,0.000027,0.000026,0.000041,0.000080,0.000157,0.000142,0.000102,0.000102,0.000067,0.000044,0.000054,0.000048,0.000023,0.000022,0.000017,0.000006,0.000014,0.000027,0.000028
57,,,,,,,,,,,,,,0.000006,0.000147,0.000135,0.000056,0.000044,0.000057,0.000053,0.000073,0.000095,0.000099,0.000077,0.000135,0.000202,0.000361,0.000712,0.000896,0.000576,0.001192,0.000439,0.000168,0.000121,0.000126,0.000146,0.000111,0.000027,0.000033,0.000026,0.000054,0.000066,0.000079,0.000056,0.000051,0.000050,0.000007,0.000021,0.000047,0.000055
58,,,,,,,,,,,,,,0.000006,0.000157,0.000141,0.000073,0.000041,0.000023,0.000009,0.000033,0.000052,0.000111,0.000179,0.000466,0.000864,0.001582,0.001732,0.000718,0.000164,0.000174,0.000131,0.000043,0.000050,0.000052,0.000139,0.000122,0.000043,0.000034,0.000017,0.000065,0.000095,0.000139,0.000181,0.000100,0.000153,0.000009,0.000032,0.000068,0.000075
59,,,,,,,,,,,,,,0.000005,0.000112,0.000082,0.000071,0.000043,0.000033,0.000039,0.000050,0.000043,0.000129,0.000112,0.000126,0.000143,0.000253,0.000219,0.000084,0.000023,0.000036,0.000023,0.000027,0.000048,0.000061,0.000099,0.000136,0.000072,0.000178,0.000086,0.000250,0.000141,0.000084,0.000034,0.000030,0.000038,0.000004,0.000011,0.000038,0.000036
60,,,,,,,,,,,,,,0.000004,0.000101,0.000092,0.000045,0.000031,0.000021,0.000021,0.000024,0.000016,0.000029,0.000028,0.000031,0.000026,0.000028,0.000040,0.000034,0.000012,0.000021,0.000019,0.000028,0.000098,0.000313,0.000745,0.000717,0.000162,0.000211,0.000073,0.000120,0.000053,0.000036,0.000018,0.000016,0.000012,0.000005,0.000010,0.000021,0.000025
61,,,,,,,,,,,,,,0.000043,0.000902,0.000416,0.000221,0.000112,0.000055,0.000035,0.000033,0.000036,0.000051,0.000048,0.000050,0.000055,0.000074,0.000091,0.000045,0.000036,0.000051,0.000040,0.000042,0.000054,0.000048,0.000081,0.000066,0.000033,0.000031,0.000024,0.000045,0.000056,0.000047,0.000026,0.000037,0.000029,0.000012,0.000023,0.000051,0.000052
62,,,,,,,,,,,,,,0.000004,0.000089,0.000070,0.000050,0.000031,0.000034,0.000034,0.000028,0.000038,0.000035,0.000051,0.000068,0.000077,0.000090,0.000352,0.000279,0.000084,0.000247,0.000058,0.000044,0.000051,0.000078,0.000195,0.000281,0.000124,0.000116,0.000029,0.000064,0.000054,0.000075,0.000034,0.000028,0.000036,0.000013,0.000028,0.000040,0.000034
63,,,,,,,,,,,,,,0.000014,0.000274,0.000160,0.000067,0.000027,0.000020,0.000023,0.000022,0.000023,0.000024,0.000028,0.000022,0.000026,0.000027,0.000044,0.000028,0.000014,0.000022,0.000024,0.000027,0.000037,0.000053,0.000050,0.000039,0.000012,0.000012,0.000008,0.000020,0.000037,0.000051,0.000023,0.000027,0.000044,0.000011,0.000068,0.000422,0.000507
64,,,,,,,,,,,,,,0.000010,0.000193,0.000156,0.000119,0.000131,0.000356,0.000832,0.000955,0.000726,0.000529,0.000232,0.000134,0.000119,0.000074,0.000061,0.000037,0.000029,0.000033,0.000039,0.000046,0.000095,0.000075,0.000068,0.000090,0.000028,0.000028,0.000020,0.000054,0.000053,0.000079,0.000082,0.000055,0.000052,0.000006,0.000017,0.000058,0.000102
65,,,,,,,,,,,,,,0.000007,0.000393,0.000757,0.001526,0.001283,0.001071,0.000688,0.000391,0.000184,0.000118,0.000102,0.000174,0.000254,0.000438,0.000791,0.000539,0.000235,0.000761,0.000415,0.000317,0.000231,0.000167,0.000144,0.000088,0.000016,0.000022,0.000034,0.000260,0.000356,0.000386,0.000136,0.000060,0.000056,0.000004,0.000016,0.000036,0.000041
66,,,,,,,,,,,,,,0.000026,0.000597,0.000523,0.000389,0.000112,0.000055,0.000035,0.000031,0.000024,0.000049,0.000027,0.000043,0.000038,0.000037,0.000043,0.000037,0.000022,0.000023,0.000026,0.000020,0.000031,0.000067,0.000105,0.000074,0.000019,0.000025,0.000026,0.000215,0.000523,0.000690,0.000153,0.000115,0.000160,0.000010,0.000036,0.000163,0.000127
