trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,0,0.0,left,202,379,13.0257,24.4393,11.4136,0,1,
1,0,0.0,left,416,581,26.8252,37.4650,10.6398,1,1,
2,0,0.0,left,630,782,40.6247,50.4262,9.8015,1,1,
3,0,0.0,left,831,999,53.5859,64.4191,10.8332,1,1,
4,0,0.0,left,1042,1219,67.1919,78.6055,11.4136,1,1,
5,0,0.0,left,1243,1781,80.1531,114.8453,34.6922,1,1,
6,0,0.0,left,1876,2042,120.9713,131.6756,10.7043,1,1,
7,0,0.0,left,2111,2302,136.1249,148.4413,12.3164,0,1,
8,0,0.0,left,2313,2483,149.1506,160.1128,10.9622,1,1,
9,0,0.0,left,2522,2690,162.6277,173.4610,10.8332,1,1,
10,0,0.0,left,2762,2975,178.1038,191.8388,13.7350,1,1,
11,0,0.0,left,3048,3228,196.5461,208.1531,11.6071,1,1,
12,0,0.0,left,3324,3568,214.3436,230.0776,15.7340,1,1,
13,0,0.0,left,3635,3857,234.3980,248.7134,14.3154,1,1,
14,0,0.0,left,3882,4054,250.3254,261.4166,11.0912,1,1,
15,0,0.0,left,4115,4332,265.3501,279.3431,13.9929,1,1,
16,0,0.0,left,4372,4570,281.9224,294.6902,12.7678,1,1,
17,0,0.0,left,4593,4792,296.1733,309.0055,12.8322,1,1,
18,0,1.0,left,5758,5930,371.2967,382.3879,11.0912,0,1,
19,0,1.0,left,6057,6292,390.5773,405.7310,15.1537,1,1,
20,0,1.0,left,6327,6606,407.9879,425.9788,17.9909,1,1,
21,0,1.0,left,6633,6855,427.7199,442.0353,14.3154,1,1,
22,0,1.0,left,6874,7220,443.2605,465.5718,22.3113,1,1,
23,0,1.0,left,7269,7902,468.7315,509.5496,40.8181,1,1,
24,0,1.0,left,7931,8141,511.4196,524.9612,13.5416,1,1,
25,0,1.0,left,8196,8424,528.5078,543.2101,14.7023,1,1,
26,0,1.0,left,8498,8767,547.9819,565.3280,17.3461,1,1,
27,0,1.0,left,8785,8954,566.4887,577.3864,10.8977,1,1,
28,0,1.0,left,9011,9233,581.0620,595.3773,14.3154,1,1,
29,0,1.0,left,9284,9489,598.6660,611.8851,13.2191,1,1,
30,0,1.0,left,9535,9796,614.8514,631.6816,16.8302,1,1,
31,0,1.0,left,9846,10131,634.9058,653.2836,18.3778,1,1,
32,0,1.0,left,10151,10340,654.5733,666.7607,12.1874,1,1,
33,0,1.0,left,10411,10614,671.3390,684.4292,13.0902,1,1,
34,0,2.0,left,11557,11764,745.2373,758.5854,13.3481,1,1,
35,0,2.0,left,11777,11964,759.4237,771.4821,12.0584,1,1,
36,0,2.0,left,12002,12231,773.9325,788.6992,14.7668,1,1,
37,0,2.0,left,12284,12490,792.1169,805.4005,13.2836,1,1,
38,0,2.0,left,12577,12805,811.0106,825.7128,14.7023,1,1,
39,0,2.0,left,12855,13049,828.9370,841.4469,12.5098,1,1,
40,0,2.0,left,13101,13263,844.8000,855.2463,10.4463,1,1,
41,0,2.0,left,13309,13516,858.2126,871.5607,13.3481,1,1,
42,0,2.0,left,13588,13779,876.2035,888.5199,12.3164,1,1,
43,0,2.0,left,13820,13994,891.1637,902.3839,11.2202,1,1,
44,0,2.0,left,14061,14261,906.7043,919.6010,12.8967,1,1,
