trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,5,0.0,right,178,700,11.4781,45.1385,33.6605,1,1,
1,5,0.0,left,737,1114,47.5244,71.8348,24.3103,0,1,
2,5,0.0,right,1171,1444,75.5103,93.1144,17.6040,1,1,
3,5,0.0,left,1518,1926,97.8861,124.1955,26.3093,1,1,
4,5,0.0,right,1961,2169,126.4524,139.8650,13.4126,1,1,
5,5,0.0,left,2203,2409,142.0574,155.3411,13.2836,1,1,
6,5,0.0,right,2489,2790,160.4997,179.9093,19.4096,1,1,
7,5,0.0,left,2855,3027,184.1008,195.1919,11.0912,1,1,
8,5,0.0,right,3054,3393,196.9330,218.7929,21.8599,1,1,
9,5,0.0,right,3427,4261,220.9854,274.7647,53.7793,1,1,
10,5,0.0,left,4335,4564,279.5365,294.3033,14.7668,1,1,
11,5,0.0,left,4627,4883,298.3657,314.8736,16.5078,1,1,
12,5,1.0,left,5823,6100,375.4882,393.3501,17.8620,1,1,
13,5,1.0,left,6125,6274,394.9622,404.5703,9.6081,1,1,
14,5,1.0,left,6311,6485,406.9562,418.1763,11.2202,1,1,
15,5,1.0,right,6546,6872,422.1098,443.1315,21.0217,1,1,
16,5,1.0,left,6900,7232,444.9370,466.3456,21.4086,0,1,
17,5,1.0,left,7271,7489,468.8605,482.9179,14.0574,1,1,
18,5,1.0,left,7558,7807,487.3673,503.4237,16.0564,0,1,
19,5,1.0,left,7832,8042,505.0358,518.5773,13.5416,1,1,
20,5,1.0,right,8058,8371,519.6091,539.7924,20.1834,1,1,
21,5,1.0,left,8387,8586,540.8242,553.6564,12.8322,1,1,
22,5,1.0,right,8613,8910,555.3975,574.5491,19.1516,1,1,
23,5,1.0,right,8929,9200,575.7743,593.2494,17.4751,1,1,
24,5,1.0,right,9274,9552,598.0212,615.9476,17.9264,1,1,
25,5,1.0,right,9570,9775,617.1083,630.3275,13.2191,1,1,
26,5,1.0,right,9853,9989,635.3572,644.1270,8.7698,0,1,
27,5,1.0,right,10066,10911,649.0922,703.5809,54.4887,1,1,
28,5,2.0,left,11849,12021,764.0665,775.1577,11.0912,1,1,
29,5,2.0,left,12093,12254,779.8005,790.1824,10.3819,1,1,
30,5,2.0,right,12328,12527,794.9542,807.7864,12.8322,1,1,
31,5,2.0,right,12597,12732,812.3003,821.0055,8.7053,0,1,
32,5,2.0,right,12873,13714,830.0977,884.3285,54.2307,1,1,
33,5,2.0,right,13755,14005,886.9723,903.0932,16.1209,1,1,
34,5,2.0,left,14020,14203,904.0605,915.8610,11.8005,1,1,
35,5,2.0,left,14282,14534,920.9552,937.2050,16.2499,1,1,
36,5,2.0,right,14558,14744,938.7526,950.7466,11.9940,1,1,
37,5,2.0,right,14812,15098,955.1315,973.5738,18.4423,1,1,
38,5,2.0,left,15120,15386,974.9924,992.1451,17.1526,1,1,
39,5,2.0,right,15429,15748,994.9179,1015.4882,20.5703,1,1,
40,5,2.0,left,15815,16014,1019.8086,1032.6408,12.8322,1,1,
41,5,2.0,left,16035,16249,1033.9950,1047.7945,13.7995,1,1,
42,5,2.0,left,16424,16737,1059.0791,1079.2625,20.1834,1,1,
43,5,3.0,left,17675,17852,1139.7481,1151.1617,11.4136,1,1,
44,5,3.0,right,17928,18189,1156.0625,1172.8927,16.8302,1,1,
45,5,3.0,right,18209,18399,1174.1824,1186.4343,12.2519,1,1,
46,5,3.0,left,18484,18671,1191.9154,1203.9738,12.0584,1,1,
47,5,3.0,left,18709,18941,1206.4242,1221.3844,14.9602,1,1,
48,5,3.0,left,19024,19199,1226.7365,1238.0212,11.2846,1,1,
49,5,3.0,right,19218,19430,1239.2463,1252.9169,13.6705,1,1,
50,5,3.0,left,19486,19723,1256.5280,1271.8106,15.2826,1,1,
51,5,3.0,right,19749,19929,1273.4872,1285.0942,11.6071,1,1,
52,5,3.0,right,19950,20130,1286.4484,1298.0554,11.6071,1,1,
53,5,3.0,right,20178,20355,1301.1506,1312.5642,11.4136,1,1,
54,5,3.0,right,20436,20625,1317.7874,1329.9748,12.1874,1,1,
55,5,3.0,left,20702,20909,1334.9401,1348.2882,13.3481,1,1,
56,5,3.0,right,20917,21207,1348.8040,1367.5043,18.7003,1,1,
57,5,3.0,right,21277,21903,1372.0181,1412.3849,40.3668,1,1,
58,5,3.0,left,21970,22197,1416.7053,1431.3431,14.6378,1,1,
59,5,3.0,right,22246,22593,1434.5028,1456.8786,22.3758,1,1,
60,5,4.0,right,23531,24139,1517.3642,1556.5703,39.2060,0,1,
