trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,0,0.0,left,227,454,14.5280,29.0560,14.5280,0,1,
1,0,0.0,left,494,672,31.6160,43.0080,11.3920,0,1,
2,0,0.0,left,746,985,47.7440,63.0400,15.2960,0,1,
3,0,0.0,left,1033,1265,66.1120,80.9600,14.8480,0,1,
4,0,0.0,left,1324,1564,84.7360,100.0960,15.3600,0,1,
5,0,0.0,left,1645,1886,105.2800,120.7040,15.4240,0,1,
6,0,0.0,left,1921,2090,122.9440,133.7600,10.8160,0,1,
7,0,0.0,left,2145,2343,137.2800,149.9520,12.6720,0,1,
8,0,0.0,left,2386,2545,152.7040,162.8800,10.1760,0,1,
9,0,0.0,left,2564,2724,164.0960,174.3360,10.2400,0,1,
10,0,0.0,left,2788,2939,178.4320,188.0960,9.6640,0,1,
11,0,0.0,left,2963,3092,189.6320,197.8880,8.2560,0,1,
12,0,0.0,left,3142,3270,201.0880,209.2800,8.1920,0,1,
13,0,0.0,left,3332,3499,213.2480,223.9360,10.6880,0,1,
14,0,0.0,left,3543,3683,226.7520,235.7120,8.9600,0,1,
15,0,0.0,left,3694,3834,236.4160,245.3760,8.9600,0,1,
16,0,0.0,left,3854,4005,246.6560,256.3200,9.6640,0,1,
17,0,0.0,left,4060,4263,259.8400,272.8320,12.9920,0,1,
18,0,0.0,left,4308,4503,275.7120,288.1920,12.4800,0,1,
19,0,0.0,left,4586,4802,293.5040,307.3280,13.8240,0,1,
20,0,1.0,left,5741,5895,367.4240,377.2800,9.8560,0,1,
21,0,1.0,left,5919,6069,378.8160,388.4160,9.6000,0,1,
22,0,1.0,left,6085,6222,389.4400,398.2080,8.7680,0,1,
23,0,1.0,left,6238,6400,399.2320,409.6000,10.3680,0,1,
24,0,1.0,left,6436,6601,411.9040,422.4640,10.5600,0,1,
25,0,1.0,left,6674,6855,427.1360,438.7200,11.5840,0,1,
26,0,1.0,left,6881,7114,440.3840,455.2960,14.9120,0,1,
27,0,1.0,left,7204,7391,461.0560,473.0240,11.9680,0,1,
28,0,1.0,left,7426,7613,475.2640,487.2320,11.9680,0,1,
29,0,1.0,left,7698,7861,492.6720,503.1040,10.4320,0,1,
30,0,1.0,left,7936,8091,507.9040,517.8240,9.9200,0,1,
31,0,1.0,left,8179,8344,523.4560,534.0160,10.5600,0,1,
32,0,1.0,left,8367,8528,535.4880,545.7920,10.3040,0,1,
33,0,1.0,left,8610,8760,551.0400,560.6400,9.6000,0,1,
34,0,1.0,left,8838,8992,565.6320,575.4880,9.8560,0,1,
35,0,1.0,left,9069,9238,580.4160,591.2320,10.8160,0,1,
36,0,1.0,left,9272,9404,593.4080,601.8560,8.4480,0,1,
37,0,1.0,left,9469,9602,606.0160,614.5280,8.5120,0,1,
38,0,1.0,left,9668,9819,618.7520,628.4160,9.6640,0,1,
39,0,1.0,left,9841,10001,629.8240,640.0640,10.2400,0,1,
40,0,2.0,left,10940,11097,700.1600,710.2080,10.0480,0,1,
41,0,2.0,left,11123,11293,711.8720,722.7520,10.8800,0,1,
42,0,2.0,left,11349,11516,726.3360,737.0240,10.6880,0,1,
43,0,2.0,left,11572,11757,740.6080,752.4480,11.8400,0,1,
44,0,2.0,left,11790,11937,754.5600,763.9680,9.4080,0,1,
45,0,2.0,left,12000,12126,768.0000,776.0640,8.0640,0,1,
46,0,2.0,left,12184,12310,779.7760,787.8400,8.0640,0,1,
47,0,2.0,left,12385,12554,792.6400,803.4560,10.8160,0,1,
48,0,2.0,left,12602,12721,806.5280,814.1440,7.6160,0,1,
49,0,2.0,left,12733,12842,814.9120,821.8880,6.9760,0,1,
50,0,2.0,left,12863,12977,823.2320,830.5280,7.2960,0,1,
51,0,2.0,left,13061,13172,835.9040,843.0080,7.1040,0,1,
52,0,2.0,left,13204,13322,845.0560,852.6080,7.5520,0,1,
53,0,2.0,left,13378,13507,856.1920,864.4480,8.2560,0,1,
54,0,2.0,left,13545,13664,866.8800,874.4960,7.6160,0,1,
55,0,2.0,left,13737,13890,879.1680,888.9600,9.7920,0,1,
56,0,2.0,left,13965,14104,893.7600,902.6560,8.8960,0,1,
57,0,2.0,left,14131,14262,904.3840,912.7680,8.3840,0,1,
58,0,2.0,left,14346,14500,918.1440,928.0000,9.8560,0,1,
59,0,2.0,left,14555,14680,931.5200,939.5200,8.0000,0,1,
