trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,0,0.0,left,184,481,11.9010,31.1107,19.2097,1,1,
1,0,0.0,left,549,764,35.5088,49.4149,13.9060,1,1,
2,0,0.0,left,839,1066,54.2658,68.9480,14.6822,1,1,
3,0,0.0,left,1076,1282,69.5947,82.9186,13.3239,1,1,
4,0,0.0,left,1305,1504,84.4063,97.2774,12.8711,0,1,
5,0,0.0,left,1523,1670,98.5063,108.0141,9.5078,0,1,
6,0,0.0,left,1714,1858,110.8600,120.1738,9.3138,0,1,
7,0,0.0,left,1901,2070,122.9550,133.8858,10.9308,1,1,
8,0,0.0,left,2094,2261,135.4381,146.2395,10.8014,1,1,
9,0,0.0,left,2291,2505,148.1799,162.0212,13.8413,1,1,
10,0,0.0,left,2521,2718,163.0561,175.7979,12.7418,1,1,
11,0,0.0,left,2745,2960,177.5442,191.4502,13.9060,1,1,
12,0,0.0,left,3020,3232,195.3310,209.0430,13.7120,1,1,
13,0,0.0,left,3254,3473,210.4659,224.6306,14.1647,1,1,
14,0,0.0,left,3559,3740,230.1930,241.8999,11.7069,1,1,
15,0,0.0,left,3810,4061,246.4275,262.6620,16.2345,1,1,
16,0,0.0,left,4143,4317,267.9656,279.2198,11.2542,1,1,
17,0,0.0,left,4331,4550,280.1253,294.2900,14.1647,0,1,
18,0,0.0,left,4573,4737,295.7777,306.3850,10.6074,1,1,
19,0,0.0,left,4825,5029,312.0768,325.2713,13.1945,0,1,
20,0,1.0,left,5984,6325,387.0399,409.0955,22.0556,1,1,
21,0,1.0,left,6403,6632,414.1405,428.9520,14.8115,1,1,
22,0,1.0,left,6662,6878,430.8924,444.8631,13.9707,1,1,
23,0,1.0,left,6952,7228,449.6493,467.5008,17.8514,1,1,
24,0,1.0,left,7263,7493,469.7645,484.6407,14.8762,1,1,
25,0,1.0,left,7564,7807,489.2329,504.9500,15.7170,1,1,
26,0,1.0,left,8368,8556,541.2350,553.3946,12.1597,1,1,
27,0,1.0,left,8608,8922,556.7580,577.0672,20.3092,1,1,
28,0,1.0,left,8972,9195,580.3012,594.7246,14.4234,1,1,
29,0,1.0,left,9287,9557,600.6751,618.1385,17.4634,1,1,
30,0,1.0,left,9617,9859,622.0192,637.6716,15.6523,1,1,
31,0,1.0,left,9872,10136,638.5124,655.5877,17.0753,1,1,
32,0,1.0,left,10163,10334,657.3340,668.3941,11.0601,1,1,
33,0,1.0,left,10351,10524,669.4937,680.6832,11.1895,1,1,
34,0,1.0,left,10587,10756,684.7580,695.6887,10.9308,1,1,
35,0,2.0,left,11697,12005,756.5518,776.4730,19.9212,1,1,
36,0,2.0,left,12017,12208,777.2491,789.6028,12.3537,1,1,
37,0,2.0,left,12242,12462,791.8019,806.0313,14.2294,1,1,
38,0,2.0,left,12546,12748,811.4644,824.5296,13.0652,1,1,
39,0,2.0,left,12807,13026,828.3456,842.5104,14.1647,1,1,
40,0,2.0,left,13110,13358,847.9434,863.9838,16.0404,1,1,
41,0,2.0,left,13427,13634,868.4467,881.8353,13.3886,1,1,
42,0,2.0,left,13716,13915,887.1390,900.0101,12.8711,1,1,
43,0,2.0,left,13933,14185,901.1743,917.4735,16.2991,1,1,
44,0,2.0,left,14232,14442,920.5134,934.0960,13.5826,1,1,
45,0,2.0,left,14491,14687,937.2653,949.9424,12.6771,1,1,
46,0,2.0,left,14707,14876,951.2360,962.1668,10.9308,1,1,
47,0,2.0,left,14927,15188,965.4654,982.3466,16.8813,1,1,
48,0,2.0,left,15266,15475,987.3916,1000.9096,13.5179,1,1,
49,0,2.0,left,15543,15716,1005.3077,1016.4972,11.1895,1,1,
50,0,2.0,left,15772,15952,1020.1193,1031.7615,11.6422,1,1,
51,0,2.0,left,16024,16255,1036.4184,1051.3593,14.9409,0,1,
52,0,2.0,left,16306,16543,1054.6579,1069.9869,15.3290,1,1,
53,0,3.0,left,17483,17782,1130.7852,1150.1243,19.3391,1,1,
54,0,3.0,left,17873,18091,1156.0101,1170.1102,14.1001,1,1,
55,0,3.0,left,18132,18294,1172.7620,1183.2400,10.4780,1,1,
56,0,3.0,left,18310,18497,1184.2749,1196.3699,12.0950,0,1,
57,0,3.0,left,18519,18672,1197.7928,1207.6887,9.8959,1,1,
58,0,3.0,left,18747,18914,1212.5397,1223.3411,10.8014,1,1,
59,0,3.0,left,18960,19161,1226.3163,1239.3168,13.0005,1,1,
60,0,3.0,left,19218,19405,1243.0035,1255.0985,12.0950,1,1,
61,0,3.0,left,19439,19644,1257.2976,1270.5568,13.2592,0,1,
62,0,3.0,left,19709,19905,1274.7610,1287.4381,12.6771,1,1,
63,0,3.0,left,19914,20077,1288.0202,1298.5629,10.5427,1,1,
64,0,3.0,left,20130,20319,1301.9909,1314.2153,12.2244,1,1,
65,0,3.0,left,20355,20565,1316.5437,1330.1263,13.5826,1,1,
66,0,3.0,left,20602,20827,1332.5195,1347.0723,14.5528,1,1,
67,0,3.0,left,20876,21063,1350.2415,1362.3365,12.0950,1,1,
68,0,3.0,left,21144,21310,1367.5755,1378.3123,10.7367,0,1,
69,0,3.0,left,21347,21575,1380.7054,1395.4522,14.7468,1,1,
70,0,3.0,left,21595,22648,1396.7458,1464.8530,68.1071,1,1,
71,0,4.0,left,23599,24003,1526.3628,1552.4932,26.1304,1,1,
72,0,4.0,left,24089,24245,1558.0556,1568.1455,10.0899,1,1,
73,0,4.0,left,24265,24415,1569.4391,1579.1410,9.7019,1,1,
74,0,4.0,left,24428,24608,1579.9818,1591.6241,11.6422,1,1,
75,0,4.0,left,24675,24890,1595.9576,1609.8636,13.9060,1,1,
76,0,4.0,left,24944,25147,1613.3562,1626.4861,13.1299,1,1,
77,0,4.0,left,25179,25365,1628.5558,1640.5862,12.0303,1,1,
78,0,4.0,left,25454,25626,1646.3426,1657.4674,11.1248,0,1,
79,0,4.0,left,25676,25866,1660.7014,1672.9904,12.2890,1,1,
80,0,4.0,left,25890,26072,1674.5427,1686.3143,11.7716,1,1,
81,0,4.0,left,26159,26334,1691.9414,1703.2602,11.3188,1,1,
82,0,4.0,left,26375,26621,1705.9121,1721.8231,15.9111,1,1,
83,0,4.0,left,26704,26881,1727.1915,1738.6397,11.4482,1,1,
84,0,4.0,left,26942,27806,1742.5851,1798.4679,55.8828,1,1,
85,0,4.0,left,27884,28075,1803.5129,1815.8666,12.3537,1,1,
86,0,4.0,left,28155,28367,1821.0409,1834.7529,13.7120,1,1,
87,0,5.0,left,29319,29575,1896.3274,1912.8853,16.5579,1,1,
88,0,5.0,right,29622,29915,1915.9252,1934.8762,18.9510,1,1,
89,0,5.0,right,29973,30176,1938.6276,1951.7575,13.1299,1,1,
90,0,5.0,left,30210,30438,1953.9565,1968.7034,14.7468,1,1,
91,0,5.0,right,30463,30686,1970.3204,1984.7438,14.4234,1,1,
92,0,5.0,left,30704,30886,1985.9080,1997.6796,11.7716,0,1,
93,0,5.0,left,30922,31091,2000.0081,2010.9389,10.9308,1,1,
94,0,5.0,left,31112,31277,2012.2971,2022.9692,10.6721,1,1,
95,0,5.0,left,31310,31490,2025.1036,2036.7458,11.6422,1,1,
96,0,5.0,left,31507,31682,2037.8454,2049.1642,11.3188,1,1,
97,0,5.0,left,31695,31886,2050.0051,2062.3588,12.3537,0,1,
98,0,5.0,right,31934,32222,2065.4634,2084.0910,18.6276,1,1,
99,0,5.0,left,32250,32412,2085.9020,2096.3800,10.4780,1,1,
100,0,5.0,right,32441,32652,2098.2557,2111.9030,13.6473,0,1,
101,0,5.0,right,32717,32957,2116.1071,2131.6301,15.5230,1,1,
102,0,5.0,left,33011,33216,2135.1228,2148.3820,13.2592,1,1,
103,0,5.0,right,33226,33494,2149.0288,2166.3628,17.3340,1,1,
104,0,5.0,right,33545,33729,2169.6614,2181.5624,11.9010,1,1,
105,0,5.0,right,33764,33939,2183.8262,2195.1450,11.3188,0,1,
106,0,5.0,right,33984,34203,2198.0556,2212.2203,14.1647,1,1,
107,0,5.0,right,34244,34481,2214.8722,2230.2011,15.3290,1,1,
108,0,5.0,left,34516,34689,2232.4649,2243.6544,11.1895,1,1,
109,0,5.0,left,34772,34940,2249.0227,2259.8888,10.8661,1,1,
110,0,5.0,left,34952,35170,2260.6650,2274.7650,14.1001,1,1,
111,0,5.0,right,35182,35436,2275.5412,2291.9697,16.4285,1,1,
112,0,5.0,right,35514,35771,2297.0147,2313.6372,16.6225,1,1,
113,0,5.0,left,35838,36033,2317.9707,2330.5831,12.6124,1,1,
114,0,5.0,left,36055,36233,2332.0061,2343.5189,11.5129,1,1,
115,0,5.0,left,36263,36417,2345.4593,2355.4199,9.9606,1,1,
116,0,5.0,right,36452,36664,2357.6837,2371.3957,13.7120,1,1,
117,0,5.0,left,36712,36926,2374.5003,2388.3416,13.8413,1,1,
118,0,5.0,left,36986,37239,2392.2223,2408.5862,16.3638,1,1,
119,0,5.0,right,37263,37550,2410.1385,2428.7014,18.5629,1,1,
120,0,5.0,right,37569,37756,2429.9303,2442.0253,12.0950,1,1,
121,0,5.0,left,37812,38048,2445.6473,2460.9116,15.2643,1,1,
122,0,5.0,left,38078,38273,2462.8519,2475.4644,12.6124,1,1,
123,0,5.0,left,38286,38464,2476.3052,2487.8181,11.5129,1,1,
124,0,5.0,right,38505,38706,2490.4699,2503.4704,13.0005,1,1,
