trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,3,0.0,left,189,448,12.1874,28.8887,16.7013,1,1,
1,3,0.0,left,493,696,31.7904,44.8806,13.0902,1,1,
2,3,0.0,left,753,1014,48.5562,65.3864,16.8302,1,1,
3,3,0.0,left,1065,1264,68.6751,81.5073,12.8322,1,1,
4,3,0.0,left,1274,1616,82.1521,104.2055,22.0534,1,1,
5,3,0.0,left,1663,1941,107.2363,125.1627,17.9264,1,1,
6,3,0.0,left,1962,2183,126.5169,140.7678,14.2509,1,1,
7,3,0.0,left,2216,2447,142.8957,157.7914,14.8957,1,1,
8,3,0.0,left,2492,2687,160.6932,173.2675,12.5743,1,1,
9,3,0.0,left,2706,2913,174.4927,187.8408,13.3481,1,1,
10,3,0.0,left,2946,3121,189.9688,201.2534,11.2846,1,1,
11,3,0.0,left,3134,3381,202.0917,218.0191,15.9275,1,1,
12,3,0.0,left,3409,3576,219.8247,230.5935,10.7688,1,1,
13,3,0.0,left,3621,3801,233.4952,245.1023,11.6071,1,1,
14,3,0.0,left,3843,4085,247.8106,263.4156,15.6050,1,1,
15,3,0.0,left,4108,4334,264.8987,279.4720,14.5733,1,1,
16,3,0.0,left,4399,4606,283.6635,297.0116,13.3481,1,1,
17,3,0.0,left,4679,4862,301.7189,313.5194,11.8005,0,1,
18,3,1.0,left,5799,5968,373.9406,384.8383,10.8977,1,1,
19,3,1.0,left,6021,6222,388.2559,401.2171,12.9612,1,1,
20,3,1.0,left,6235,6469,402.0554,417.1446,15.0892,1,1,
21,3,1.0,left,6538,6769,421.5940,436.4897,14.8957,1,1,
22,3,1.0,left,6800,6985,438.4887,450.4181,11.9295,1,1,
23,3,1.0,left,7064,7269,455.5123,468.7315,13.2191,1,1,
24,3,1.0,left,7290,7484,470.0856,482.5955,12.5098,1,1,
25,3,1.0,left,7554,7736,487.1093,498.8453,11.7360,0,1,
26,3,1.0,left,7818,8023,504.1330,517.3521,13.2191,1,1,
27,3,1.0,left,8063,8221,519.9315,530.1199,10.1884,1,1,
28,3,1.0,left,8283,8446,534.1179,544.6287,10.5108,1,1,
29,3,1.0,left,8524,8668,549.6584,558.9441,9.2856,0,1,
30,3,1.0,left,8681,8851,559.7824,570.7446,10.9622,1,1,
31,3,1.0,left,8902,9078,574.0332,585.3824,11.3491,1,1,
32,3,1.0,left,9115,9309,587.7683,600.2781,12.5098,1,1,
33,3,1.0,left,9372,9533,604.3406,614.7224,10.3819,1,1,
34,3,1.0,left,9552,9718,615.9476,626.6519,10.7043,1,1,
35,3,1.0,left,9776,9965,630.3919,642.5793,12.1874,1,1,
36,3,1.0,left,9995,10169,644.5139,655.7340,11.2202,1,1,
37,3,1.0,left,10199,10367,657.6685,668.5018,10.8332,1,1,
38,3,2.0,left,11308,11475,729.1809,739.9496,10.7688,1,1,
39,3,2.0,left,11544,11736,744.3990,756.7798,12.3809,1,1,
40,3,2.0,left,11769,11956,758.9078,770.9662,12.0584,1,1,
41,3,2.0,left,11997,12187,773.6101,785.8620,12.2519,1,1,
42,3,2.0,left,12224,12382,788.2479,798.4363,10.1884,1,1,
43,3,2.0,left,12393,12551,799.1456,809.3340,10.1884,1,1,
44,3,2.0,left,12611,12790,813.2030,824.7456,11.5426,1,1,
45,3,2.0,left,12854,13011,828.8725,838.9965,10.1239,1,1,
46,3,2.0,left,13059,13225,842.0917,852.7960,10.7043,0,1,
47,3,2.0,left,13236,13390,853.5053,863.4358,9.9305,0,1,
48,3,2.0,left,13456,13610,867.6917,877.6222,9.9305,1,1,
49,3,2.0,left,13665,13873,881.1688,894.5814,13.4126,1,1,
50,3,2.0,left,13957,14136,899.9980,911.5406,11.5426,1,1,
51,3,2.0,left,14144,14294,912.0564,921.7290,9.6725,1,1,
52,3,2.0,left,14340,14514,924.6952,935.9154,11.2202,1,1,
53,3,2.0,left,14573,14739,939.7199,950.4242,10.7043,1,1,
54,3,2.0,left,14772,14930,952.5521,962.7406,10.1884,1,1,
55,3,2.0,left,14994,15160,966.8675,977.5718,10.7043,1,1,
56,3,2.0,left,15194,15358,979.7642,990.3395,10.5753,1,1,
57,3,2.0,left,15395,15581,992.7254,1004.7194,11.9940,1,1,
58,3,3.0,left,16521,16740,1065.3340,1079.4559,14.1219,1,1,
59,3,3.0,left,16780,16945,1082.0353,1092.6751,10.6398,1,1,
60,3,3.0,left,17005,17202,1096.5441,1109.2474,12.7033,1,1,
61,3,3.0,left,17281,17439,1114.3416,1124.5300,10.1884,1,1,
62,3,3.0,left,17457,17617,1125.6907,1136.0081,10.3174,1,1,
63,3,3.0,left,17652,17854,1138.2650,1151.2907,13.0257,1,1,
64,3,3.0,left,17914,18060,1155.1597,1164.5743,9.4146,1,1,
65,3,3.0,left,18145,18305,1170.0554,1180.3728,10.3174,1,1,
66,3,3.0,left,18383,18546,1185.4025,1195.9134,10.5108,1,1,
67,3,3.0,left,18609,18766,1199.9758,1210.0997,10.1239,1,1,
68,3,3.0,left,18853,19015,1215.7098,1226.1562,10.4463,1,1,
69,3,3.0,left,19041,19206,1227.8327,1238.4725,10.6398,1,1,
70,3,3.0,left,19265,19412,1242.2771,1251.7562,9.4791,1,1,
