trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,3,0.0,left,190,389,12.2890,25.1602,12.8711,1,1,
1,3,0.0,left,395,587,25.5483,37.9666,12.4184,1,1,
2,3,0.0,left,638,866,41.2653,56.0121,14.7468,1,1,
3,3,0.0,left,890,1077,57.5644,69.6594,12.0950,1,1,
4,3,0.0,left,1110,1279,71.7938,82.7246,10.9308,1,1,
5,3,0.0,left,1291,1452,83.5008,93.9141,10.4133,0,1,
6,3,0.0,left,1522,1663,98.4416,107.5614,9.1198,1,1,
7,3,0.0,left,1686,1822,109.0490,117.8454,8.7964,1,1,
8,3,0.0,left,1828,1964,118.2335,127.0298,8.7964,1,1,
9,3,0.0,left,2003,2177,129.5523,140.8065,11.2542,0,1,
10,3,0.0,left,2246,2383,145.2693,154.1304,8.8610,1,1,
11,3,0.0,left,2456,2593,158.8519,167.7130,8.8610,1,1,
12,3,0.0,left,2636,2802,170.4942,181.2309,10.7367,1,1,
13,3,0.0,left,2843,2986,183.8828,193.1319,9.2491,1,1,
14,3,0.0,left,3068,3206,198.4356,207.3613,8.9257,1,1,
15,3,0.0,left,3261,3419,210.9186,221.1379,10.2193,1,1,
16,3,0.0,left,3481,3632,225.1481,234.9146,9.7665,1,1,
17,3,0.0,left,3711,3883,240.0243,251.1491,11.1248,1,1,
18,3,0.0,left,3896,4027,251.9899,260.4629,8.4730,1,1,
19,3,0.0,left,4103,4274,265.3785,276.4386,11.0601,0,1,
20,3,1.0,left,5211,5447,337.0430,352.3072,15.2643,1,1,
21,3,1.0,left,5457,5592,352.9540,361.6857,8.7317,1,1,
22,3,1.0,left,5614,5754,363.1086,372.1637,9.0551,1,1,
23,3,1.0,left,5829,5993,377.0147,387.6220,10.6074,1,1,
24,3,1.0,left,6058,6228,391.8262,402.8216,10.9955,1,1,
25,3,1.0,left,6292,6454,406.9611,417.4391,10.4780,1,1,
26,3,1.0,left,6478,6614,418.9914,427.7878,8.7964,1,1,
27,3,1.0,left,6640,6787,429.4694,438.9773,9.5078,1,1,
28,3,1.0,left,6839,6981,442.3406,451.5250,9.1844,1,1,
29,3,1.0,left,7054,7200,456.2466,465.6897,9.4432,1,1,
30,3,1.0,left,7261,7418,469.6352,479.7898,10.1546,1,1,
31,3,1.0,left,7434,7575,480.8247,489.9444,9.1198,1,1,
32,3,1.0,left,7626,7761,493.2431,501.9747,8.7317,1,1,
33,3,1.0,left,7824,7962,506.0495,514.9752,8.9257,1,1,
34,3,1.0,left,8013,8138,518.2739,526.3588,8.0849,1,1,
35,3,1.0,left,8206,8376,530.7569,541.7524,10.9955,0,1,
36,3,1.0,left,8401,8524,543.3694,551.3249,7.9555,1,1,
37,3,1.0,left,8579,8749,554.8823,565.8777,10.9955,0,1,
38,3,1.0,left,8818,8940,570.3406,578.2314,7.8909,1,1,
39,3,1.0,left,8975,9104,580.4952,588.8388,8.3436,1,1,
40,3,2.0,left,10056,10244,650.4133,662.5730,12.1597,0,1,
41,3,2.0,left,10271,10430,664.3194,674.6033,10.2840,1,1,
42,3,2.0,left,10509,10680,679.7130,690.7731,11.0601,1,1,
43,3,2.0,left,10739,10873,694.5892,703.2562,8.6670,1,1,
44,3,2.0,left,10922,11086,706.4255,717.0328,10.6074,1,1,
45,3,2.0,left,11114,11254,718.8439,727.8989,9.0551,1,1,
46,3,2.0,left,11280,11410,729.5806,737.9889,8.4083,0,1,
47,3,2.0,left,11425,11541,738.9591,746.4618,7.5028,1,1,
48,3,2.0,left,11607,11753,750.7307,760.1738,9.4432,0,1,
49,3,2.0,left,11814,11953,764.1193,773.1097,8.9904,1,1,
50,3,2.0,left,12030,12173,778.0899,787.3391,9.2491,1,1,
51,3,2.0,left,12186,12311,788.1799,796.2648,8.0849,1,1,
52,3,2.0,left,12353,12498,798.9813,808.3598,9.3785,1,1,
53,3,2.0,left,12555,12706,812.0465,821.8130,9.7665,1,1,
54,3,2.0,left,12752,12885,824.7883,833.3906,8.6023,1,1,
55,3,2.0,left,12947,13089,837.4007,846.5851,9.1844,1,1,
56,3,2.0,left,13103,13229,847.4907,855.6402,8.1496,1,1,
57,3,2.0,left,13296,13424,859.9737,868.2527,8.2789,0,1,
58,3,2.0,left,13482,13602,872.0040,879.7655,7.7615,0,1,
59,3,2.0,left,13665,13792,883.8403,892.0546,8.2142,1,1,
60,3,3.0,left,14726,14912,952.4649,964.4952,12.0303,1,1,
61,3,3.0,left,14984,15117,969.1521,977.7544,8.6023,1,1,
62,3,3.0,left,15183,15309,982.0232,990.1728,8.1496,1,1,
63,3,3.0,left,15394,15544,995.6705,1005.3724,9.7019,1,1,
64,3,3.0,left,15588,15710,1008.2183,1016.1091,7.8909,1,1,
65,3,3.0,left,15741,15862,1018.1142,1025.9404,7.8262,1,1,
66,3,3.0,left,15914,16045,1029.3037,1037.7767,8.4730,0,1,
67,3,3.0,left,16060,16170,1038.7468,1045.8615,7.1147,1,1,
68,3,3.0,left,16228,16419,1049.6129,1061.9666,12.3537,1,1,
69,3,3.0,left,16439,16562,1063.2602,1071.2158,7.9555,1,1,
70,3,3.0,left,16567,16677,1071.5392,1078.6539,7.1147,1,1,
71,3,3.0,left,16727,16858,1081.8878,1090.3608,8.4730,1,1,
72,3,3.0,left,16877,17055,1091.5897,1103.1026,11.5129,1,1,
73,3,3.0,left,17123,17287,1107.5008,1118.1081,10.6074,1,1,
74,3,3.0,left,17335,17490,1121.2127,1131.2380,10.0253,1,1,
75,3,3.0,left,17554,17691,1135.3775,1144.2385,8.8610,1,1,
76,3,3.0,left,17707,17815,1145.2734,1152.2587,6.9853,1,1,
77,3,3.0,left,17874,18032,1156.0748,1166.2941,10.2193,1,1,
78,3,3.0,left,18105,18407,1171.0157,1190.5488,19.5331,1,1,
79,3,3.0,left,18476,18627,1195.0116,1204.7782,9.7665,1,1,
80,3,4.0,left,19563,19745,1265.3178,1277.0894,11.7716,1,1,
81,3,4.0,left,19816,19962,1281.6817,1291.1248,9.4432,1,1,
82,3,4.0,left,20005,20158,1293.9060,1303.8019,9.8959,1,1,
83,3,4.0,left,20164,20302,1304.1900,1313.1157,8.9257,1,1,
84,3,4.0,left,20378,20538,1318.0313,1328.3800,10.3487,1,1,
85,3,4.0,left,20549,20686,1329.0915,1337.9525,8.8610,1,1,
86,3,4.0,left,20741,20900,1341.5099,1351.7938,10.2840,1,1,
87,3,4.0,left,20955,21114,1355.3512,1365.6352,10.2840,1,1,
88,3,4.0,left,21171,21296,1369.3219,1377.4068,8.0849,1,1,
89,3,4.0,left,21363,21496,1381.7403,1390.3426,8.6023,1,1,
90,3,4.0,left,21574,21717,1395.3876,1404.6367,9.2491,1,1,
91,3,4.0,left,21792,21914,1409.4876,1417.3785,7.8909,1,1,
92,3,4.0,left,21999,22186,1422.8762,1434.9712,12.0950,0,1,
93,3,4.0,left,22226,22339,1437.5584,1444.8671,7.3087,1,1,
94,3,4.0,left,22412,22537,1449.5887,1457.6736,8.0849,1,1,
95,3,4.0,left,22619,22756,1462.9773,1471.8383,8.8610,1,1,
96,3,4.0,left,22821,22930,1476.0424,1483.0925,7.0500,1,1,
97,3,4.0,left,23448,23578,1516.5963,1525.0045,8.4083,0,1,
98,3,4.0,left,23626,23746,1528.1091,1535.8706,7.7615,1,1,
99,3,4.0,left,23827,23947,1541.1097,1548.8711,7.7615,1,1,
100,3,5.0,left,24883,25080,1609.4108,1622.1526,12.7418,1,1,
101,3,5.0,right,25123,25319,1624.9338,1637.6109,12.6771,1,1,
102,3,5.0,left,25371,25525,1640.9742,1650.9348,9.9606,0,1,
103,3,5.0,right,25544,25726,1652.1637,1663.9353,11.7716,1,1,
104,3,5.0,right,25784,25934,1667.6867,1677.3886,9.7019,1,1,
105,3,5.0,left,25958,26082,1678.9409,1686.9611,8.0202,1,1,
106,3,5.0,left,26087,26207,1687.2845,1695.0460,7.7615,1,1,
107,3,5.0,left,26280,26411,1699.7676,1708.2405,8.4730,1,1,
108,3,5.0,left,26458,26603,1711.2804,1720.6589,9.3785,0,1,
109,3,5.0,right,26625,26773,1722.0819,1731.6544,9.5725,1,1,
110,3,5.0,right,26814,26947,1734.3062,1742.9085,8.6023,1,1,
111,3,5.0,left,26976,27092,1744.7842,1752.2870,7.5028,1,1,
112,3,5.0,right,27132,27328,1754.8742,1767.5513,12.6771,1,1,
113,3,5.0,left,27353,27476,1769.1683,1777.1238,7.9555,1,1,
114,3,5.0,left,27499,27629,1778.6114,1787.0197,8.4083,1,1,
115,3,5.0,left,27645,27779,1788.0546,1796.7216,8.6670,1,1,
116,3,5.0,left,27814,27935,1798.9853,1806.8115,7.8262,1,1,
117,3,5.0,right,27943,28119,1807.3290,1818.7125,11.3835,1,1,
118,3,5.0,right,28133,28262,1819.6180,1827.9616,8.3436,1,1,
119,3,5.0,right,28268,28382,1828.3497,1835.7231,7.3734,1,1,
120,3,5.0,right,28388,28491,1836.1112,1842.7731,6.6620,1,1,
121,3,5.0,left,28564,28695,1847.4947,1855.9677,8.4730,1,1,
122,3,5.0,right,28736,28848,1858.6195,1865.8636,7.2441,1,1,
123,3,5.0,left,28888,28998,1868.4507,1875.5654,7.1147,1,1,
124,3,5.0,right,29056,29277,1879.3168,1893.6109,14.2941,1,1,
125,3,5.0,right,29292,29400,1894.5811,1901.5664,6.9853,0,1,
126,3,5.0,left,29466,29590,1905.8353,1913.8555,8.0202,0,1,
127,3,5.0,left,29631,29755,1916.5073,1924.5275,8.0202,1,1,
128,3,5.0,right,29768,29901,1925.3684,1933.9707,8.6023,1,1,
129,3,5.0,right,29911,30008,1934.6175,1940.8914,6.2739,0,1,
130,3,5.0,left,30032,30147,1942.4437,1949.8818,7.4381,1,1,
131,3,5.0,right,30206,30345,1953.6978,1962.6882,8.9904,1,1,
132,3,5.0,right,30368,30479,1964.1758,1971.3552,7.1794,1,1,
133,3,5.0,right,30503,30608,1972.9075,1979.6988,6.7913,1,1,
134,3,5.0,left,30641,30757,1981.8332,1989.3360,7.5028,1,1,
135,3,5.0,right,30799,30953,1992.0526,2002.0131,9.9606,1,1,
136,3,5.0,left,30987,31092,2004.2122,2011.0035,6.7913,1,1,
137,3,5.0,left,31113,31245,2012.3618,2020.8994,8.5376,1,1,
138,3,5.0,left,31267,31397,2022.3224,2030.7307,8.4083,2,1,
139,3,5.0,left,31425,31537,2032.5417,2039.7858,7.2441,1,1,
