trial_id,day,block_id,arm_label,start_frame,end_frame,start_time,end_time,duration_sec,reward_count,valid,notes
0,1,0.0,left,213,501,13.7767,32.4042,18.6276,0,1,
1,1,0.0,left,580,763,37.5139,49.3502,11.8363,1,1,
2,1,0.0,left,832,1017,53.8130,65.7787,11.9656,1,1,
3,1,0.0,left,1100,1272,71.1470,82.2719,11.1248,1,1,
4,1,0.0,left,1327,1524,85.8292,98.5710,12.7418,1,1,
5,1,0.0,left,1591,1782,102.9045,115.2582,12.3537,1,1,
6,1,0.0,left,1861,2072,120.3679,134.0152,13.6473,1,1,
7,1,0.0,left,2133,2309,137.9606,149.3441,11.3835,1,1,
8,1,0.0,left,2344,2505,151.6079,162.0212,10.4133,1,1,
9,1,0.0,left,2518,2733,162.8621,176.7681,13.9060,0,1,
10,1,0.0,left,2812,2966,181.8777,191.8383,9.9606,1,1,
11,1,0.0,left,3006,3202,194.4255,207.1026,12.6771,0,1,
12,1,0.0,left,3270,3424,211.5008,221.4613,9.9606,1,1,
13,1,0.0,left,3450,3604,223.1430,233.1036,9.9606,1,1,
14,1,0.0,left,3686,3868,238.4073,250.1789,11.7716,1,1,
15,1,0.0,left,3893,4030,251.7959,260.6569,8.8610,1,1,
16,1,0.0,left,4092,4274,264.6670,276.4386,11.7716,1,1,
17,1,0.0,left,4331,4484,280.1253,290.0212,9.8959,1,1,
18,1,0.0,left,4528,4719,292.8671,305.2208,12.3537,0,1,
19,1,0.0,left,4767,4918,308.3254,318.0920,9.7665,1,1,
20,1,1.0,left,5862,6097,379.1491,394.3487,15.1996,1,1,
21,1,1.0,left,6161,6376,398.4881,412.3941,13.9060,0,1,
22,1,1.0,left,6442,6607,416.6630,427.3350,10.6721,1,1,
23,1,1.0,left,6624,6755,428.4346,436.9075,8.4730,1,1,
24,1,1.0,left,6830,7016,441.7585,453.7888,12.0303,1,1,
25,1,1.0,left,7063,7220,456.8287,466.9833,10.1546,1,1,
26,1,1.0,left,7255,7446,469.2471,481.6008,12.3537,1,1,
27,1,1.0,left,7486,7645,484.1880,494.4720,10.2840,1,1,
28,1,1.0,left,7659,7827,495.3775,506.2436,10.8661,0,1,
29,1,1.0,left,7852,7982,507.8605,516.2688,8.4083,1,1,
30,1,1.0,left,8004,8145,517.6918,526.8115,9.1198,1,1,
31,1,1.0,left,8207,8375,530.8216,541.6877,10.8661,1,1,
32,1,1.0,left,8396,8528,543.0460,551.5836,8.5376,1,1,
33,1,1.0,left,8545,8697,552.6832,562.5144,9.8312,1,1,
34,1,1.0,left,8752,8900,566.0718,575.6443,9.5725,1,1,
35,1,1.0,left,8948,9090,578.7489,587.9333,9.1844,1,1,
36,1,1.0,left,9125,9305,590.1971,601.8393,11.6422,1,1,
37,1,1.0,left,9382,9554,606.8196,617.9444,11.1248,1,1,
38,1,1.0,left,9571,9726,619.0440,629.0692,10.0253,1,1,
39,1,1.0,left,9764,9924,631.5270,641.8757,10.3487,1,1,
40,1,2.0,left,10866,11097,702.8034,717.7443,14.9409,1,1,
41,1,2.0,left,11121,11264,719.2966,728.5457,9.2491,1,1,
42,1,2.0,left,11285,11438,729.9040,739.7999,9.8959,1,1,
43,1,2.0,left,11467,11666,741.6756,754.5467,12.8711,0,1,
44,1,2.0,left,11686,11812,755.8403,763.9899,8.1496,1,1,
45,1,2.0,left,11836,11962,765.5422,773.6918,8.1496,1,1,
46,1,2.0,left,12011,12205,776.8610,789.4088,12.5478,1,1,
47,1,2.0,left,12293,12521,795.1006,809.8474,14.7468,1,1,
48,1,2.0,left,12603,12750,815.1511,824.6589,9.5078,1,1,
49,1,2.0,left,12824,12958,829.4452,838.1122,8.6670,1,1,
50,1,2.0,left,13056,13283,844.4507,859.1329,14.6822,0,1,
51,1,2.0,left,13294,13406,859.8444,867.0884,7.2441,1,1,
52,1,2.0,left,13488,13626,872.3921,881.3178,8.9257,1,1,
53,1,2.0,left,13639,13773,882.1587,890.8257,8.6670,1,1,
54,1,2.0,left,13809,13939,893.1541,901.5624,8.4083,1,1,
55,1,2.0,left,14002,14131,905.6372,913.9808,8.3436,1,1,
56,1,2.0,left,14160,14298,915.8565,924.7822,8.9257,1,1,
57,1,2.0,left,14345,14492,927.8221,937.3300,9.5078,1,1,
58,1,2.0,left,14541,14686,940.4992,949.8777,9.3785,1,1,
59,1,2.0,left,14706,14835,951.1713,959.5149,8.3436,1,1,
60,1,3.0,left,15771,16008,1020.0546,1035.3835,15.3290,1,1,
61,1,3.0,right,16048,16248,1037.9707,1050.9065,12.9358,1,1,
62,1,3.0,right,16289,16488,1053.5584,1066.4295,12.8711,1,1,
63,1,3.0,right,16510,16686,1067.8525,1079.2360,11.3835,1,1,
64,1,3.0,left,16758,16942,1083.8929,1095.7938,11.9010,0,1,
65,1,3.0,left,16982,17117,1098.3810,1107.1127,8.7317,1,1,
66,1,3.0,left,17147,17306,1109.0531,1119.3370,10.2840,1,1,
67,1,3.0,left,17358,17499,1122.7004,1131.8201,9.1198,1,1,
68,1,3.0,right,17519,17669,1133.1137,1142.8156,9.7019,0,1,
